# Filename          : ILATM2_20190515_125400.atm6AT6.filterWritten.filt.csv
# Input filename    : ILATMW1B_20190515_125400.atm6AT6.filterWritten.filt.h5
# Number of segments: 3
# Nadir block width : 80.0m
# Output interval   : 0.25sec
# Smoothing interval: 1.0sec
# International Terrestrial Reference Frame: itrf14

# GPS/UTC offset    : -18
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
46459.00,  69.142240, 310.439251,   189.0517, -0.0175185,  0.0121156,  329.22,  3228,  216,   150, 1
46459.00,  69.141719, 310.437758,   189.2750, -0.0114730,  0.0147919,  376.37,  2260,  181,    68, 2
46459.00,  69.141199, 310.436265,   189.4504, -0.0124853,  0.0058927,  452.13,  3290,  151,   -15, 3
46459.00,  69.141294, 310.436536,   189.1722, -0.0041391,  0.0018002,  464.64,  3082,  167,     0, 0
46459.25,  69.142525, 310.438866,   188.5986, -0.0223233, -0.0018515,  272.07,  3223,  176,   162, 1
46459.25,  69.141994, 310.437348,   189.2799, -0.0037071,  0.0290821,  367.56,  2281,  191,    77, 2
46459.25,  69.141463, 310.435829,   188.0824,  0.0024034, -0.0177105,  496.47,  3163,  301,    -7, 3
46459.25,  69.141506, 310.435953,   187.9702,  0.0111587, -0.0104165,  489.43,  3067,  291,     0, 0
46459.50,  69.142765, 310.438351,   187.3252, -0.0410154,  0.0181520,  301.83,  3256,  188,   166, 1
46459.50,  69.142239, 310.436854,   188.1252,  0.0244938,  0.0672575,  426.67,  2228,  143,    83, 2
46459.50,  69.141713, 310.435357,   187.9542, -0.0221513, -0.0483069,  506.42,  3289,  196,    -1, 3
46459.50,  69.141717, 310.435368,   187.9675, -0.0268792, -0.0516405,  503.56,  3235,  195,     0, 0
46459.75,  69.143028, 310.437899,   185.9034, -0.0384865,  0.0154539,  327.69,  3200,  199,   174, 1
46459.75,  69.142508, 310.436426,   187.8836,  0.0192952,  0.0403167,  471.13,  2208,   85,    92, 2
46459.75,  69.141988, 310.434952,   187.9657, -0.0732177, -0.0179553,  410.78,  3318,  269,     9, 3
46459.75,  69.141928, 310.434782,   188.5402, -0.0775662, -0.0176447,  413.05,  3021,  240,     0, 0
46460.00,  69.143250, 310.437331,   185.4389, -0.0276500,  0.0098967,  361.45,  3247,  188,   175, 1
46460.00,  69.142746, 310.435910,   187.7609, -0.0009829,  0.0152186,  510.17,  2115,   90,    96, 2
46460.00,  69.142243, 310.434489,   185.9827, -0.0471119, -0.0138528,  447.42,  3353,  236,    16, 3
46460.00,  69.142138, 310.434195,   186.6862, -0.0673837, -0.0264351,  451.87,  2875,  210,     0, 0
46460.25,  69.143470, 310.436756,   184.7748,  0.0206535, -0.0072465,  268.47,  3258,  232,   176, 1
46460.25,  69.142980, 310.435380,   186.1053, -0.0020361,  0.0317531,  566.70,  2052,   83,    99, 2
46460.25,  69.142490, 310.434004,   185.5406, -0.0473048, -0.0204216,  407.96,  3507,  112,    22, 3
46460.25,  69.142348, 310.433607,   186.6680, -0.0612541, -0.0311738,  392.23,  2938,   52,     0, 0
46460.50,  69.143709, 310.436233,   184.8188, -0.0014625,  0.0070846,  254.99,  3261,  174,   181, 1
46460.50,  69.143219, 310.434867,   186.2530,  0.0079574,  0.0271941,  515.26,  2039,   79,   104, 2
46460.50,  69.142730, 310.433501,   186.6854,  0.0303699,  0.0110119,  353.13,  3508,  142,    27, 3
46460.50,  69.142557, 310.433017,   186.0650,  0.0147098, -0.0056475,  301.69,  2775,   97,     0, 0
46460.75,  69.143925, 310.435644,   183.8662, -0.0417420,  0.0391983,  238.67,  3279,  160,   181, 1
46460.75,  69.143440, 310.434298,   184.9136, -0.0367688,  0.0140066,  491.84,  1989,   76,   105, 2
46460.75,  69.142955, 310.432952,   185.5261, -0.0059873, -0.0020706,  383.60,  3488,  155,    30, 3
46460.75,  69.142766, 310.432426,   185.6967, -0.0065916, -0.0109537,  293.34,  2689,  122,     0, 0
46461.00,  69.144142, 310.435055,   183.1099, -0.0408236,  0.0198544,  326.89,  3248,  155,   182, 1
46461.00,  69.143659, 310.433725,   184.1099, -0.0140493,  0.0106440,  417.84,  2037,   26,   107, 2
46461.00,  69.143177, 310.432396,   184.9318, -0.0381749,  0.0237346,  359.98,  3462,  216,    32, 3
46461.00,  69.142973, 310.431834,   185.3451, -0.0531182,  0.0092659,  287.54,  2629,  159,     0, 0
46461.25,  69.144356, 310.434457,   182.9676, -0.0104814, -0.0284871,  441.50,  3350,   44,   182, 1
46461.25,  69.143874, 310.433138,   183.8990, -0.0280564,  0.0060615,  410.18,  2042,    7,   108, 2
46461.25,  69.143392, 310.431820,   185.3174, -0.0144245,  0.0043140,  400.33,  3627,  128,    33, 3
46461.25,  69.143180, 310.431240,   185.4859, -0.0111415,  0.0007881,  382.62,  2734,   85,     0, 0
46461.50,  69.144565, 310.433846,   182.8144, -0.0058657, -0.0327439,  478.25,  3362,   57,   182, 1
46461.50,  69.144079, 310.432526,   183.9350,  0.0044132, -0.0637146,  366.18,  1956,   58,   107, 2
46461.50,  69.143592, 310.431205,   184.2062,  0.0071099,  0.0039798,  472.11,  3532,  204,    32, 3
46461.50,  69.143386, 310.430644,   183.8179,  0.0086077,  0.0202596,  470.81,  2720,  113,     0, 0
46461.75,  69.144773, 310.433231,   181.5851, -0.0526558,  0.0425916,  511.62,  3338,  136,   182, 1
46461.75,  69.144282, 310.431908,   183.2034, -0.0557235, -0.0254627,  591.46,  1987,   89,   107, 2
46461.75,  69.143790, 310.430584,   183.5021,  0.0035889,  0.0367488,  535.03,  3532,  230,    31, 3
46461.75,  69.143590, 310.430046,   182.7945, -0.0085552,  0.0376828,  481.08,  2697,  175,     0, 0
46462.00,  69.144980, 310.432612,   180.1898, -0.0515057,  0.0513326,  470.10,  3359,  168,   182, 1
46462.00,  69.144483, 310.431286,   181.0588, -0.0686214,  0.0240600,  754.13,  2089,   24,   106, 2
46462.00,  69.143986, 310.429960,   183.2741, -0.0340732,  0.0426718,  463.56,  3507,  262,    29, 3
46462.00,  69.143794, 310.429447,   183.2554, -0.0450078,  0.0240758,  419.52,  2735,  177,     0, 0
46462.25,  69.145170, 310.431952,   179.1585, -0.0156660,  0.0285501,  447.27,  3419,  193,   179, 1
46462.25,  69.144674, 310.430639,   179.9548, -0.0762826, -0.0011230,  740.14,  2055,   28,   103, 2
46462.25,  69.144179, 310.429326,   181.3962, -0.0102858,  0.0214916,  488.19,  3488,  237,    28, 3
46462.25,  69.143997, 310.428845,   181.3235, -0.0161649, -0.0003135,  407.94,  2719,  212,     0, 0
46462.50,  69.145375, 310.431332,   177.2082,  0.0082023,  0.0199046,  444.31,  3492,  143,   179, 1
46462.50,  69.144875, 310.430020,   177.5560, -0.0421408, -0.0184073,  645.56,  2099,   40,   103, 2
46462.50,  69.144376, 310.428708,   180.5472, -0.0029935,  0.0477720,  447.48,  3571,  168,    27, 3
46462.50,  69.144199, 310.428242,   179.6253,  0.0130493,  0.0611065,  442.12,  2825,  132,     0, 0
46462.75,  69.145576, 310.430705,   176.7035, -0.0337979,  0.0383121,  451.87,  3558,   82,   179, 1
46462.75,  69.145077, 310.429403,   177.5016, -0.0252349, -0.0145375,  436.43,  2087,   78,   103, 2
46462.75,  69.144578, 310.428101,   178.8267, -0.0373435,  0.0477439,  426.78,  3592,  102,    27, 3
46462.75,  69.144400, 310.427637,   178.5439, -0.0022863,  0.0806396,  412.51,  2825,  107,     0, 0
46463.00,  69.145841, 310.430241,   174.5030, -0.0950751,  0.0363654,  361.46,  3271,  157,   188, 1
46463.00,  69.145316, 310.428882,   177.2761, -0.0601805, -0.0362249,  335.55,  2159,   93,   108, 2
46463.00,  69.144790, 310.427523,   177.9751, -0.0037820,  0.0318751,  519.36,  3646,   79,    29, 3
46463.00,  69.144599, 310.427029,   177.3638,  0.0406731,  0.0618961,  487.49,  2748,   95,     0, 0
46463.25,  69.146045, 310.429620,   172.6972, -0.0522442,  0.0124659,  435.49,  3416,  108,   188, 1
46463.25,  69.145517, 310.428266,   174.9696, -0.0606199,  0.0064226,  441.06,  2151,  112,   108, 2
46463.25,  69.144989, 310.426911,   175.5688, -0.0320486,  0.0153441,  624.69,  3588,   54,    29, 3
46463.25,  69.144798, 310.426421,   176.0143, -0.0370277,  0.0059517,  612.54,  2705,   55,     0, 0
46463.50,  69.146286, 310.429091,   171.1560,  0.0073507,  0.0379618,  560.47,  3455,   51,   193, 1
46463.50,  69.145740, 310.427704,   174.6005, -0.0801340, -0.0095373,  384.95,  2213,  119,   112, 2
46463.50,  69.145195, 310.426317,   175.2349, -0.0081365, -0.0037330,  649.37,  3512,   83,    30, 3
46463.50,  69.144996, 310.425810,   176.1914, -0.0673438, -0.0325275,  545.78,  2514,  130,     0, 0
46463.75,  69.146602, 310.428753,   170.3481,  0.0275874,  0.0343436,  481.48,  3180,  125,   211, 1
46463.75,  69.146013, 310.427266,   172.1883, -0.0584941,  0.0024970,  398.90,  2308,  103,   123, 2
46463.75,  69.145423, 310.425779,   174.3147, -0.0359697,  0.0172815,  760.53,  3608,   47,    34, 3
46463.75,  69.145192, 310.425197,   175.5030, -0.0655582, -0.0317101,  740.98,  2406,   52,     0, 0
46464.00,  69.146808, 310.428135,   170.8903,  0.0258432,  0.0277606,  470.04,  3332,  111,   211, 1
46464.00,  69.146224, 310.426674,   171.0658, -0.0397668, -0.0218921,  366.19,  2279,  114,   124, 2
46464.00,  69.145640, 310.425214,   173.1054, -0.0135395, -0.0211958,  743.54,  3531,   55,    38, 3
46464.00,  69.145388, 310.424583,   174.7165, -0.0250230, -0.0628625,  737.81,  2229,   46,     0, 0
46464.25,  69.147110, 310.427756,   169.4170, -0.0459978,  0.0196581,  595.77,  3132,   67,   227, 1
46464.25,  69.146498, 310.426238,   170.6407, -0.0320845, -0.0454404,  396.24,  2310,   80,   136, 2
46464.25,  69.145886, 310.424720,   174.2622, -0.0208954, -0.0013257,  579.79,  3568,  149,    45, 3
46464.25,  69.145583, 310.423967,   172.4216,  0.0788247,  0.0725729,  577.80,  1946,   99,     0, 0
46464.50,  69.147318, 310.427142,   168.0742, -0.0141362,  0.0412687,  546.74,  3179,   95,   228, 1
46464.50,  69.146718, 310.425667,   167.8785, -0.0773287,  0.0364026,  707.92,  2241,   68,   139, 2
46464.50,  69.146119, 310.424192,   172.8491, -0.0418269, -0.0293230,  547.46,  3513,  159,    51, 3
46464.50,  69.145776, 310.423349,   174.5273, -0.0183810,  0.0203796,  532.63,  1698,   71,     0, 0
46464.75,  69.147569, 310.426637,   167.2686, -0.0236421,  0.0788208,  504.64,  3157,   90,   236, 1
46464.75,  69.146966, 310.425164,   167.4530, -0.0786485,  0.0137844,  660.76,  2139,  108,   147, 2
46464.75,  69.146363, 310.423691,   171.1761, -0.0777570,  0.0226297,  552.02,  3556,  218,    58, 3
46464.75,  69.145969, 310.422729,   172.6038, -0.0464534,  0.0597091,  359.67,  1376,   95,     0, 0
46465.00,  69.147792, 310.426060,   164.5493, -0.0145543,  0.0410446,  503.85,  3190,   69,   240, 1
46465.00,  69.147197, 310.424618,   166.3558, -0.0779813, -0.0281290,  641.93,  2056,  116,   152, 2
46465.00,  69.146601, 310.423176,   170.1805, -0.0616877,  0.0178805,  509.42,  3592,  254,    65, 3
46465.00,  69.146160, 310.422107,   174.8235, -0.0994695, -0.0201101,  238.55,  1100,   97,     0, 0
46465.25,  69.147997, 310.425436,   164.6793, -0.0113707,  0.0373891,  321.65,  3197,  164,   241, 1
46465.25,  69.147413, 310.424034,   164.4079, -0.0187570, -0.0849043,  561.40,  1937,  117,   155, 2
46465.25,  69.146828, 310.422631,   168.4465, -0.0410616, -0.0131112,  491.61,  3617,  256,    70, 3
46465.25,  69.146351, 310.421484,   176.1050, -0.1324295, -0.0852006,  168.22,   871,  108,     0, 0
46465.50,  69.148226, 310.424870,   163.9507, -0.0132821, -0.0154985,  259.32,  2995,  229,   246, 1
46465.50,  69.147644, 310.423485,   165.4839, -0.0632560, -0.0298814,  323.58,  2011,  100,   161, 2
46465.50,  69.147062, 310.422100,   167.9726, -0.0179602,  0.0110997,  422.15,  3733,  219,    76, 3
46465.50,  69.146540, 310.420858,   156.9163,  0.2133267,  0.2358488,  244.27,   756,   90,     0, 0
46465.75,  69.148422, 310.424223,   162.3863, -0.0424148,  0.0173651,  465.54,  3114,   87,   246, 1
46465.75,  69.147838, 310.422847,   164.5153, -0.0668439, -0.0179335,  373.01,  1931,  131,   161, 2
46465.75,  69.147254, 310.421471,   168.2115,  0.0004069,  0.0065513,  374.83,  3781,  113,    76, 3
46465.75,  69.146728, 310.420231,   170.8553, -0.0831965, -0.0189646,  230.98,   816,   32,     0, 0
46466.00,  69.148616, 310.423569,   161.7650, -0.0644098,  0.0107474,  511.16,  3121,   56,   246, 1
46466.00,  69.148029, 310.422200,   162.2808, -0.0548653,  0.0352805,  581.71,  2067,   37,   161, 2
46466.00,  69.147443, 310.420832,   166.1462, -0.0216699,  0.0592782,  537.74,  3604,  155,    76, 3
46466.00,  69.146915, 310.419601,   183.5700, -0.4592316, -0.2349409,  396.49,   777,   37,     0, 0
46466.25,  69.148810, 310.422912,   159.4189, -0.0544392,  0.0180707,  575.44,  3132,   10,   246, 1
46466.25,  69.148221, 310.421553,   160.9917, -0.0409840,  0.0014414,  625.49,  2008,   34,   161, 2
46466.25,  69.147631, 310.420194,   165.5465, -0.0056004,  0.0448101,  611.64,  3585,  153,    76, 3
46466.25,  69.147100, 310.418969,   179.3457, -0.3225671, -0.2363927,  537.79,   812,   35,     0, 0
46466.50,  69.149003, 310.422254,   157.7104, -0.0112937,  0.0387315,  538.16,  3187,   27,   246, 1
46466.50,  69.148411, 310.420902,   160.3836, -0.0327668, -0.0183383,  623.25,  2049,   32,   161, 2
46466.50,  69.147818, 310.419551,   164.6968, -0.0115437,  0.0515806,  607.16,  3580,  162,    76, 3
46466.50,  69.147285, 310.418335,   182.1985, -0.3965728, -0.2909209,  520.80,   794,   39,     0, 0
46466.75,  69.149194, 310.421590,   157.3706, -0.0141383,  0.0192180,  471.63,  3189,   39,   246, 1
46466.75,  69.148598, 310.420247,   159.1251, -0.0476360,  0.0018736,  609.67,  1980,   65,   161, 2
46466.75,  69.148002, 310.418903,   161.4776, -0.0393520,  0.0033769,  589.87,  3632,  118,    76, 3
46466.75,  69.147468, 310.417699,   185.9316, -0.4803950, -0.4068516,  496.54,   767,   11,     0, 0
46467.00,  69.149384, 310.420923,   156.4707,  0.0143484,  0.0148154,  462.62,  3151,  123,   246, 1
46467.00,  69.148787, 310.419593,   158.1158, -0.0953296,  0.0156242,  502.70,  1960,  100,   161, 2
46467.00,  69.148190, 310.418263,   161.3047, -0.0699410,  0.0330514,  415.60,  3677,  109,    77, 3
46467.00,  69.147649, 310.417059,   160.9692, -0.0166784,  0.0863493,  278.70,   706,    7,     0, 0
46467.25,  69.149585, 310.420283,   155.3758, -0.0395777,  0.0301898,  491.13,  3104,  152,   248, 1
46467.25,  69.148983, 310.418958,   156.3698, -0.0547245,  0.0153372,  591.52,  1941,   73,   163, 2
46467.25,  69.148381, 310.417632,   159.9261, -0.0425198,  0.0095123,  314.21,  3631,  173,    78, 3
46467.25,  69.147829, 310.416418,   173.6656, -0.2691480, -0.1836484,  158.13,   585,   15,     0, 0
46467.50,  69.149785, 310.419638,   155.0865, -0.0634817, -0.0031156,  523.35,  3088,  128,   250, 1
46467.50,  69.149178, 310.418319,   155.2717,  0.0060601,  0.0121840,  587.91,  1993,   71,   165, 2
46467.50,  69.148572, 310.417001,   158.4656, -0.0419768, -0.0139721,  283.16,  3601,  203,    79, 3
46467.50,  69.148007, 310.415774,   167.5444, -0.1539421, -0.1025624,  150.16,   483,   11,     0, 0
46467.75,  69.149972, 310.418965,   153.3690, -0.0841425,  0.0041219,  525.74,  3130,  128,   250, 1
46467.75,  69.149364, 310.417660,   154.8958, -0.0015622,  0.0088749,  496.82,  1967,   45,   165, 2
46467.75,  69.148756, 310.416354,   158.2971, -0.0241744,  0.0217941,  248.05,  3453,  327,    80, 3
46467.75,  69.148184, 310.415127,   172.4902, -0.2758788, -0.1884068,  166.46,   338,   13,     0, 0
46468.00,  69.150171, 310.418318,   152.2118, -0.0774872, -0.0300634,  504.73,  3211,   50,   252, 1
46468.00,  69.149556, 310.417014,   154.9106, -0.0699841,  0.0081060,  352.17,  1957,  102,   167, 2
46468.00,  69.148941, 310.415711,   157.4752, -0.0238193,  0.0279314,  264.74,  3481,  351,    81, 3
46468.00,  69.148360, 310.414478,   185.1828, -0.5768290, -0.3677595,  128.17,   276,    4,     0, 0
46468.25,  69.150355, 310.417641,   151.8257, -0.0533823, -0.0140275,  538.04,  3241,   22,   253, 1
46468.25,  69.149738, 310.416348,   153.1639, -0.0605124,  0.0344937,  323.37,  1993,   70,   167, 2
46468.25,  69.149121, 310.415055,   155.2558, -0.0309406,  0.0412685,  443.40,  3609,  209,    81, 3
46468.25,  69.148534, 310.413826,   269.0451, -2.2710959, -1.6590736,  114.10,   178,    0,     0, 0
46468.50,  69.150537, 310.416958,   150.2713, -0.0147319, -0.0087391,  459.79,  3292,   31,   253, 1
46468.50,  69.149919, 310.415680,   151.4286, -0.0531817,  0.0096044,  383.68,  2050,   39,   167, 2
46468.50,  69.149301, 310.414401,   154.6181,  0.0137497,  0.0297333,  466.08,  3696,  149,    82, 3
46468.50,  69.148706, 310.413172,   172.6706, -0.3552681, -0.2355998,  128.34,    99,    0,     0, 0
46468.75,  69.150746, 310.416332,   149.7396, -0.0500971,  0.0296026,  440.00,  3147,   32,   257, 1
46468.75,  69.150112, 310.415038,   150.9930, -0.0174287, -0.0097740,  415.68,  2091,   38,   170, 2
46468.75,  69.149479, 310.413745,   154.0292, -0.0099486,  0.0280333,  379.23,  3765,  158,    83, 3
46468.75,  69.148877, 310.412516,   242.5844, -1.8078499, -1.2709140,  199.19,   164,    0,     0, 0
46469.00,  69.150922, 310.415641,   149.2512, -0.0271513,  0.0051231,  439.52,  3140,   41,   257, 1
46469.00,  69.150283, 310.414352,   150.0326,  0.0024464, -0.0013411,  455.84,  2132,   62,   169, 2
46469.00,  69.149644, 310.413062,   152.8065, -0.0054406, -0.0007621,  325.11,  3702,  192,    82, 3
46469.00,  69.149047, 310.411857,   207.6220, -1.1234204, -0.7493171,  168.32,   235,    0,     0, 0
46469.25,  69.151097, 310.414949,   147.5434, -0.0490105,  0.0090712,  533.69,  3165,    2,   257, 1
46469.25,  69.150454, 310.413667,   149.2890, -0.0258257,  0.0184164,  522.61,  2129,   41,   169, 2
46469.25,  69.149812, 310.412386,   151.7670, -0.0395002,  0.0456401,  275.45,  3792,  153,    81, 3
46469.25,  69.149215, 310.411196,   179.5901, -0.5998875, -0.3312483,  173.49,   347,    1,     0, 0
46469.50,  69.151266, 310.414248,   145.4066, -0.0956062,  0.0188571,  565.87,  3217,    0,   256, 1
46469.50,  69.150616, 310.412966,   148.0557, -0.0514101,  0.0412151,  517.09,  2130,   47,   168, 2
46469.50,  69.149966, 310.411685,   150.3888, -0.0347166,  0.0331151,  283.43,  3622,  251,    79, 3
46469.50,  69.149382, 310.410533,   212.6033, -1.3434833, -0.8446033,  253.62,   467,   30,     0, 0
46469.75,  69.151398, 310.413474,   145.5132, -0.0498128,  0.0115964,  590.51,  3349,    1,   250, 1
46469.75,  69.150759, 310.412230,   147.0328, -0.0401949, -0.0233892,  534.48,  2036,   65,   164, 2
46469.75,  69.150120, 310.410985,   149.9156, -0.0234806, -0.0082222,  316.43,  3621,  209,    78, 3
46469.75,  69.149547, 310.409868,   166.7708, -0.3438917, -0.2373903,  293.27,   612,   15,     0, 0
46470.00,  69.151568, 310.412779,   143.9353, -0.0234425, -0.0614525,  472.40,  3261,   67,   250, 1
46470.00,  69.150927, 310.411543,   147.4905, -0.0029021, -0.0545702,  439.68,  2024,  103,   164, 2
46470.00,  69.150285, 310.410308,   149.1932, -0.0108747, -0.0306207,  297.44,  3649,  198,    77, 3
46470.00,  69.149711, 310.409201,   154.3288, -0.0905101, -0.0681357,  282.27,   724,   26,     0, 0
46470.25,  69.151734, 310.412077,   143.8139, -0.0510088, -0.0297956,  485.68,  3320,   20,   250, 1
46470.25,  69.151087, 310.410845,   146.8762, -0.0641805, -0.0208771,  550.32,  2092,   42,   163, 2
46470.25,  69.150441, 310.409613,   149.2541, -0.0408898, -0.0102454,  319.88,  3512,  263,    76, 3
46470.25,  69.149873, 310.408531,   157.1181, -0.1476572, -0.0995966,  279.64,   811,   32,     0, 0
46470.50,  69.151897, 310.411370,   144.5012, -0.0472229,  0.0080906,  407.58,  3248,   83,   249, 1
46470.50,  69.151248, 310.410147,   144.0558, -0.1101632,  0.0888337,  669.22,  2146,   32,   162, 2
46470.50,  69.150599, 310.408924,   148.1705, -0.0759965, -0.0015260,  355.91,  3573,  244,    76, 3
46470.50,  69.150034, 310.407860,   153.3346, -0.0603261, -0.0314037,  308.62,   916,   48,     0, 0
46470.75,  69.152061, 310.410667,   143.6785, -0.0347386, -0.0318294,  373.91,  3181,  129,   249, 1
46470.75,  69.151408, 310.409450,   142.7981, -0.1062382,  0.0454453,  772.31,  2161,   24,   162, 2
46470.75,  69.150755, 310.408233,   146.4299, -0.0885620,  0.0018584,  403.85,  3517,  290,    75, 3
46470.75,  69.150194, 310.407187,   153.2205, -0.1041839, -0.0330022,  375.77,   973,   47,     0, 0
46471.00,  69.152191, 310.409901,   143.2669,  0.0106387, -0.0184302,  422.70,  3286,  127,   245, 1
46471.00,  69.151550, 310.408720,   140.8056, -0.0227963, -0.0395496,  746.06,  2073,   20,   159, 2
46471.00,  69.150909, 310.407538,   145.7926, -0.0809688, -0.0320714,  446.76,  3522,  254,    74, 3
46471.00,  69.150352, 310.406512,   152.3627, -0.0966147, -0.0099361,  314.75,  1025,   62,     0, 0
46471.25,  69.152349, 310.409186,   142.8729, -0.0673343,  0.0110697,  439.61,  3282,  125,   244, 1
46471.25,  69.151708, 310.408019,   141.3138,  0.0628465, -0.0671166,  632.37,  2056,   30,   159, 2
46471.25,  69.151068, 310.406852,   145.5245, -0.0772841, -0.0557932,  427.15,  3692,  153,    74, 3
46471.25,  69.150510, 310.405835,   149.5763, -0.0046238, -0.0085078,  359.84,  1075,   46,     0, 0
46471.50,  69.152554, 310.408557,   141.5129, -0.0526671,  0.0090629,  519.74,  3182,   84,   249, 1
46471.50,  69.151894, 310.407369,   143.8560,  0.0402308,  0.0009136,  381.46,  2081,   77,   162, 2
46471.50,  69.151234, 310.406180,   145.6417, -0.0577172, -0.0576378,  399.50,  3818,  103,    75, 3
46471.50,  69.150665, 310.405157,   156.0311, -0.1466613, -0.1355273,  181.46,  1010,   63,     0, 0
46471.75,  69.152715, 310.407850,   141.5663, -0.0523212, -0.0397209,  552.18,  3212,   30,   249, 1
46471.75,  69.152052, 310.406669,   144.2366,  0.0092964, -0.0085709,  347.04,  2141,   41,   162, 2
46471.75,  69.151389, 310.405488,   147.0244, -0.0422084, -0.0450169,  385.04,  3816,   73,    75, 3
46471.75,  69.150820, 310.404476,   156.9674, -0.1619960, -0.1272690,  172.67,   922,   50,     0, 0
46472.00,  69.152875, 310.407139,   142.5612, -0.0219661, -0.1024385,  474.60,  3217,   43,   250, 1
46472.00,  69.152211, 310.405971,   141.8252, -0.0669575,  0.0909381,  585.82,  2121,   26,   162, 2
46472.00,  69.151547, 310.404803,   144.6215, -0.0866431,  0.0362078,  561.27,  3712,  144,    75, 3
46472.00,  69.150973, 310.403793,   158.7080, -0.2701011, -0.1007332,  281.07,   763,   28,     0, 0
46472.25,  69.153034, 310.406425,   143.0352,  0.0022965, -0.0159189,  645.33,  3015,  200,   250, 1
46472.25,  69.152371, 310.405274,   138.9437, -0.0834849,  0.0852142,  860.25,  2077,   23,   163, 2
46472.25,  69.151708, 310.404123,   143.3379, -0.0803203,  0.0169450,  763.48,  3700,  104,    76, 3
46472.25,  69.151124, 310.403109,   187.0263, -0.8521677, -0.5548801,  390.93,   565,   25,     0, 0
46472.50,  69.153248, 310.405806,   142.1123, -0.1541711, -0.0355088,  902.08,  2904,  120,   257, 1
46472.50,  69.151887, 310.403474,   142.8933, -0.0365092, -0.0269287,  928.89,  3824,   69,    80, 3
46472.50,  69.151274, 310.402422,   284.5555, -2.9021442, -1.9197026,  447.34,   420,   11,     0, 0
46472.75,  69.153406, 310.405089,   142.1316, -0.1030984, -0.0324323,  954.36,  2911,  118,   257, 1
46472.75,  69.152726, 310.403939,   140.6310,  0.0933656, -0.1248155,  950.71,  2109,   24,   169, 2
46472.75,  69.152046, 310.402789,   140.1280, -0.0563543, -0.1361755,  918.00,  3851,   24,    81, 3
46472.75,  69.151422, 310.401734,   255.6992, -2.3080576, -1.4590949,  542.03,   341,    0,     0, 0
46473.00,  69.153559, 310.404363,   140.9154, -0.0340649, -0.1267150,  956.65,  2975,   65,   257, 1
46473.00,  69.152874, 310.403221,   145.8149,  0.0431592, -0.0152969,  683.12,  1989,  106,   169, 2
46473.00,  69.152190, 310.402079,   145.3348, -0.0280708, -0.0793063,  645.85,  3801,  140,    80, 3
46473.00,  69.151569, 310.401043,   204.0649, -1.1672184, -0.6549812,  260.78,   398,    8,     0, 0
46473.25,  69.153706, 310.403628,   144.3308, -0.0748277, -0.1028086,  634.93,  3004,   54,   257, 1
46473.25,  69.153013, 310.402487,   144.2778,  0.0019832,  0.0916024,  835.95,  2159,   41,   167, 2
46473.25,  69.152319, 310.401345,   147.2045, -0.0493820, -0.0515097,  358.29,  3601,  339,    78, 3
46473.25,  69.151715, 310.400351,   176.1798, -0.5612888, -0.3052114,  215.87,   568,    4,     0, 0
46473.50,  69.153758, 310.402741,   146.1906, -0.0454217, -0.0725740,  512.23,  3260,   54,   244, 1
46473.50,  69.152437, 310.400596,   147.5039, -0.0600385, -0.0605267,  182.25,  3563,  264,    74, 3
46473.50,  69.151859, 310.399656,   157.1532, -0.1363673, -0.0936181,  173.63,   717,   60,     0, 0
46473.75,  69.153903, 310.402009,   142.6103, -0.1174210,  0.0871568,  768.86,  3263,   26,   243, 1
46473.75,  69.152568, 310.399868,   143.9701, -0.1305005,  0.1222323,  653.06,  3836,   15,    73, 3
46473.75,  69.152001, 310.398960,   173.3528, -0.7823560, -0.1501258,  721.75,   960,    1,     0, 0
46474.00,  69.153358, 310.400185,   138.3780, -0.0594778, -0.0568813,  967.87,  2106,    0,   155, 2
46474.00,  69.152693, 310.399134,   142.7095, -0.0878839,  0.0544122,  880.54,  3814,    8,    70, 3
46474.00,  69.152142, 310.398261,   163.8168, -0.5220636, -0.1842665,  985.46,  1125,    0,     0, 0
46474.25,  69.153495, 310.399458,   139.4501, -0.0387772, -0.0267052,  875.06,  2120,    4,   154, 2
46474.50,  69.153634, 310.398734,   138.9580, -0.0451169, -0.0426809,  826.62,  2123,    0,   154, 2
46474.50,  69.152961, 310.397696,   141.3928,  0.0555100, -0.1148335,  867.80,  3779,   85,    69, 3
46474.50,  69.152420, 310.396860,   155.2685, -0.2948855, -0.2942410,  886.84,  1323,    7,     0, 0
46474.75,  69.153806, 310.398059,   138.5066, -0.0601879,  0.0371102,  886.59,  2249,   24,   158, 2
46474.75,  69.153111, 310.397001,   144.7741, -0.0456795,  0.0139179,  534.88,  3658,  269,    70, 3
46474.75,  69.152556, 310.396156,   150.6412, -0.1099844, -0.0410719,  465.26,  1327,   99,     0, 0
46475.00,  69.153946, 310.397337,   138.6280,  0.0128450, -0.0013830,  818.74,  2200,   51,   158, 2
46475.00,  69.153249, 310.396289,   144.2691, -0.0573535,  0.0410072,  427.18,  3571,  347,    70, 3
