# Filename: ILATM2_20110419_125318_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_20110419_125318.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 110419_aa_l12_cfm_itrf05_10jun11_6138
# International Terrestrial Reference Frame: ITRF05
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
46425.50, 68.520492, 327.395437, 53.6597, 0.0041127, 0.0064857, 24.23, 607, 22, -97, 3
46425.50, 68.521141, 327.397035, 54.3211, -0.0306743, 0.0009672, 64.44, 295, 30, 0, 0
46425.75, 68.521766, 327.397758, 53.5611, 0.0140390, -0.0177590, 28.80, 546, 15, 71, 1
46425.75, 68.521201, 327.396368, 53.9673, -0.0199903, 0.0042888, 49.22, 339, 3, -13, 2
46425.75, 68.520637, 327.394978, 53.6068, 0.0064285, 0.0020545, 20.30, 585, 43, -98, 3
46425.75, 68.521289, 327.396585, 53.8318, -0.0165923, -0.0034606, 37.17, 313, 8, 0, 0
46426.00, 68.521910, 327.397297, 54.2761, 0.0129051, -0.0222951, 85.76, 563, 5, 71, 1
46426.00, 68.521343, 327.395900, 53.5906, -0.0122363, 0.0053393, 39.98, 321, 20, -14, 2
46426.00, 68.520776, 327.394503, 53.6590, 0.0065296, -0.0052424, 31.09, 610, 26, -99, 3
46426.00, 68.521438, 327.396135, 53.5851, -0.0093634, -0.0023012, 32.39, 297, 24, 0, 0
46426.25, 68.522052, 327.396831, 54.8686, 0.0566837, -0.0111576, 217.19, 575, 0, 70, 1
46426.25, 68.521480, 327.395422, 53.4117, 0.0002315, -0.0002782, 19.18, 310, 24, -16, 2
46426.25, 68.520908, 327.394013, 53.7403, -0.0015409, -0.0119099, 31.60, 624, 14, -102, 3
46426.25, 68.521587, 327.395685, 53.4439, -0.0025964, -0.0003600, 18.08, 291, 29, 0, 0
46426.50, 68.522182, 327.396337, 54.4441, 0.0027586, 0.0832772, 225.53, 578, 0, 67, 1
46426.50, 68.521611, 327.394928, 53.4760, 0.0017613, -0.0050991, 23.03, 315, 19, -19, 2
46426.50, 68.521040, 327.393519, 53.8343, -0.0110187, -0.0040930, 39.92, 606, 20, -104, 3
46426.50, 68.521735, 327.395235, 53.4649, 0.0004065, -0.0038336, 20.02, 297, 16, 0, 0
46426.75, 68.522320, 327.395863, 53.4442, 0.0002870, 0.0033256, 27.57, 523, 55, 65, 1
46426.75, 68.521749, 327.394451, 53.6281, -0.0027399, -0.0064492, 38.23, 322, 12, -20, 2
46426.75, 68.521177, 327.393040, 53.9373, -0.0073787, -0.0032395, 54.94, 619, 7, -106, 3
46426.75, 68.521884, 327.394786, 53.5126, -0.0028205, -0.0033020, 23.03, 291, 21, 0, 0
46427.00, 68.522460, 327.395392, 53.4991, 0.0160674, -0.0016128, 52.36, 499, 72, 64, 1
46427.00, 68.521886, 327.393974, 53.7180, -0.0044015, -0.0107942, 38.16, 330, 12, -22, 2
46427.00, 68.521313, 327.392557, 54.1294, 0.0046812, -0.0143887, 65.96, 608, 23, -108, 3
46427.00, 68.522033, 327.394337, 53.5264, -0.0051535, -0.0057788, 21.30, 296, 19, 0, 0
46427.25, 68.522594, 327.394910, 55.9686, 0.1859755, 0.0024037, 344.56, 566, 0, 62, 1
46427.25, 68.522021, 327.393492, 53.7370, -0.0107566, -0.0070976, 32.28, 330, 16, -24, 2
46427.25, 68.521448, 327.392074, 54.2248, -0.0067574, 0.0099245, 71.83, 594, 30, -110, 3
46427.25, 68.522182, 327.393888, 53.5084, -0.0056621, -0.0028484, 24.20, 302, 18, 0, 0
46427.50, 68.522721, 327.394408, 55.9984, 0.0428006, 0.1470359, 290.51, 573, 0, 59, 1
46427.50, 68.522149, 327.392992, 53.8389, -0.0062349, -0.0129507, 58.51, 313, 24, -27, 2
46427.50, 68.521577, 327.391576, 53.7213, -0.0123671, 0.0147548, 31.64, 570, 43, -113, 3
46427.50, 68.522330, 327.393440, 53.4522, -0.0059791, 0.0000000, 37.29, 303, 21, 0, 0
46427.75, 68.522858, 327.393932, 54.7286, 0.0169681, 0.0804206, 127.41, 552, 28, 57, 1
46427.75, 68.522284, 327.392509, 54.4212, 0.0172809, -0.0038855, 142.61, 324, 1, -29, 2
46427.75, 68.521710, 327.391086, 53.4126, -0.0026192, -0.0014361, 12.60, 570, 29, -115, 3
46427.75, 68.522479, 327.392992, 54.2041, 0.0300774, -0.0331188, 126.57, 315, 3, 0, 0
46428.00, 68.522995, 327.393454, 54.4308, -0.0266462, 0.0403354, 137.26, 565, 2, 55, 1
46428.00, 68.522423, 327.392038, 54.3793, 0.0257226, 0.0300381, 108.64, 329, 1, -31, 2
46428.00, 68.521852, 327.390621, 53.5054, 0.0013065, -0.0005850, 26.66, 510, 70, -116, 3
46428.00, 68.522628, 327.392545, 54.8953, 0.0177575, 0.0106442, 149.03, 315, 1, 0, 0
46428.25, 68.523133, 327.392982, 53.5710, -0.0064452, -0.0016569, 28.18, 514, 58, 54, 1
46428.25, 68.522565, 327.391573, 53.6356, 0.0024818, 0.0133013, 38.13, 284, 33, -32, 2
46428.25, 68.521997, 327.390165, 53.7095, 0.0026467, 0.0047085, 50.88, 514, 58, -117, 3
46428.25, 68.522776, 327.392097, 54.3425, -0.0217478, 0.0469073, 91.97, 307, 3, 0, 0
46428.50, 68.523286, 327.392545, 53.3845, -0.0022793, 0.0009970, 16.10, 529, 54, 54, 1
46428.50, 68.522716, 327.391133, 54.1880, 0.0257463, -0.0416984, 100.45, 327, 0, -31, 2
46428.50, 68.522147, 327.389720, 55.8728, 0.1193170, -0.1534216, 160.60, 551, 10, -117, 3
46428.50, 68.522925, 327.391650, 53.8122, 0.0000000, -0.0054452, 65.24, 291, 21, 0, 0
46428.75, 68.523453, 327.392142, 53.4518, 0.0067792, -0.0065710, 32.43, 522, 55, 57, 1
46428.75, 68.522877, 327.390716, 55.2951, 0.0017395, -0.0524304, 120.71, 347, 0, -29, 2
46428.75, 68.522301, 327.389289, 59.1242, 0.0340020, -0.0996865, 197.54, 560, 0, -116, 3
46428.75, 68.523074, 327.391202, 54.5225, -0.0191773, -0.0368648, 94.09, 327, 0, 0, 0
46429.00, 68.523626, 327.391752, 54.5298, 0.0534679, -0.0373006, 103.64, 487, 72, 61, 1
46429.00, 68.523054, 327.390339, 55.4034, -0.0458395, -0.0253656, 121.18, 342, 4, -25, 2
46429.00, 68.522482, 327.388926, 59.7835, -0.0441233, 0.0120285, 131.52, 584, 0, -111, 3
46429.00, 68.523222, 327.390755, 54.5128, -0.0400208, -0.0126066, 88.19, 312, 12, 0, 0
46429.25, 68.523784, 327.391327, 68.4593, 0.5312737, -0.4675741, 597.59, 565, 0, 62, 1
46429.25, 68.523213, 327.389920, 55.1307, -0.0341745, -0.0312828, 144.01, 327, 14, -24, 2
46429.25, 68.522642, 327.388513, 59.3476, -0.0133319, 0.0623673, 151.58, 589, 2, -109, 3
46429.25, 68.523370, 327.390307, 55.4015, 0.0354143, -0.0450170, 251.83, 292, 28, 0, 0
46429.50, 68.523959, 327.390944, 80.9520, 0.0550049, -0.1014416, 600.63, 567, 2, 66, 1
46429.50, 68.523388, 327.389540, 55.7315, -0.0018829, -0.0635536, 200.75, 313, 22, -19, 2
46429.50, 68.522817, 327.388135, 57.1323, -0.0609036, 0.1429328, 138.09, 581, 19, -105, 3
46429.50, 68.523518, 327.389859, 59.8244, 0.2199697, 0.0799152, 571.86, 309, 12, 0, 0
46429.75, 68.524150, 327.390598, 84.0256, -0.2950732, -0.0881626, 339.25, 548, 33, 72, 1
46429.75, 68.523570, 327.389175, 55.3763, -0.0518181, -0.0239857, 135.84, 296, 39, -14, 2
46429.75, 68.522991, 327.387753, 55.2030, 0.0351448, 0.0221793, 85.56, 550, 62, -101, 3
46429.75, 68.523666, 327.389410, 60.2140, 0.1376930, 0.2528052, 717.26, 307, 11, 0, 0
46430.00, 68.524335, 327.390243, 75.9049, -0.4980818, 0.1149416, 276.73, 558, 19, 78, 1
46430.00, 68.523751, 327.388808, 55.3332, -0.0166549, -0.0832655, 118.14, 311, 30, -9, 2
46430.00, 68.523167, 327.387373, 55.6499, 0.0284358, 0.0559311, 120.59, 594, 36, -97, 3
46430.00, 68.523814, 327.388962, 54.9764, -0.0151991, -0.0606653, 179.94, 279, 40, 0, 0
46430.25, 68.524510, 327.389860, 63.1746, -0.3771708, 0.1881598, 470.41, 567, 4, 82, 1
46430.25, 68.523925, 327.388424, 54.9543, -0.0653377, 0.0069458, 149.97, 324, 21, -5, 2
46430.25, 68.523340, 327.386988, 55.3052, 0.0279010, -0.0023520, 185.51, 625, 2, -93, 3
46430.25, 68.523961, 327.388513, 54.6352, -0.0485686, -0.0003809, 107.37, 290, 27, 0, 0
46430.50, 68.524679, 327.389461, 54.8570, -0.0149512, 0.0377956, 86.00, 515, 46, 85, 1
46430.50, 68.524099, 327.388039, 53.8535, -0.0114945, 0.0030675, 62.74, 327, 21, -2, 2
46430.50, 68.523518, 327.386616, 55.2297, -0.0047158, 0.0016595, 192.17, 632, 0, -88, 3
46430.50, 68.524109, 327.388064, 53.8898, -0.0148207, 0.0012760, 58.58, 303, 18, 0, 0
46430.75, 68.524843, 327.389052, 54.6735, 0.0127352, -0.0037645, 84.85, 534, 18, 88, 1
46430.75, 68.524267, 327.387640, 54.2150, 0.0140993, -0.0291196, 108.16, 336, 11, 2, 2
46430.75, 68.523690, 327.386229, 55.0809, -0.0001713, 0.0222560, 173.60, 637, 2, -85, 3
46430.75, 68.524256, 327.387615, 54.1089, 0.0081140, -0.0292578, 98.28, 307, 13, 0, 0
46431.00, 68.525007, 327.388640, 54.7064, 0.0330879, 0.0038103, 94.18, 514, 26, 90, 1
46431.00, 68.524429, 327.387229, 54.9991, -0.0058219, -0.0200537, 166.73, 337, 2, 4, 2
46431.00, 68.523851, 327.385817, 54.3597, 0.0105478, -0.0030605, 82.77, 587, 45, -82, 3
46431.00, 68.524403, 327.387166, 54.9267, -0.0087129, -0.0298908, 164.47, 308, 3, 0, 0
46431.25, 68.525159, 327.388202, 54.8211, 0.0201670, 0.0242085, 92.49, 526, 17, 91, 1
46431.25, 68.524587, 327.386806, 54.4716, -0.0262471, 0.0224187, 108.86, 333, 10, 5, 2
46431.25, 68.524014, 327.385410, 55.2813, 0.0458380, -0.1064519, 238.08, 616, 4, -80, 3
46431.25, 68.524550, 327.386717, 54.4824, -0.0291486, 0.0207367, 111.87, 308, 9, 0, 0
46431.50, 68.525309, 327.387758, 54.9456, 0.0318706, 0.0207347, 150.12, 548, 1, 91, 1
46431.50, 68.524742, 327.386377, 53.9578, 0.0046407, 0.0083353, 56.31, 327, 1, 7, 2
46431.50, 68.524175, 327.384995, 56.6158, -0.0271120, -0.1247846, 257.36, 623, 2, -78, 3
46431.50, 68.524697, 327.386268, 53.9479, 0.0050422, 0.0118431, 51.70, 320, 1, 0, 0
46431.75, 68.525464, 327.387323, 54.7038, 0.0306600, 0.0442605, 134.64, 545, 0, 92, 1
46431.75, 68.524896, 327.385944, 53.9744, 0.0077283, 0.0036536, 70.34, 333, 2, 8, 2
46431.75, 68.524328, 327.384565, 55.7753, -0.1508164, 0.0485491, 198.82, 618, 2, -77, 3
46431.75, 68.524844, 327.385818, 53.9011, 0.0062820, 0.0076788, 63.79, 315, 2, 0, 0
46432.00, 68.525617, 327.386885, 54.4920, 0.0141533, 0.0309377, 79.59, 539, 17, 93, 1
46432.00, 68.525046, 327.385502, 53.8491, -0.0042449, 0.0129422, 68.48, 327, 7, 8, 2
46432.00, 68.524475, 327.384119, 53.8695, -0.0261844, 0.0076702, 52.47, 556, 60, -77, 3
46432.00, 68.524990, 327.385367, 53.7640, -0.0015254, 0.0094427, 66.08, 309, 6, 0, 0
46432.25, 68.525766, 327.386435, 54.3483, 0.0126209, 0.0144481, 56.73, 541, 27, 93, 1
46432.25, 68.525194, 327.385057, 53.5603, -0.0018931, 0.0106413, 55.63, 328, 12, 9, 2
46432.25, 68.524623, 327.383678, 54.0406, 0.0122433, -0.0394524, 77.58, 608, 2, -76, 3
46432.25, 68.525136, 327.384916, 53.5612, 0.0023729, 0.0077551, 56.58, 310, 10, 0, 0
46432.50, 68.525930, 327.386021, 54.4816, 0.0245693, 0.0087074, 70.30, 525, 34, 96, 1
46432.50, 68.525352, 327.384633, 53.4241, 0.0059704, -0.0012330, 33.08, 317, 24, 10, 2
46432.50, 68.524774, 327.383245, 54.2942, -0.0161476, 0.0019841, 95.08, 618, 4, -75, 3
46432.50, 68.525282, 327.384464, 53.5124, 0.0024289, 0.0008945, 45.46, 307, 13, 0, 0
46432.75, 68.526096, 327.385611, 54.5527, 0.0029103, 0.0186626, 65.74, 513, 36, 99, 1
46432.75, 68.525511, 327.384213, 53.5780, 0.0065483, -0.0025217, 24.21, 324, 16, 12, 2
46432.75, 68.524926, 327.382814, 54.0958, 0.0013333, 0.0119708, 56.33, 619, 12, -74, 3
46432.75, 68.525427, 327.384012, 53.5955, 0.0023544, -0.0018080, 31.79, 304, 16, 0, 0
46433.00, 68.526246, 327.385160, 54.5139, 0.0060654, 0.0037705, 58.49, 538, 10, 99, 1
46433.00, 68.525665, 327.383778, 53.7395, 0.0074849, -0.0008320, 28.23, 330, 10, 14, 2
46433.00, 68.525084, 327.382396, 54.2694, 0.0182466, -0.0127956, 78.62, 650, 2, -72, 3
46433.00, 68.525572, 327.383558, 53.6652, 0.0076872, 0.0009127, 31.59, 309, 17, 0, 0
46433.25, 68.526393, 327.384707, 54.4389, 0.0014574, 0.0155283, 77.78, 513, 25, 100, 1
46433.25, 68.525818, 327.383343, 53.7535, -0.0011580, 0.0039532, 53.99, 320, 11, 15, 2
46433.25, 68.525242, 327.381980, 54.4547, 0.0013010, -0.0241947, 92.02, 659, 12, -70, 3
46433.25, 68.525717, 327.383104, 53.7527, 0.0088715, -0.0013757, 49.81, 304, 15, 0, 0
46433.50, 68.526532, 327.384235, 54.4888, -0.0012189, 0.0048975, 105.61, 518, 15, 99, 1
46433.50, 68.525948, 327.382855, 53.8070, 0.0025953, -0.0059936, 55.31, 329, 7, 13, 2
46433.50, 68.525364, 327.381474, 54.7256, -0.0042308, -0.0069860, 102.47, 655, 24, -73, 3
46433.50, 68.525861, 327.382649, 53.9037, 0.0012833, -0.0074003, 56.76, 292, 26, 0, 0
46433.75, 68.526664, 327.383748, 54.3619, -0.0038452, 0.0067031, 107.18, 531, 0, 97, 1
46433.75, 68.526065, 327.382335, 53.9764, -0.0033879, -0.0076948, 45.10, 332, 20, 9, 2
46433.75, 68.525467, 327.380922, 55.0708, 0.0182120, 0.0113056, 91.67, 635, 22, -79, 3
46433.75, 68.526005, 327.382194, 54.0819, -0.0081730, -0.0102894, 49.79, 296, 27, 0, 0
46434.00, 68.526787, 327.383243, 53.7416, -0.0148671, 0.0257204, 67.60, 528, 12, 94, 1
46434.00, 68.526179, 327.381808, 53.8990, -0.0173926, 0.0034521, 48.42, 327, 35, 4, 2
46434.00, 68.525571, 327.380372, 56.3894, 0.0940512, 0.0012758, 135.12, 597, 42, -85, 3
46434.00, 68.526150, 327.381738, 53.9214, -0.0204562, 0.0009549, 47.44, 290, 33, 0, 0
46434.25, 68.526903, 327.382719, 53.3864, 0.0049122, 0.0011594, 32.80, 498, 47, 89, 1
46434.25, 68.526287, 327.381268, 56.5082, 0.0383679, -0.1317913, 335.44, 361, 1, -1, 2
46434.25, 68.525672, 327.379817, 58.4036, 0.1305804, 0.0592135, 155.57, 603, 14, -91, 3
46434.25, 68.526294, 327.381283, 55.7431, 0.0469310, -0.1031590, 274.61, 312, 6, 0, 0
46434.50, 68.527006, 327.382166, 53.8991, 0.0064850, -0.0180426, 66.60, 516, 43, 83, 1
46434.50, 68.526395, 327.380726, 57.1914, -0.0446609, 0.0305791, 356.65, 354, 1, -6, 2
46434.50, 68.525784, 327.379286, 57.2806, 0.0219517, 0.0833638, 249.92, 592, 11, -96, 3
46434.50, 68.526438, 327.380827, 56.0318, 0.0505200, 0.0353345, 191.96, 291, 22, 0, 0
46434.75, 68.527104, 327.381600, 54.0312, -0.0169216, 0.0023410, 63.54, 553, 28, 77, 1
46434.75, 68.526506, 327.380193, 56.9109, 0.0180549, -0.0617756, 335.77, 347, 0, -11, 2
46434.75, 68.525909, 327.378787, 54.6816, -0.0244368, -0.0062193, 114.16, 555, 42, -99, 3
46434.75, 68.526582, 327.380370, 56.5959, 0.0057228, -0.0375160, 271.91, 313, 5, 0, 0
46435.00, 68.527210, 327.381049, 53.6983, -0.0043544, 0.0004617, 47.53, 528, 52, 71, 1
46435.00, 68.526623, 327.379674, 61.6824, 0.0695459, -0.3156051, 292.12, 319, 18, -15, 2
46435.00, 68.526035, 327.378299, 54.4898, -0.0253766, -0.0306939, 101.90, 592, 0, -101, 3
46435.00, 68.526725, 327.379914, 59.6153, -0.0027234, -0.2916134, 216.89, 310, 8, 0, 0
46435.25, 68.527332, 327.380536, 53.8785, 0.0024907, -0.0053812, 71.98, 529, 48, 68, 1
46435.25, 68.526749, 327.379176, 69.2720, 0.0049255, -0.3457601, 132.29, 293, 26, -18, 2
46435.25, 68.526165, 327.377816, 54.1051, -0.0533925, 0.0224704, 107.60, 591, 5, -103, 3
46435.25, 68.526869, 327.379456, 65.1942, -0.0370716, -0.3728558, 102.11, 303, 10, 0, 0
46435.50, 68.527468, 327.380059, 56.8208, 0.0015167, -0.1353539, 218.03, 549, 15, 67, 1
46435.50, 68.526886, 327.378704, 74.3083, 0.0199136, -0.2025920, 387.81, 324, 6, -18, 2
46435.50, 68.526304, 327.377349, 53.4637, -0.0085610, 0.0077232, 28.14, 549, 35, -103, 3
46435.50, 68.527012, 327.378997, 71.9672, -0.0132432, -0.4039590, 93.60, 300, 19, 0, 0
46435.75, 68.527602, 327.379577, 63.6684, 0.0124081, -0.3612653, 154.58, 547, 19, 65, 1
46435.75, 68.527022, 327.378229, 78.8906, 0.1202663, -0.1443169, 405.53, 342, 0, -19, 2
