# Filename: ILATM2_20110419_121430_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_20110419_121430.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 110419_aa_l12_cfm_itrf05_10jun11_6138
# International Terrestrial Reference Frame: ITRF05
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
44092.00, 68.778054, 326.882078, 789.9957, -0.0114770, -0.0231712, 95.23, 526, 8, 124, 1
44092.00, 68.777958, 326.884339, 791.8473, 0.0104604, 0.0572761, 60.34, 326, 12, 33, 2
44092.00, 68.777862, 326.886600, 796.0276, 0.0303845, -0.0379880, 48.24, 597, 33, -59, 3
44092.00, 68.777924, 326.885142, 794.5841, 0.0061383, 0.1164490, 77.70, 303, 12, 0, 0
44092.25, 68.777787, 326.881896, 789.6691, 0.0499317, -0.0087010, 167.62, 532, 2, 128, 1
44092.25, 68.777692, 326.884157, 791.1943, 0.0054150, 0.0501001, 55.33, 335, 5, 36, 2
44092.25, 68.777598, 326.886417, 796.0531, 0.0049169, -0.0510782, 38.27, 580, 61, -55, 3
44092.25, 68.777655, 326.885056, 793.9945, 0.0041877, 0.1146283, 58.76, 311, 11, 0, 0
44092.50, 68.777519, 326.881740, 788.4853, 0.0482842, 0.0398129, 217.34, 541, 0, 131, 1
44092.50, 68.777426, 326.883997, 790.4882, 0.0168632, 0.0457977, 50.08, 332, 8, 39, 2
44092.50, 68.777333, 326.886254, 796.1432, -0.0133965, -0.0400938, 71.03, 589, 54, -52, 3
44092.50, 68.777386, 326.884971, 793.3326, 0.0108340, 0.1156888, 61.74, 320, 8, 0, 0
44092.75, 68.777250, 326.881594, 787.7595, 0.0012060, 0.0760782, 178.42, 540, 5, 133, 1
44092.75, 68.777159, 326.883846, 789.5228, 0.0233598, 0.0511035, 41.24, 333, 6, 42, 2
44092.75, 68.777068, 326.886098, 795.6689, -0.0073640, -0.0001584, 134.55, 636, 11, -49, 3
44092.75, 68.777117, 326.884888, 792.6103, 0.0061235, 0.1158299, 65.63, 328, 2, 0, 0
44093.00, 68.776981, 326.881452, 788.0032, -0.0178341, 0.0989681, 196.15, 535, 9, 136, 1
44093.00, 68.776892, 326.883703, 788.7431, 0.0052474, 0.0552162, 36.74, 340, 2, 45, 2
44093.00, 68.776803, 326.885954, 795.2449, 0.0056530, 0.0200485, 119.40, 646, 8, -47, 3
44093.00, 68.776848, 326.884806, 792.1417, -0.0023384, 0.1085080, 62.50, 329, 0, 0, 0
44093.25, 68.776711, 326.881314, 788.1040, 0.0059276, 0.1298131, 167.37, 531, 18, 138, 1
44093.25, 68.776624, 326.883568, 788.8645, -0.0294808, 0.0509156, 42.84, 324, 14, 47, 2
44093.25, 68.776537, 326.885821, 794.9741, -0.0110272, 0.0313786, 121.61, 634, 21, -44, 3
44093.25, 68.776579, 326.884725, 792.0569, -0.0104519, 0.0865641, 65.89, 322, 8, 0, 0
44093.50, 68.776441, 326.881194, 787.0166, 0.0187358, 0.1362401, 107.73, 514, 31, 140, 1
44093.50, 68.776356, 326.883444, 789.2720, -0.0033889, 0.0438833, 51.24, 317, 17, 49, 2
44093.50, 68.776270, 326.885693, 794.9031, -0.0044036, 0.0442538, 135.17, 640, 14, -42, 3
44093.50, 68.776310, 326.884647, 792.0032, 0.0045447, 0.0693526, 51.85, 322, 10, 0, 0
44093.75, 68.776170, 326.881087, 786.2829, -0.0008124, 0.1341147, 99.55, 511, 32, 141, 1
44093.75, 68.776087, 326.883329, 788.9059, 0.0163999, 0.0397590, 63.03, 322, 17, 50, 2
44093.75, 68.776004, 326.885571, 794.2909, 0.0166322, 0.0552103, 117.52, 643, 7, -41, 3
44093.75, 68.776041, 326.884570, 791.4894, 0.0156538, 0.0645751, 44.99, 334, 3, 0, 0
44094.00, 68.775899, 326.880984, 785.8881, -0.0112551, 0.1254155, 89.42, 505, 34, 142, 1
44094.00, 68.775818, 326.883224, 788.6087, 0.0049861, 0.0269550, 107.71, 334, 1, 51, 2
44094.00, 68.775737, 326.885463, 793.5346, -0.0016574, 0.0612006, 78.52, 614, 29, -39, 3
44094.00, 68.775772, 326.884494, 791.0336, 0.0016524, 0.0584377, 35.95, 337, 1, 0, 0
44094.25, 68.775628, 326.880881, 785.5968, -0.0133472, 0.1175078, 84.23, 502, 30, 143, 1
44094.25, 68.775549, 326.883121, 788.6049, -0.0041454, 0.0162902, 128.01, 339, 0, 53, 2
44094.25, 68.775469, 326.885360, 793.0646, 0.0107778, 0.0609652, 57.20, 617, 21, -38, 3
44094.25, 68.775503, 326.884421, 790.8760, -0.0010349, 0.0559944, 30.66, 337, 2, 0, 0
44094.50, 68.775357, 326.880778, 785.4431, -0.0122803, 0.1148262, 93.75, 503, 31, 144, 1
44094.50, 68.775279, 326.883017, 788.6670, -0.0012244, 0.0024876, 119.86, 334, 2, 54, 2
44094.50, 68.775202, 326.885257, 792.4134, 0.0165731, 0.0562724, 35.53, 620, 18, -37, 3
44094.50, 68.775233, 326.884349, 790.4887, 0.0162036, 0.0534454, 25.06, 339, 0, 0, 0
44094.75, 68.775085, 326.880671, 785.4384, -0.0126398, 0.1203557, 109.93, 505, 21, 146, 1
44094.75, 68.775010, 326.882916, 788.7319, 0.0012250, -0.0149848, 118.13, 326, 5, 55, 2
44094.75, 68.774935, 326.885161, 791.7927, 0.0112163, 0.0537183, 31.16, 608, 20, -36, 3
44094.75, 68.774964, 326.884279, 789.9827, 0.0077272, 0.0489261, 23.27, 336, 2, 0, 0
44095.00, 68.774814, 326.880560, 784.5232, 0.0144045, 0.1069553, 79.84, 487, 38, 148, 1
44095.00, 68.774741, 326.882808, 788.8230, 0.0086552, -0.0306734, 136.24, 328, 1, 57, 2
44095.00, 68.774667, 326.885056, 791.3990, 0.0030350, 0.0527218, 40.67, 605, 22, -34, 3
44095.00, 68.774695, 326.884211, 789.6459, 0.0069568, 0.0463521, 27.47, 333, 4, 0, 0
44095.25, 68.774542, 326.880448, 782.9971, 0.0386458, 0.0986635, 33.28, 477, 45, 149, 1
44095.25, 68.774471, 326.882702, 788.5176, 0.0202317, -0.0298749, 125.37, 326, 6, 58, 2
44095.25, 68.774400, 326.884956, 791.0529, 0.0059502, 0.0572404, 44.42, 614, 20, -33, 3
44095.25, 68.774426, 326.884146, 789.2414, 0.0111187, 0.0437621, 29.03, 340, 4, 0, 0
44095.50, 68.774270, 326.880338, 781.4468, 0.0400180, 0.1061110, 31.56, 488, 28, 151, 1
44095.50, 68.774201, 326.882602, 787.9759, 0.0169264, -0.0229787, 99.57, 314, 19, 60, 2
44095.50, 68.774132, 326.884867, 790.5470, 0.0142498, 0.0581649, 39.42, 613, 19, -32, 3
44095.50, 68.774156, 326.884082, 788.7699, 0.0111427, 0.0439589, 24.97, 333, 11, 0, 0
44095.75, 68.773997, 326.880255, 779.9675, 0.0387704, 0.1048263, 47.96, 506, 12, 152, 1
44095.75, 68.773931, 326.882511, 787.5301, 0.0119427, -0.0238214, 102.00, 313, 15, 61, 2
44095.75, 68.773865, 326.884767, 790.1515, 0.0062374, 0.0483815, 40.80, 618, 15, -30, 3
44095.75, 68.773887, 326.884021, 788.5283, -0.0045299, 0.0526088, 30.01, 328, 12, 0, 0
44096.00, 68.773724, 326.880169, 778.3246, 0.0440775, 0.0956870, 72.63, 518, 3, 153, 1
44096.00, 68.773660, 326.882425, 786.6062, 0.0376217, 0.0004598, 130.09, 319, 5, 62, 2
44096.00, 68.773597, 326.884681, 789.8207, 0.0098261, 0.0434071, 35.01, 620, 16, -29, 3
44096.00, 68.773617, 326.883961, 788.3354, 0.0090091, 0.0587984, 24.91, 336, 10, 0, 0
44096.25, 68.773451, 326.880092, 776.4052, 0.0491287, 0.0854291, 90.29, 520, 0, 154, 1
44096.25, 68.773390, 326.882348, 785.5046, 0.0250124, 0.0328657, 104.67, 325, 5, 63, 2
44096.25, 68.773328, 326.884604, 789.2736, 0.0119827, 0.0482839, 31.53, 606, 34, -28, 3
44096.25, 68.773347, 326.883904, 787.8060, 0.0190197, 0.0544373, 17.52, 344, 10, 0, 0
44096.50, 68.773178, 326.880032, 775.0556, 0.0141913, 0.0722888, 99.68, 518, 0, 154, 1
44096.50, 68.773118, 326.882290, 784.5611, 0.0347938, 0.0443810, 116.42, 319, 3, 63, 2
44096.50, 68.773059, 326.884548, 788.7620, 0.0057951, 0.0586805, 33.58, 601, 40, -28, 3
44096.50, 68.773078, 326.883849, 787.0888, 0.0207859, 0.0546536, 22.34, 342, 12, 0, 0
44096.75, 68.772904, 326.879979, 774.1104, 0.0173884, 0.0570035, 87.94, 513, 15, 154, 1
44096.75, 68.772847, 326.882237, 783.3971, 0.0263107, 0.0548865, 110.98, 318, 6, 63, 2
44096.75, 68.772790, 326.884496, 788.2708, 0.0123236, 0.0687993, 32.55, 592, 50, -28, 3
44096.75, 68.772808, 326.883796, 786.3869, 0.0152661, 0.0638737, 33.85, 330, 20, 0, 0
44097.00, 68.772630, 326.879934, 773.3063, 0.0225256, 0.0571844, 79.10, 500, 16, 154, 1
44097.00, 68.772575, 326.882193, 782.3014, 0.0347422, 0.0714590, 108.57, 318, 10, 63, 2
44097.00, 68.772521, 326.884451, 787.5060, 0.0281897, 0.0775058, 46.09, 606, 41, -28, 3
44097.00, 68.772538, 326.883745, 785.5710, 0.0299386, 0.0683127, 45.81, 321, 28, 0, 0
44097.25, 68.772355, 326.879895, 772.5374, 0.0200607, 0.0594879, 71.94, 504, 20, 153, 1
44097.25, 68.772303, 326.882165, 781.3225, 0.0320542, 0.0793093, 128.45, 321, 7, 62, 2
44097.25, 68.772251, 326.884435, 786.5017, 0.0410398, 0.0768635, 74.70, 616, 26, -30, 3
44097.25, 68.772268, 326.883697, 784.6144, 0.0312201, 0.0622834, 75.17, 335, 17, 0, 0
44097.50, 68.772081, 326.879877, 771.6895, 0.0319818, 0.0587672, 80.18, 521, 8, 152, 1
44097.50, 68.772031, 326.882160, 780.4146, 0.0424252, 0.0896522, 152.80, 334, 0, 60, 2
44097.50, 68.771981, 326.884443, 785.6092, 0.0221126, 0.0734092, 84.00, 607, 36, -32, 3
44097.50, 68.771998, 326.883651, 783.6546, 0.0258125, 0.0593964, 100.20, 340, 9, 0, 0
44097.75, 68.771806, 326.879867, 770.8829, 0.0109282, 0.0472841, 95.91, 518, 14, 151, 1
44097.75, 68.771758, 326.882145, 779.1715, 0.0490291, 0.1111124, 136.54, 331, 4, 59, 2
44097.75, 68.771711, 326.884424, 784.6246, 0.0417395, 0.0816297, 66.16, 578, 58, -33, 3
44097.75, 68.771728, 326.883607, 782.6236, 0.0360688, 0.0437726, 106.96, 340, 2, 0, 0
44098.00, 68.771531, 326.879882, 770.8252, -0.0089223, 0.0299301, 104.26, 544, 6, 148, 1
44098.00, 68.771485, 326.882175, 777.9131, 0.0312570, 0.1069058, 118.48, 331, 3, 56, 2
44098.00, 68.771440, 326.884468, 783.3343, 0.0507823, 0.0850149, 71.84, 554, 72, -36, 3
44098.00, 68.771458, 326.883565, 781.3439, 0.0422390, 0.0255861, 98.40, 338, 0, 0, 0
44098.25, 68.771256, 326.879897, 771.0370, -0.0161502, 0.0203545, 88.22, 549, 10, 146, 1
44098.25, 68.771213, 326.882184, 777.1447, 0.0029897, 0.1056334, 106.67, 320, 9, 54, 2
44098.25, 68.771170, 326.884471, 781.7716, 0.0532559, 0.0823950, 74.38, 552, 65, -38, 3
44098.25, 68.771188, 326.883525, 780.3241, 0.0206320, -0.0008175, 109.01, 326, 3, 0, 0
44098.50, 68.770982, 326.879866, 771.1017, 0.0015432, 0.0156908, 96.86, 553, 22, 146, 1
44098.50, 68.770941, 326.882151, 776.8286, -0.0022165, 0.1211691, 98.92, 315, 6, 54, 2
44098.50, 68.770901, 326.884436, 780.4155, 0.0353408, 0.0753495, 69.49, 577, 35, -38, 3
44098.50, 68.770918, 326.883488, 779.8721, 0.0133302, -0.0284358, 98.39, 322, 7, 0, 0
44098.75, 68.770709, 326.879719, 771.2822, -0.0330085, -0.0136540, 153.11, 550, 20, 150, 1
44098.75, 68.770671, 326.882022, 775.9905, 0.0168493, 0.1257669, 88.97, 326, 13, 58, 2
44098.75, 68.770633, 326.884324, 779.5588, 0.0340202, 0.0519432, 79.90, 584, 31, -35, 3
44098.75, 68.770648, 326.883452, 779.7516, -0.0012445, -0.0333533, 112.20, 324, 10, 0, 0
44099.00, 68.770438, 326.879500, 771.4871, 0.0290692, -0.0277765, 106.35, 521, 29, 158, 1
44099.00, 68.770401, 326.881860, 774.4858, 0.0349613, 0.1195461, 107.93, 322, 17, 63, 2
44099.00, 68.770365, 326.884219, 779.5671, 0.0132508, 0.0125335, 88.04, 584, 34, -32, 3
44099.00, 68.770377, 326.883420, 779.6368, -0.0010067, -0.0162899, 150.30, 322, 14, 0, 0
44099.25, 68.770165, 326.879295, 770.9068, 0.0257308, -0.0172899, 117.45, 530, 8, 165, 1
44099.25, 68.770131, 326.881690, 772.6492, 0.0393036, 0.1004389, 141.71, 331, 9, 68, 2
44099.25, 68.770097, 326.884085, 779.5713, 0.0122172, -0.0069949, 74.24, 584, 42, -28, 3
44099.25, 68.770107, 326.883389, 779.2784, 0.0122945, 0.0100698, 156.65, 331, 20, 0, 0
44099.50, 68.769892, 326.879127, 770.7761, -0.0021599, -0.0015284, 112.82, 511, 12, 171, 1
44099.50, 68.769861, 326.881525, 770.9469, 0.0276504, 0.0782274, 158.08, 338, 4, 74, 2
44099.50, 68.769829, 326.883924, 779.4067, 0.0068019, -0.0104013, 58.52, 569, 55, -23, 3
44099.50, 68.769837, 326.883361, 778.8515, 0.0134187, 0.0260363, 142.89, 339, 26, 0, 0
44099.75, 68.769618, 326.878954, 771.4605, -0.0471055, -0.0182612, 119.74, 505, 3, 177, 1
44099.75, 68.769590, 326.881334, 770.3321, -0.0162019, 0.0329936, 163.86, 342, 4, 81, 2
44099.75, 68.769562, 326.883714, 778.8947, 0.0124721, 0.0041836, 82.65, 578, 48, -15, 3
44099.75, 68.769566, 326.883335, 778.3328, 0.0357631, 0.0342419, 132.29, 366, 24, 0, 0
44100.00, 68.769344, 326.878836, 772.5107, -0.0303013, -0.0430895, 127.07, 504, 3, 180, 1
44100.00, 68.769318, 326.881190, 770.9260, -0.0267639, 0.0005176, 166.42, 336, 3, 85, 2
44100.00, 68.769293, 326.883545, 778.3100, -0.0040094, 0.0248770, 93.34, 590, 44, -9, 3
44100.00, 68.769296, 326.883312, 777.9419, -0.0024718, 0.0349665, 125.89, 415, 15, 0, 0
44100.25, 68.769069, 326.878710, 773.4094, -0.0276676, -0.0587204, 96.62, 490, 12, 185, 1
44100.25, 68.769046, 326.881050, 771.0584, 0.0117553, -0.0107960, 148.00, 328, 5, 90, 2
44100.25, 68.769024, 326.883390, 777.9643, -0.0041629, 0.0384493, 88.28, 575, 60, -4, 3
44100.25, 68.769025, 326.883292, 778.0054, -0.0040450, 0.0378679, 89.69, 427, 41, 0, 0
44100.50, 68.768792, 326.878615, 774.3370, -0.0104298, -0.0540602, 99.87, 487, 17, 188, 1
44100.50, 68.768774, 326.880934, 771.0169, -0.0172177, -0.0245516, 155.26, 316, 13, 94, 2
44100.50, 68.768755, 326.883254, 777.5951, 0.0115138, 0.0402911, 81.53, 585, 55, 1, 3
44100.50, 68.768755, 326.883274, 777.9057, 0.0148084, 0.0323760, 64.62, 479, 42, 0, 0
44100.75, 68.768516, 326.878548, 774.4042, 0.0290250, -0.0413152, 92.21, 494, 19, 190, 1
44100.75, 68.768500, 326.880852, 771.8494, -0.0346708, -0.0439623, 182.69, 314, 15, 97, 2
44100.75, 68.768485, 326.883157, 777.5925, 0.0002343, 0.0258222, 78.73, 610, 35, 4, 3
44100.75, 68.768484, 326.883258, 777.8668, 0.0009920, 0.0178322, 67.43, 559, 21, 0, 0
44101.00, 68.768239, 326.878502, 773.9617, 0.0189590, -0.0257766, 84.51, 494, 22, 191, 1
44101.00, 68.768227, 326.880792, 772.6536, -0.0145907, -0.0395644, 168.46, 317, 8, 99, 2
44101.00, 68.768214, 326.883081, 778.1232, -0.0312882, 0.0197799, 91.21, 593, 58, 7, 3
44101.00, 68.768214, 326.883246, 778.5660, -0.0338775, 0.0067872, 67.87, 553, 50, 0, 0
44101.25, 68.767962, 326.878340, 774.3078, -0.0077700, -0.0102913, 65.24, 467, 36, 197, 1
44101.25, 68.767953, 326.880680, 773.0800, -0.0099897, -0.0395841, 156.86, 327, 7, 103, 2
44101.25, 68.767944, 326.883020, 778.0033, -0.0187999, 0.0521220, 116.57, 597, 65, 9, 3
44101.25, 68.767943, 326.883236, 778.7786, -0.0220052, 0.0378263, 98.89, 537, 63, 0, 0
44101.50, 68.767684, 326.878334, 774.3559, 0.0228808, 0.0090578, 82.73, 480, 28, 197, 1
44101.50, 68.767679, 326.880674, 772.9260, 0.0181613, -0.0363233, 154.51, 334, 6, 103, 2
44101.50, 68.767673, 326.883014, 777.7065, 0.0204892, 0.0710929, 76.70, 616, 44, 9, 3
44101.50, 68.767672, 326.883229, 778.4847, 0.0198362, 0.0633113, 74.98, 557, 40, 0, 0
44101.75, 68.767406, 326.878454, 773.7226, 0.0285433, 0.0249080, 79.95, 472, 53, 192, 1
44101.75, 68.767404, 326.880732, 773.3790, -0.0403894, -0.0220383, 164.88, 317, 12, 100, 2
44101.75, 68.767402, 326.883009, 777.1514, 0.0340625, 0.0537341, 91.78, 643, 12, 9, 3
44101.75, 68.767401, 326.883226, 777.7436, 0.0409614, 0.0474943, 79.33, 579, 18, 0, 0
44102.00, 68.767128, 326.878459, 772.7433, 0.0328398, 0.0267401, 71.13, 485, 43, 192, 1
44102.00, 68.767129, 326.880734, 774.4425, -0.0292196, -0.0039318, 173.09, 304, 24, 100, 2
44102.00, 68.767130, 326.883009, 777.2717, -0.0021652, 0.0189958, 76.59, 644, 13, 9, 3
44102.00, 68.767130, 326.883226, 777.5676, 0.0014882, 0.0125290, 71.65, 591, 8, 0, 0
44102.25, 68.766849, 326.878440, 771.3817, 0.0513250, 0.0295226, 65.55, 497, 25, 193, 1
44102.25, 68.766854, 326.880724, 774.5776, -0.0038095, 0.0299080, 139.62, 296, 29, 101, 2
44102.25, 68.766859, 326.883007, 777.7107, -0.0155469, 0.0084267, 71.33, 629, 26, 9, 3
44102.25, 68.766860, 326.883228, 777.9447, -0.0173195, 0.0010858, 70.29, 574, 21, 0, 0
44102.50, 68.766569, 326.878257, 769.9194, 0.0219680, 0.0226780, 88.23, 493, 5, 200, 1
44102.50, 68.766578, 326.880617, 774.4625, -0.0089716, 0.0492032, 156.32, 311, 25, 105, 2
44102.50, 68.766587, 326.882977, 778.3540, -0.0373563, 0.0241011, 104.79, 607, 56, 10, 3
44102.50, 68.766588, 326.883235, 778.7387, -0.0403239, 0.0171242, 106.15, 541, 51, 0, 0
44102.75, 68.766290, 326.878266, 769.7224, -0.0144058, 0.0013321, 103.58, 486, 9, 200, 1
44102.75, 68.766303, 326.880626, 774.1332, 0.0243530, 0.0564820, 147.55, 316, 21, 105, 2
44102.75, 68.766316, 326.882986, 778.6935, 0.0017391, 0.0403939, 101.87, 611, 54, 10, 3
44102.75, 68.766317, 326.883244, 779.1937, 0.0001087, 0.0361394, 105.70, 547, 48, 0, 0
44103.00, 68.766013, 326.878411, 769.9131, -0.0012144, -0.0010003, 99.26, 464, 38, 195, 1
44103.00, 68.766029, 326.880716, 773.6890, 0.0126769, 0.0513226, 157.17, 311, 15, 102, 2
44103.00, 68.766045, 326.883021, 778.3133, 0.0172492, 0.0481631, 93.91, 621, 27, 9, 3
44103.00, 68.766046, 326.883257, 778.8150, 0.0167525, 0.0461863, 93.53, 567, 20, 0, 0
44103.25, 68.765735, 326.878492, 769.4180, 0.0333207, 0.0129033, 111.90, 463, 46, 193, 1
44103.25, 68.765754, 326.880778, 773.3404, 0.0124311, 0.0245045, 194.60, 316, 6, 101, 2
44103.25, 68.765774, 326.883063, 776.8314, 0.0774349, 0.0566264, 174.42, 635, 6, 8, 3
44103.25, 68.765775, 326.883273, 777.3568, 0.0771434, 0.0562481, 170.12, 574, 7, 0, 0
44103.50, 68.765456, 326.878548, 768.3308, 0.0289653, 0.0083251, 130.91, 487, 18, 191, 1
44103.50, 68.765479, 326.880832, 772.8999, 0.0129579, 0.0117087, 188.05, 323, 4, 99, 2
44103.50, 68.765503, 326.883115, 774.9849, 0.0636060, 0.0360541, 243.14, 627, 1, 7, 3
44103.50, 68.765504, 326.883292, 775.2292, 0.0667660, 0.0372295, 246.80, 575, 1, 0, 0
44103.75, 68.765176, 326.878506, 767.2292, 0.0232551, -0.0079278, 127.83, 482, 17, 194, 1
44103.75, 68.765203, 326.880815, 771.6986, 0.0494239, 0.0349397, 138.99, 309, 20, 101, 2
44103.75, 68.765231, 326.883124, 774.4177, -0.0313110, 0.0564603, 199.35, 629, 6, 8, 3
44103.75, 68.765233, 326.883315, 774.7168, -0.0395488, 0.0615757, 203.41, 575, 4, 0, 0
44104.00, 68.764896, 326.878531, 767.1322, -0.0238082, -0.0364406, 115.27, 464, 31, 194, 1
44104.00, 68.764928, 326.880837, 770.7748, 0.0146901, 0.0343421, 164.77, 304, 19, 101, 2
44104.00, 68.764959, 326.883143, 774.1485, 0.0494016, 0.0683116, 130.22, 631, 3, 8, 3
44104.00, 68.764962, 326.883342, 774.6916, 0.0507653, 0.0692913, 135.63, 575, 3, 0, 0
44104.25, 68.764618, 326.878629, 767.2273, 0.0083458, -0.0482260, 99.67, 466, 34, 191, 1
44104.25, 68.764653, 326.880912, 770.3013, 0.0429298, 0.0235648, 200.29, 312, 6, 99, 2
44104.25, 68.764688, 326.883194, 773.8758, 0.0011654, 0.0447310, 145.63, 619, 10, 7, 3
44104.25, 68.764691, 326.883372, 774.3803, -0.0005097, 0.0365699, 151.26, 574, 5, 0, 0
44104.50, 68.764337, 326.878578, 766.3821, 0.0522590, -0.0123868, 175.76, 457, 33, 195, 1
44104.50, 68.764377, 326.880896, 769.8638, -0.0089433, 0.0369356, 215.03, 306, 10, 101, 2
44104.50, 68.764416, 326.883215, 774.1842, -0.0178124, 0.0447233, 172.39, 625, 13, 8, 3
44104.50, 68.764420, 326.883405, 774.7321, -0.0222120, 0.0352991, 169.66, 569, 11, 0, 0
44104.75, 68.764057, 326.878621, 765.3549, 0.0358626, 0.0123598, 113.87, 448, 43, 194, 1
44104.75, 68.764101, 326.880946, 769.5528, 0.0307220, 0.0300064, 228.83, 308, 14, 101, 2
44104.75, 68.764145, 326.883271, 773.3336, 0.0631529, 0.0607490, 190.11, 631, 4, 7, 3
44104.75, 68.764149, 326.883443, 773.7633, 0.0628622, 0.0614540, 190.39, 581, 2, 0, 0
44105.00, 68.763780, 326.878764, 764.3908, 0.0269774, 0.0044298, 107.01, 476, 24, 190, 1
44105.00, 68.763827, 326.881052, 768.5869, 0.0269266, 0.0341064, 155.40, 308, 17, 98, 2
44105.00, 68.763874, 326.883341, 772.6564, 0.0093618, 0.0461056, 216.15, 632, 0, 6, 3
44105.00, 68.763877, 326.883483, 773.0421, 0.0080849, 0.0440823, 215.98, 570, 0, 0, 0
44105.25, 68.763501, 326.878814, 763.5551, 0.0245063, -0.0101708, 128.50, 478, 21, 190, 1
44105.25, 68.763552, 326.881110, 768.2745, 0.0091725, 0.0421093, 120.53, 302, 23, 98, 2
44105.25, 68.763604, 326.883407, 773.1171, -0.0361565, 0.0418609, 164.51, 641, 0, 5, 3
44105.25, 68.763606, 326.883528, 773.5598, -0.0367885, 0.0330844, 163.01, 552, 0, 0, 0
44105.50, 68.763225, 326.878984, 762.5637, 0.0528310, 0.0065870, 133.00, 494, 21, 185, 1
44105.50, 68.763279, 326.881247, 769.2569, -0.0277195, 0.0094084, 256.75, 309, 14, 94, 2
44105.50, 68.763334, 326.883510, 773.1856, 0.0192790, 0.0599813, 91.29, 630, 9, 3, 3
44105.50, 68.763335, 326.883575, 773.4700, 0.0178443, 0.0619063, 93.23, 518, 9, 0, 0
44105.75, 68.762947, 326.879050, 761.8224, 0.0398697, 0.0339159, 199.70, 506, 9, 185, 1
44105.75, 68.763005, 326.881324, 769.8538, -0.0147540, 0.0087901, 267.12, 303, 19, 93, 2
44105.75, 68.763063, 326.883599, 773.0570, 0.0048761, 0.0573220, 73.05, 628, 7, 1, 3
44105.75, 68.763064, 326.883627, 773.2118, 0.0060474, 0.0645785, 74.38, 491, 4, 0, 0
44106.00, 68.762670, 326.879150, 761.6184, 0.0179492, 0.0499475, 249.55, 509, 6, 183, 1
44106.00, 68.762732, 326.881425, 769.9986, 0.0016456, 0.0490166, 215.90, 300, 24, 91, 2
44106.00, 68.762793, 326.883699, 773.4088, 0.0028113, 0.0454795, 66.90, 627, 15, -1, 3
44106.00, 68.762793, 326.883681, 773.4248, 0.0010977, 0.0523596, 68.39, 468, 14, 0, 0
44106.25, 68.762391, 326.879150, 761.8057, -0.0088706, 0.0580079, 230.00, 501, 9, 185, 1
44106.25, 68.762457, 326.881465, 769.9886, 0.0057198, 0.0514850, 234.35, 315, 18, 92, 2
44106.25, 68.762523, 326.883780, 773.7934, -0.0101144, 0.0459770, 74.85, 603, 39, -2, 3
44106.25, 68.762522, 326.883738, 773.7400, -0.0062293, 0.0501309, 79.87, 429, 30, 0, 0
44106.50, 68.762114, 326.879223, 762.3642, 0.0123875, 0.0888432, 259.63, 472, 37, 185, 1
44106.50, 68.762184, 326.881561, 769.8171, 0.0259710, 0.0472079, 216.69, 340, 5, 90, 2
44106.50, 68.762254, 326.883899, 774.3889, -0.0215139, 0.0625601, 92.66, 568, 59, -4, 3
44106.50, 68.762251, 326.883798, 774.2601, -0.0185434, 0.0749213, 89.83, 398, 37, 0, 0
44106.75, 68.761838, 326.879321, 762.9656, -0.0020709, 0.0927714, 229.92, 471, 39, 184, 1
44106.75, 68.761911, 326.881645, 768.8884, 0.0287450, 0.0767683, 164.21, 332, 14, 90, 2
44106.75, 68.761984, 326.883969, 774.9350, -0.0094553, 0.0687644, 90.17, 590, 39, -4, 3
44106.75, 68.761980, 326.883862, 774.7677, -0.0079217, 0.0860561, 77.44, 409, 23, 0, 0
44107.00, 68.761568, 326.879607, 763.2199, 0.0305225, 0.0591540, 120.00, 499, 41, 175, 1
44107.00, 68.761641, 326.881826, 768.5111, 0.0095628, 0.0901711, 239.19, 318, 6, 85, 2
44107.00, 68.761713, 326.884046, 775.3194, 0.0003259, 0.0638181, 69.37, 605, 31, -5, 3
44107.00, 68.761710, 326.883928, 775.0985, 0.0022738, 0.0748753, 71.67, 414, 26, 0, 0
44107.25, 68.761290, 326.879616, 762.5996, 0.0211847, 0.0727666, 167.62, 499, 29, 177, 1
44107.25, 68.761366, 326.881857, 768.8555, -0.0267948, 0.1055905, 296.62, 323, 4, 87, 2
44107.25, 68.761443, 326.884099, 775.2535, 0.0193779, 0.0485570, 87.19, 582, 55, -4, 3
44107.25, 68.761439, 326.883997, 775.0787, 0.0111886, 0.0557943, 92.35, 411, 34, 0, 0
44107.50, 68.761007, 326.879485, 761.6058, 0.0013144, 0.0772255, 170.18, 495, 17, 185, 1
44107.50, 68.761089, 326.881808, 769.1459, 0.0408854, 0.1162968, 190.76, 316, 22, 91, 2
44107.50, 68.761171, 326.884131, 774.7769, 0.0426604, 0.0191447, 72.24, 588, 54, -3, 3
44107.50, 68.761169, 326.884068, 774.7590, 0.0373865, 0.0230045, 77.99, 422, 33, 0, 0
44107.75, 68.760731, 326.879550, 761.3888, 0.0214321, 0.0674207, 124.67, 483, 20, 186, 1
