# Filename: ILATM2_20120418_151854_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_20120418_151854.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 120418_aa_l12_jgs_itrf08_05jul12_6138
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
55124.75, 68.335481, 327.844915, 55.0837, 0.0002762, 0.0012072, 5.66, 223, 0, 63, 1
55124.75, 68.335220, 327.843097, 55.0337, -0.0004118, 0.0001853, 5.25, 265, 4, -17, 2
55124.75, 68.334959, 327.841278, 54.9869, 0.0004803, -0.0004850, 7.83, 233, 2, -97, 3
55124.75, 68.335276, 327.843488, 55.0339, 0.0000000, 0.0003590, 5.18, 270, 4, 0, 0
55125.00, 68.335741, 327.844545, 55.0802, 0.0009788, 0.0000000, 6.28, 247, 0, 59, 1
55125.00, 68.335471, 327.842666, 55.0347, 0.0012808, 0.0002819, 6.91, 228, 3, -24, 2
55125.00, 68.335201, 327.840787, 54.9971, 0.0010743, 0.0013931, 7.78, 227, 1, -106, 3
55125.00, 68.335548, 327.843202, 55.0441, 0.0014276, 0.0004541, 6.37, 233, 5, 0, 0
55125.25, 68.336017, 327.844284, 55.0672, -0.0014281, 0.0000000, 6.54, 373, 2, 60, 1
55125.25, 68.335745, 327.842395, 55.0430, -0.0004670, 0.0000000, 8.88, 169, 0, -23, 2
55125.25, 68.335474, 327.840505, 54.9875, 0.0000000, 0.0015348, 8.55, 267, 0, -106, 3
55125.25, 68.335820, 327.842915, 55.0429, -0.0002723, 0.0011234, 8.74, 207, 0, 0, 0
55125.50, 68.336300, 327.844080, 55.0285, 0.0005711, 0.0008657, 7.74, 480, 1, 64, 1
55125.50, 68.336027, 327.842175, 54.9934, -0.0030264, 0.0000000, 8.36, 214, 0, -20, 2
55125.50, 68.335753, 327.840270, 54.9432, -0.0009169, 0.0002569, 7.50, 248, 1, -104, 3
55125.50, 68.336092, 327.842628, 54.9838, -0.0028205, 0.0007638, 8.58, 245, 0, 0, 0
55125.75, 68.336596, 327.843945, 55.0159, 0.0000000, 0.0035171, 7.71, 437, 0, 71, 1
55125.75, 68.336324, 327.842061, 54.9249, -0.0016174, -0.0011592, 7.37, 279, 2, -12, 2
55125.75, 68.336052, 327.840176, 54.9145, -0.0003928, -0.0004575, 6.91, 345, 2, -95, 3
55125.75, 68.336365, 327.842340, 54.9131, -0.0018579, -0.0011170, 7.52, 276, 2, 0, 0
55126.00, 68.336891, 327.843812, 55.0073, 0.0007988, 0.0040774, 8.77, 433, 5, 78, 1
55126.00, 68.336610, 327.841866, 54.8598, -0.0021643, -0.0003556, 7.62, 322, 3, -8, 2
55126.00, 68.336328, 327.839920, 54.8972, -0.0009410, -0.0003715, 6.83, 451, 2, -94, 3
55126.00, 68.336637, 327.842052, 54.8514, -0.0020269, -0.0006007, 8.05, 301, 3, 0, 0
55126.25, 68.337192, 327.843717, 54.9993, -0.0006159, 0.0041410, 8.79, 467, 5, 86, 1
55126.25, 68.336903, 327.841727, 54.8304, -0.0003090, -0.0006737, 10.71, 328, 3, -2, 2
55126.25, 68.336615, 327.839737, 54.8380, -0.0032386, 0.0009467, 7.64, 541, 2, -89, 3
55126.25, 68.336909, 327.841764, 54.8286, -0.0004031, -0.0010321, 10.59, 299, 4, 0, 0
55126.50, 68.337492, 327.843638, 54.9802, -0.0010135, 0.0020438, 9.75, 386, 3, 95, 1
55126.50, 68.337199, 327.841604, 54.8749, 0.0021116, -0.0003020, 13.45, 280, 0, 6, 2
55126.50, 68.336905, 327.839571, 54.7904, -0.0003694, 0.0015480, 11.13, 576, 0, -84, 3
55126.50, 68.337180, 327.841474, 54.8716, 0.0017476, 0.0000000, 13.59, 255, 0, 0, 0
55126.75, 68.337787, 327.843487, 54.9882, 0.0008858, 0.0005667, 9.77, 233, 0, 102, 1
55126.75, 68.337494, 327.841474, 55.0066, 0.0032060, 0.0016292, 9.39, 200, 2, 13, 2
55126.75, 68.337202, 327.839460, 54.8302, 0.0028558, 0.0005190, 11.90, 505, 1, -76, 3
55126.75, 68.337452, 327.841184, 54.9819, 0.0041471, 0.0023484, 9.08, 210, 2, 0, 0
55127.00, 68.338068, 327.843229, 55.0193, 0.0007805, 0.0019428, 6.98, 179, 0, 103, 1
55127.00, 68.337784, 327.841292, 54.9853, -0.0009111, -0.0004941, 10.16, 204, 1, 18, 2
55127.00, 68.337500, 327.839355, 54.9003, 0.0006213, 0.0008829, 10.04, 473, 3, -68, 3
55127.00, 68.337725, 327.840893, 54.9943, 0.0003181, -0.0001244, 10.37, 207, 1, 0, 0
55127.25, 68.338421, 327.843494, 55.0188, -0.0014480, 0.0027795, 7.71, 294, 1, 128, 1
55127.25, 68.338118, 327.841428, 54.9805, 0.0009494, -0.0019628, 8.46, 235, 2, 37, 2
55127.25, 68.337815, 327.839362, 54.9295, 0.0000000, 0.0016014, 7.64, 532, 7, -55, 3
55127.25, 68.337997, 327.840600, 54.9889, 0.0000000, 0.0004402, 10.57, 231, 0, 0, 0
55127.50, 68.338719, 327.843350, 55.0023, 0.0015358, 0.0010091, 8.52, 412, 2, 135, 1
55127.50, 68.338417, 327.841315, 55.0156, 0.0008295, -0.0011800, 7.65, 238, 11, 45, 2
55127.50, 68.338116, 327.839281, 54.9309, 0.0007691, 0.0003706, 7.43, 538, 5, -45, 3
55127.50, 68.338268, 327.840307, 54.9943, 0.0010310, 0.0018372, 8.34, 256, 8, 0, 0
55127.75, 68.339039, 327.843365, 55.0392, 0.0004682, 0.0007638, 8.36, 315, 1, 148, 1
55127.75, 68.338731, 327.841296, 55.0154, -0.0005340, 0.0004159, 7.90, 275, 8, 57, 2
55127.75, 68.338423, 327.839226, 54.9500, 0.0007125, 0.0000000, 7.39, 528, 5, -35, 3
55127.75, 68.338540, 327.840011, 54.9748, 0.0000000, 0.0006679, 8.02, 307, 8, 0, 0
55128.00, 68.339339, 327.843238, 55.0436, 0.0001910, 0.0020689, 7.51, 284, 10, 156, 1
55128.00, 68.339032, 327.841190, 54.9806, -0.0012291, 0.0017139, 10.39, 300, 3, 65, 2
55128.00, 68.338726, 327.839143, 54.9390, -0.0008175, 0.0008390, 7.97, 559, 6, -25, 3
55128.00, 68.338811, 327.839713, 54.9508, -0.0005950, 0.0005949, 9.70, 379, 5, 0, 0
55128.25, 68.339651, 327.843185, 55.0524, 0.0013397, 0.0013513, 10.12, 223, 0, 167, 1
55128.25, 68.339341, 327.841129, 54.9744, 0.0023338, 0.0010151, 9.43, 322, 3, 76, 2
55128.25, 68.339030, 327.839074, 54.9223, 0.0000000, 0.0001657, 8.67, 610, 9, -15, 3
55128.25, 68.339082, 327.839414, 54.9204, -0.0004968, 0.0002604, 10.41, 447, 6, 0, 0
55128.50, 68.339933, 327.842917, 55.0866, 0.0008854, 0.0001702, 9.10, 105, 1, 169, 1
55128.50, 68.339632, 327.840943, 55.0394, 0.0013215, 0.0008962, 6.19, 178, 1, 81, 2
55128.50, 68.339332, 327.838970, 54.9505, 0.0017749, -0.0009976, 8.69, 588, 5, -6, 3
55128.50, 68.339353, 327.839111, 54.9472, 0.0021143, -0.0007902, 9.15, 512, 3, 0, 0
55128.75, 68.339627, 327.838830, 55.0216, 0.0012378, 0.0012815, 8.38, 490, 2, 1, 3
55128.75, 68.339623, 327.838808, 55.0208, 0.0013462, 0.0013533, 8.28, 481, 2, 0, 0
55129.00, 68.339916, 327.838648, 55.0835, 0.0021011, 0.0023182, 6.23, 382, 0, 7, 3
55129.00, 68.339893, 327.838501, 55.0650, 0.0021387, 0.0023488, 6.22, 376, 0, 0, 0
55129.25, 68.340221, 327.838559, 55.0820, 0.0007147, 0.0015360, 2.87, 67, 0, 16, 2
55129.25, 68.340119, 327.837916, 55.0705, 0.0015825, -0.0015614, 4.28, 264, 3, -12, 3
55129.25, 68.340162, 327.838191, 55.0758, 0.0014981, -0.0003951, 4.39, 341, 3, 0, 0
55129.50, 68.340489, 327.838237, 55.1111, 0.0014784, -0.0020411, 4.49, 352, 3, 16, 3
55129.50, 68.340432, 327.837878, 55.1314, 0.0014749, -0.0021044, 4.53, 339, 2, 0, 0
55129.75, 68.340779, 327.838052, 55.1454, 0.0005357, -0.0026046, 4.54, 321, 14, 22, 3
55129.75, 68.340700, 327.837561, 55.1918, 0.0004388, -0.0031052, 4.40, 298, 14, 0, 0
55130.00, 68.341677, 327.841581, 55.2311, 0.0001726, 0.0003482, 29.00, 91, 2, 195, 1
55130.00, 68.341074, 327.837891, 55.1736, -0.0001840, -0.0002164, 9.07, 303, 5, 29, 3
55130.00, 68.340968, 327.837241, 55.1822, -0.0005246, 0.0002693, 8.49, 266, 7, 0, 0
55130.25, 68.341956, 327.841265, 55.5698, 0.0207124, -0.0037795, 37.97, 128, 1, 196, 1
55130.25, 68.341656, 327.839455, 55.1325, 0.0027728, 0.0005162, 19.50, 58, 0, 114, 2
55130.25, 68.341356, 327.837646, 55.2129, -0.0005838, 0.0046186, 8.61, 298, 9, 33, 3
55130.25, 68.341235, 327.836918, 55.0829, -0.0016018, 0.0064056, 4.10, 217, 13, 0, 0
55130.50, 68.342220, 327.840857, 55.6883, -0.0051870, 0.0104357, 41.96, 79, 0, 192, 1
55130.50, 68.341928, 327.839121, 55.1948, 0.0043785, 0.0009805, 15.60, 87, 5, 114, 2
55130.50, 68.341636, 327.837385, 55.1614, 0.0004676, 0.0047186, 6.53, 292, 16, 36, 3
55130.50, 68.341502, 327.836590, 55.0040, 0.0003027, 0.0038615, 4.90, 238, 3, 0, 0
55130.75, 68.342374, 327.839795, 55.2698, 0.0006904, 0.0003160, 15.04, 64, 3, 160, 1
55130.75, 68.342132, 327.838381, 55.5356, -0.0010516, -0.0051324, 38.72, 113, 0, 96, 2
55130.75, 68.341890, 327.836967, 55.0429, 0.0014980, -0.0010502, 5.12, 302, 11, 32, 3
55130.75, 68.341768, 327.836258, 55.0554, 0.0015329, -0.0014039, 4.90, 286, 3, 0, 0
55131.00, 68.342550, 327.838899, 55.5759, 0.0080804, -0.0046483, 35.64, 83, 0, 135, 2
55131.00, 68.342210, 327.836939, 55.2013, 0.0026971, 0.0015859, 13.14, 374, 41, 46, 3
55131.00, 68.342034, 327.835922, 55.1374, 0.0007895, -0.0028436, 3.50, 302, 4, 0, 0
55131.25, 68.342475, 327.836584, 55.1209, 0.0007863, -0.0013157, 9.83, 365, 44, 46, 3
55131.25, 68.342298, 327.835581, 55.1693, -0.0007997, -0.0020000, 4.33, 286, 25, 0, 0
55131.50, 68.343438, 327.840123, 55.0312, -0.0010384, 0.0022796, 8.29, 82, 4, 223, 1
55131.50, 68.342738, 327.836215, 55.1819, 0.0012587, 0.0000000, 9.78, 323, 37, 45, 3
55131.50, 68.342562, 327.835237, 55.1418, 0.0015569, 0.0016025, 9.40, 283, 28, 0, 0
55131.75, 68.343708, 327.839732, 55.0259, 0.0017186, 0.0012697, 9.33, 203, 5, 222, 1
55131.75, 68.342998, 327.835838, 55.1994, 0.0006863, 0.0002241, 13.32, 316, 18, 43, 3
55131.75, 68.342826, 327.834888, 55.1791, 0.0010956, 0.0002720, 14.24, 293, 15, 0, 0
55132.00, 68.343977, 327.839339, 55.0420, 0.0008298, 0.0016227, 12.54, 329, 1, 221, 1
55132.00, 68.343258, 327.835455, 55.1696, -0.0007579, 0.0011899, 13.74, 324, 16, 42, 3
55132.00, 68.343088, 327.834535, 55.1571, -0.0016065, 0.0004251, 15.36, 304, 10, 0, 0
55132.25, 68.344244, 327.838947, 55.0322, -0.0004198, 0.0011885, 15.07, 237, 0, 220, 1
55132.25, 68.343516, 327.835067, 55.1644, -0.0005561, 0.0031166, 12.31, 348, 23, 41, 3
55132.25, 68.343350, 327.834176, 55.0647, -0.0010222, 0.0028405, 12.71, 326, 22, 0, 0
55132.50, 68.344501, 327.838494, 55.0163, -0.0001454, -0.0005454, 10.78, 166, 0, 216, 1
55132.50, 68.343772, 327.834662, 55.3049, 0.0027673, 0.0044717, 26.67, 424, 0, 39, 3
55132.50, 68.343610, 327.833815, 55.0645, 0.0062074, 0.0091137, 24.15, 397, 4, 0, 0
55132.75, 68.344771, 327.838108, 54.9995, -0.0006475, 0.0006097, 9.49, 275, 0, 216, 1
55132.75, 68.344029, 327.834271, 55.3765, 0.0020939, 0.0054217, 36.48, 454, 10, 38, 3
55132.75, 68.343870, 327.833449, 55.1057, 0.0091441, 0.0152634, 31.04, 413, 13, 0, 0
55133.00, 68.345036, 327.837692, 54.9833, -0.0001093, 0.0000000, 9.23, 386, 0, 214, 1
55133.00, 68.344660, 327.835780, 54.9353, 0.0014244, -0.0008151, 6.18, 55, 1, 126, 2
55133.00, 68.344285, 327.833868, 55.0952, -0.0020049, 0.0021184, 22.49, 396, 37, 37, 3
55133.00, 68.344130, 327.833078, 55.0746, -0.0014432, 0.0078101, 27.75, 378, 20, 0, 0
55133.25, 68.345298, 327.837282, 54.9245, -0.0023668, 0.0012087, 8.56, 255, 0, 213, 1
55133.25, 68.344918, 327.835374, 54.9163, 0.0000000, 0.0011387, 10.07, 107, 11, 124, 2
55133.25, 68.344539, 327.833466, 54.9573, -0.0008571, -0.0014661, 6.29, 405, 11, 36, 3
55133.25, 68.344387, 327.832704, 55.0172, -0.0004664, -0.0013227, 5.21, 348, 14, 0, 0
55133.50, 68.345427, 327.836203, 54.8548, -0.0012274, -0.0013193, 8.61, 145, 15, 181, 1
55133.50, 68.345097, 327.834564, 54.9245, 0.0018842, 0.0000000, 15.64, 135, 9, 105, 2
55133.50, 68.344767, 327.832925, 54.9444, -0.0020755, -0.0014336, 6.72, 446, 9, 28, 3
55133.50, 68.344645, 327.832324, 55.0083, -0.0019336, -0.0013713, 6.26, 379, 2, 0, 0
55133.75, 68.345801, 327.836344, 54.8821, 0.0026424, -0.0013555, 6.53, 126, 7, 206, 1
55133.75, 68.345422, 327.834487, 55.0434, 0.0032308, 0.0004207, 21.91, 126, 3, 119, 2
55133.75, 68.345042, 327.832631, 54.9725, 0.0013163, -0.0026843, 7.02, 457, 14, 32, 3
55133.75, 68.344901, 327.831942, 55.0283, 0.0012254, -0.0020078, 6.43, 392, 3, 0, 0
55134.00, 68.346075, 327.835974, 54.9623, 0.0012690, -0.0003664, 6.31, 253, 1, 208, 1
55134.00, 68.345299, 327.832240, 55.0787, 0.0007767, -0.0002064, 5.71, 333, 25, 32, 3
55134.00, 68.345157, 327.831556, 55.0717, 0.0007162, 0.0000000, 5.33, 308, 19, 0, 0
55134.25, 68.346338, 327.835567, 55.0223, 0.0001194, -0.0009177, 6.80, 311, 1, 208, 1
55134.25, 68.345553, 327.831835, 55.0215, -0.0010851, -0.0006531, 7.89, 392, 38, 32, 3
55134.25, 68.345412, 327.831165, 55.0557, -0.0005691, -0.0004154, 7.34, 332, 37, 0, 0
55134.50, 68.346599, 327.835149, 55.0578, 0.0000000, -0.0013220, 7.55, 285, 1, 207, 1
55134.50, 68.346203, 327.833291, 55.0159, 0.0000000, 0.0005150, 9.66, 98, 1, 119, 2
55134.50, 68.345808, 327.831433, 55.0220, 0.0005255, -0.0016628, 6.64, 517, 36, 31, 3
55134.50, 68.345667, 327.830770, 55.0597, 0.0002148, -0.0011456, 5.41, 418, 40, 0, 0
55134.75, 68.346861, 327.834735, 55.0549, -0.0010923, -0.0005781, 7.89, 260, 1, 207, 1
55134.75, 68.346462, 327.832883, 54.9909, -0.0006150, -0.0013069, 7.70, 160, 1, 119, 2
55134.75, 68.346062, 327.831031, 55.0609, -0.0002225, 0.0000000, 5.44, 519, 14, 31, 3
55134.75, 68.345920, 327.830371, 55.0655, -0.0002933, -0.0002241, 5.38, 436, 8, 0, 0
55135.00, 68.347124, 327.834326, 55.0487, 0.0003132, -0.0007620, 8.55, 236, 4, 208, 1
55135.00, 68.346720, 327.832478, 55.0092, -0.0004347, -0.0023256, 6.73, 185, 5, 120, 2
55135.00, 68.346316, 327.830629, 55.0695, 0.0004191, -0.0002722, 5.66, 498, 2, 31, 3
55135.00, 68.346172, 327.829969, 55.0698, 0.0002061, -0.0002741, 5.67, 420, 2, 0, 0
55135.25, 68.347385, 327.833913, 55.0457, 0.0001009, 0.0003030, 8.65, 284, 5, 208, 1
55135.25, 68.346978, 327.832068, 55.0685, 0.0012283, -0.0017543, 6.77, 193, 2, 120, 2
55135.25, 68.346570, 327.830223, 55.0931, 0.0006997, -0.0004645, 5.13, 455, 0, 32, 3
55135.25, 68.346424, 327.829563, 55.0945, 0.0006734, -0.0006465, 5.01, 390, 0, 0, 0
55135.50, 68.347644, 327.833497, 55.0595, 0.0012619, 0.0000000, 9.50, 244, 4, 208, 1
55135.50, 68.347234, 327.831657, 55.0844, -0.0008569, 0.0002365, 5.96, 194, 2, 120, 2
55135.50, 68.346823, 327.829817, 55.1037, 0.0000000, 0.0001052, 5.02, 452, 5, 32, 3
55135.50, 68.346675, 327.829154, 55.1024, -0.0004113, 0.0000000, 4.99, 384, 3, 0, 0
55135.75, 68.347905, 327.833078, 55.1813, 0.0152013, 0.0012496, 28.21, 192, 2, 209, 1
55135.75, 68.347490, 327.831243, 55.0320, -0.0015272, 0.0001884, 7.05, 213, 7, 120, 2
55135.75, 68.347076, 327.829408, 55.1105, 0.0003808, -0.0002925, 4.80, 417, 8, 32, 3
55135.75, 68.346925, 327.828741, 55.1127, 0.0003524, -0.0006922, 4.73, 345, 7, 0, 0
55136.00, 68.348163, 327.832649, 55.2863, -0.0063396, 0.0130579, 34.69, 296, 0, 209, 1
55136.00, 68.347745, 327.830821, 55.0178, 0.0000000, -0.0004397, 8.66, 246, 5, 120, 2
55136.00, 68.347327, 327.828992, 55.0948, -0.0010382, 0.0001499, 5.61, 440, 7, 32, 3
55136.00, 68.347174, 327.828326, 55.1076, -0.0007283, 0.0003948, 5.67, 346, 7, 0, 0
55136.25, 68.348421, 327.832217, 55.0402, -0.0008494, 0.0020819, 13.58, 301, 26, 209, 1
55136.25, 68.347999, 327.830394, 54.9996, -0.0014003, -0.0002965, 12.19, 274, 1, 120, 2
55136.25, 68.347577, 327.828571, 55.0712, 0.0000000, -0.0008790, 6.57, 512, 2, 32, 3
55136.25, 68.347423, 327.827905, 55.0979, 0.0005329, -0.0003826, 5.71, 384, 7, 0, 0
55136.50, 68.348678, 327.831792, 55.0181, 0.0000000, 0.0016165, 7.46, 304, 8, 209, 1
55136.50, 68.348252, 327.829971, 54.9768, -0.0004325, -0.0008861, 12.42, 271, 1, 121, 2
55136.50, 68.347827, 327.828150, 55.0658, -0.0008729, -0.0004333, 6.62, 514, 4, 32, 3
55136.50, 68.347671, 327.827482, 55.0942, -0.0005358, 0.0004408, 5.13, 387, 3, 0, 0
55136.75, 68.348936, 327.831355, 55.0287, -0.0002113, 0.0003577, 7.23, 342, 3, 210, 1
55136.75, 68.348506, 327.829540, 55.0425, 0.0025602, -0.0013947, 10.42, 170, 1, 121, 2
55136.75, 68.348076, 327.827725, 55.0618, -0.0002466, -0.0004020, 7.39, 489, 7, 33, 3
55136.75, 68.347918, 327.827055, 55.0776, 0.0005787, 0.0006623, 5.75, 379, 5, 0, 0
55137.00, 68.349193, 327.830917, 55.0313, -0.0010338, 0.0000000, 7.19, 391, 1, 210, 1
55137.00, 68.348759, 327.829106, 55.0853, 0.0003008, 0.0004723, 9.58, 87, 2, 121, 2
55137.00, 68.348325, 327.827296, 55.0704, 0.0002290, -0.0006899, 8.02, 471, 10, 33, 3
55137.00, 68.348164, 327.826624, 55.0872, 0.0006584, -0.0002994, 6.93, 380, 7, 0, 0
55137.25, 68.349448, 327.830475, 54.9995, -0.0012920, 0.0001170, 7.96, 413, 5, 210, 1
55137.25, 68.349010, 327.828669, 55.0554, -0.0003746, 0.0004556, 11.01, 72, 0, 122, 2
55137.25, 68.348573, 327.826864, 55.0785, 0.0000000, -0.0011604, 7.15, 457, 15, 33, 3
55137.25, 68.348409, 327.826190, 55.1134, 0.0002194, -0.0010877, 6.44, 369, 8, 0, 0
55137.50, 68.349701, 327.830031, 55.0930, 0.0042020, -0.0039308, 11.60, 431, 4, 211, 1
55137.50, 68.349260, 327.828231, 55.0451, -0.0003300, 0.0000000, 8.51, 83, 0, 122, 2
55137.50, 68.348819, 327.826430, 55.1108, 0.0003579, -0.0012043, 5.33, 415, 14, 33, 3
55137.50, 68.348653, 327.825752, 55.1394, 0.0006549, -0.0001915, 4.49, 342, 8, 0, 0
55137.75, 68.349957, 327.829580, 55.2269, 0.0047782, -0.0006715, 16.76, 422, 20, 211, 1
55137.75, 68.349511, 327.827785, 55.0605, 0.0006942, -0.0009567, 9.50, 127, 9, 122, 2
55137.75, 68.349066, 327.825991, 55.1166, -0.0013635, 0.0010102, 7.66, 448, 7, 34, 3
55137.75, 68.348897, 327.825310, 55.1154, -0.0012488, 0.0018624, 6.93, 365, 7, 0, 0
55138.00, 68.350211, 327.829136, 55.2321, -0.0002921, 0.0071347, 28.71, 407, 1, 212, 1
55138.00, 68.349761, 327.827344, 55.0817, -0.0001931, -0.0003985, 11.35, 108, 5, 123, 2
55138.00, 68.349312, 327.825552, 55.0869, -0.0002593, 0.0012710, 9.47, 441, 43, 34, 3
55138.00, 68.349139, 327.824865, 55.0507, 0.0000000, 0.0020443, 9.64, 365, 42, 0, 0
55138.25, 68.350463, 327.828673, 55.0443, -0.0047384, 0.0075066, 26.74, 196, 2, 212, 1
55138.25, 68.350010, 327.826891, 55.1036, 0.0007963, -0.0007541, 6.34, 52, 2, 123, 2
55138.25, 68.349557, 327.825109, 55.0940, 0.0008799, 0.0020569, 10.47, 411, 58, 34, 3
55138.25, 68.349382, 327.824417, 55.0661, -0.0005659, 0.0010687, 19.02, 369, 40, 0, 0
55138.50, 68.349797, 327.824643, 55.0910, 0.0018107, 0.0007861, 9.22, 438, 20, 34, 3
55138.50, 68.349623, 327.823964, 55.0314, 0.0025733, 0.0010011, 9.50, 371, 19, 0, 0
55138.75, 68.350039, 327.824189, 55.0891, 0.0006028, -0.0002741, 5.82, 406, 1, 34, 3
55138.75, 68.349862, 327.823509, 55.0851, 0.0010595, -0.0001328, 5.60, 332, 3, 0, 0
55139.00, 68.350245, 327.823595, 55.0924, -0.0002670, -0.0005287, 4.15, 340, 5, 27, 3
55139.00, 68.350102, 327.823049, 55.1088, -0.0001383, -0.0004949, 3.83, 288, 7, 0, 0
55139.25, 68.350530, 327.823300, 55.0906, -0.0005468, 0.0000000, 4.83, 371, 3, 36, 3
55139.25, 68.350340, 327.822586, 55.1044, -0.0005690, 0.0001195, 4.83, 322, 3, 0, 0
55139.50, 68.350771, 327.822839, 55.0908, -0.0002500, 0.0000000, 5.01, 399, 3, 37, 3
55139.50, 68.350577, 327.822119, 55.0942, 0.0000000, 0.0003023, 4.88, 340, 1, 0, 0
55139.75, 68.351011, 327.822374, 55.0995, 0.0002597, 0.0000000, 5.26, 393, 3, 37, 3
55139.75, 68.350814, 327.821648, 55.0950, 0.0006420, 0.0005449, 4.87, 330, 4, 0, 0
55140.00, 68.351251, 327.821903, 55.1191, 0.0004539, 0.0002681, 4.94, 359, 3, 37, 3
55140.00, 68.351049, 327.821174, 55.0998, 0.0006048, 0.0005951, 4.92, 318, 3, 0, 0
55140.25, 68.351457, 327.821318, 55.1320, 0.0005677, 0.0008271, 4.22, 319, 1, 32, 3
55140.25, 68.351283, 327.820696, 55.0993, 0.0006001, 0.0009224, 4.19, 297, 1, 0, 0
55140.50, 68.351634, 327.820633, 55.1185, 0.0004812, 0.0011941, 3.70, 285, 2, 22, 3
55140.50, 68.351516, 327.820215, 55.0922, 0.0005011, 0.0011727, 3.60, 274, 3, 0, 0
55140.75, 68.351940, 327.820398, 55.1076, -0.0001318, -0.0002183, 3.56, 64, 5, 35, 2
55140.75, 68.351792, 327.819882, 55.1061, 0.0012221, 0.0010802, 3.58, 216, 5, 8, 3
55140.75, 68.351749, 327.819729, 55.0942, 0.0007086, 0.0004050, 3.62, 269, 9, 0, 0
55141.00, 68.352152, 327.819844, 55.1142, 0.0001077, -0.0003331, 4.01, 64, 5, 31, 2
55141.00, 68.352019, 327.819382, 55.1115, 0.0007633, 0.0004695, 3.56, 208, 7, 7, 3
55141.00, 68.351978, 327.819241, 55.1056, 0.0005196, 0.0001427, 3.68, 267, 12, 0, 0
55141.25, 68.352383, 327.819338, 55.1238, 0.0003863, 0.0000000, 3.38, 267, 5, 31, 3
55141.25, 68.352210, 327.818747, 55.1174, 0.0003766, 0.0000000, 3.38, 257, 5, 0, 0
55141.50, 68.352619, 327.818856, 55.1436, 0.0002955, 0.0013928, 3.77, 289, 5, 32, 3
55141.50, 68.352440, 327.818251, 55.1026, 0.0003195, 0.0015184, 3.74, 272, 5, 0, 0
55141.75, 68.352903, 327.818536, 55.1384, 0.0002838, 0.0015689, 4.10, 324, 18, 42, 3
55141.75, 68.352668, 327.817750, 55.0764, 0.0006752, 0.0019145, 4.08, 290, 14, 0, 0
55142.00, 68.354157, 327.821402, 55.0854, -0.0004521, -0.0007016, 7.63, 50, 6, 221, 1
55142.00, 68.353134, 327.818032, 55.1109, 0.0002089, 0.0012303, 4.37, 315, 14, 42, 3
55142.00, 68.352895, 327.817246, 55.0646, 0.0002983, 0.0013082, 4.38, 285, 11, 0, 0
55142.25, 68.353357, 327.817507, 55.1075, 0.0006377, 0.0015173, 4.68, 329, 1, 41, 3
55142.25, 68.353121, 327.816739, 55.0432, 0.0005589, 0.0014923, 4.70, 314, 1, 0, 0
55142.50, 68.353558, 327.816911, 55.0499, -0.0005950, 0.0014778, 6.34, 359, 4, 37, 3
55142.50, 68.353346, 327.816228, 55.0236, -0.0006122, 0.0012498, 6.38, 332, 4, 0, 0
55142.75, 68.353786, 327.816400, 54.9698, -0.0014756, -0.0004272, 7.43, 430, 4, 37, 3
55142.75, 68.353570, 327.815714, 55.0157, -0.0012052, -0.0003935, 6.62, 352, 7, 0, 0
55143.00, 68.354457, 327.817292, 54.8858, 0.0004542, -0.0015931, 9.57, 101, 0, 113, 2
55143.00, 68.354007, 327.815873, 54.9840, 0.0002106, -0.0022095, 6.18, 429, 3, 37, 3
55143.00, 68.353793, 327.815196, 55.0387, 0.0001137, -0.0021319, 5.47, 346, 1, 0, 0
55143.25, 68.355336, 327.818783, 55.0131, -0.0002751, 0.0021145, 7.07, 59, 1, 224, 1
55143.25, 68.354804, 327.817128, 54.9181, 0.0002637, 0.0005405, 9.01, 103, 0, 133, 2
55143.25, 68.354272, 327.815473, 55.0358, 0.0001541, -0.0010262, 5.39, 345, 3, 43, 3
55143.25, 68.354015, 327.814675, 55.0614, 0.0003470, -0.0006760, 5.10, 306, 3, 0, 0
55143.50, 68.355572, 327.818261, 54.9958, 0.0006761, 0.0002662, 11.94, 198, 0, 225, 1
55143.50, 68.354498, 327.814958, 55.0909, 0.0004984, 0.0004667, 4.76, 322, 4, 44, 3
55143.50, 68.354235, 327.814150, 55.0634, 0.0003695, 0.0004956, 4.40, 298, 8, 0, 0
55143.75, 68.355803, 327.817709, 55.0166, 0.0000000, 0.0000000, 13.02, 134, 0, 225, 1
55143.75, 68.354723, 327.814431, 55.0739, 0.0002239, -0.0001095, 4.21, 317, 3, 45, 3
55143.75, 68.354456, 327.813621, 55.0727, 0.0001581, -0.0003308, 4.10, 288, 3, 0, 0
55144.00, 68.354917, 327.813816, 55.0791, 0.0005080, -0.0007836, 3.61, 319, 0, 40, 3
55144.00, 68.354674, 327.813089, 55.0860, 0.0007578, -0.0006388, 3.43, 268, 0, 0, 0
