# Filename: ILATM2_20140424_150930_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_20140424_150930.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 140424_aa_l12_cfm_itrf08_08jul14_meth
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
54572.75, 66.412071, 321.611573, 506.2228, -0.1433060, -0.3540775, 752.25, 562, 4, 144, 1
54572.75, 66.412408, 321.613570, 505.7581, 0.1058720, 0.0016041, 558.70, 321, 10, 48, 2
54572.75, 66.412575, 321.614558, 504.3576, 0.0473529, -0.1069282, 279.79, 268, 42, 0, 0
54573.00, 66.411782, 321.611736, 507.9736, -0.0733555, -0.2947580, 816.84, 557, 6, 150, 1
54573.00, 66.412121, 321.613734, 501.4178, 0.1709086, 0.0593048, 641.99, 337, 3, 53, 2
54573.25, 66.411827, 321.613857, 497.6036, 0.1451215, 0.1556994, 889.24, 356, 2, 61, 2
54573.25, 66.412184, 321.615944, 486.8524, 0.1046236, -0.0372491, 915.35, 653, 11, -40, 3
54573.50, 66.411914, 321.616194, 483.5658, 0.0433574, 0.0423541, 613.30, 628, 21, -38, 3
54573.75, 66.410952, 321.612477, 511.6342, 0.0913175, -0.0464334, 331.66, 507, 54, 156, 1
54573.75, 66.411655, 321.616511, 485.6596, -0.0458221, -0.0156727, 547.84, 618, 10, -40, 3
54573.75, 66.411513, 321.615695, 486.0933, 0.0647016, 0.0112877, 863.84, 305, 0, 0, 0
54574.00, 66.410680, 321.612752, 505.4970, 0.0810925, -0.1420454, 674.90, 560, 10, 157, 1
54574.00, 66.411391, 321.616796, 486.6421, 0.0029441, -0.0868555, 358.88, 614, 13, -39, 3
54574.00, 66.411248, 321.615984, 484.0268, 0.0951365, 0.1613475, 560.98, 311, 1, 0, 0
54574.25, 66.410401, 321.612981, 500.4467, 0.0278702, -0.2096180, 826.27, 552, 4, 160, 1
54574.25, 66.411109, 321.616990, 486.2608, -0.0152503, -0.0933580, 187.04, 587, 42, -35, 3
54574.25, 66.410983, 321.616275, 484.7059, 0.0136866, 0.1090919, 608.13, 318, 0, 0, 0
54574.50, 66.410113, 321.613154, 498.1365, -0.0260743, -0.2207905, 918.82, 545, 1, 166, 1
54574.50, 66.410833, 321.617214, 485.4978, -0.0063487, -0.0745030, 186.29, 564, 60, -31, 3
54574.50, 66.410719, 321.616568, 485.5451, -0.0086408, -0.1290286, 658.02, 318, 0, 0, 0
54574.75, 66.409832, 321.613390, 495.0545, 0.1310298, -0.1957381, 954.50, 533, 0, 169, 1
54574.75, 66.410562, 321.617464, 482.1339, 0.0575594, -0.0516355, 536.74, 596, 13, -29, 3
54574.75, 66.410454, 321.616862, 482.9597, 0.0196208, -0.2839067, 671.50, 321, 0, 0, 0
54575.00, 66.410290, 321.617713, 477.7906, 0.1259053, 0.0134532, 760.16, 596, 0, -27, 3
54575.75, 66.409087, 321.616375, 484.9319, 0.0734131, -0.0527310, 966.25, 329, 0, 83, 2
54576.00, 66.408802, 321.616586, 481.9203, 0.0521257, -0.1451536, 874.06, 334, 0, 88, 2
54576.25, 66.408527, 321.616847, 479.5612, -0.0099261, -0.1488026, 921.79, 327, 0, 90, 2
54576.50, 66.408251, 321.617111, 477.2337, 0.0123525, -0.2052101, 967.95, 321, 0, 93, 2
54576.75, 66.407990, 321.617444, 474.6582, -0.0618532, -0.2529075, 887.57, 321, 0, 92, 2
54577.00, 66.407726, 321.617768, 471.8629, -0.0169459, -0.2490646, 931.93, 327, 0, 92, 2
54577.25, 66.407483, 321.618197, 468.6546, -0.0585546, -0.1993523, 924.61, 320, 0, 87, 2
54577.50, 66.407569, 321.620268, 459.8521, -0.3184478, -0.4301085, 855.58, 346, 1, 0, 0
54577.75, 66.407371, 321.620900, 458.1122, -0.1372410, -0.2632161, 995.86, 620, 9, -15, 3
54578.00, 66.406692, 321.619176, 464.3476, 0.0824946, -0.0536298, 994.48, 338, 0, 87, 2
54578.25, 66.406463, 321.619664, 460.7276, 0.0670069, 0.1669501, 632.00, 307, 11, 80, 2
54578.50, 66.406208, 321.620027, 460.5571, 0.0855938, 0.1823975, 460.51, 304, 7, 78, 2
54578.75, 66.405940, 321.620328, 456.9457, 0.1703612, 0.0435981, 744.44, 315, 4, 80, 2
54578.75, 66.406368, 321.622371, 453.6781, 0.0932727, 0.0628746, 941.20, 600, 15, -22, 3
54579.00, 66.405682, 321.620676, 451.9000, 0.1669440, 0.0184285, 795.13, 317, 8, 80, 2
54579.00, 66.406114, 321.622728, 453.4487, 0.0951970, 0.0324597, 516.38, 596, 26, -23, 3
54579.00, 66.406017, 321.622264, 450.2620, -0.1117986, -0.0701586, 761.21, 311, 0, 0, 0
54579.25, 66.405423, 321.621028, 450.8642, -0.0858067, 0.1874654, 714.39, 319, 11, 79, 2
54579.25, 66.405861, 321.623080, 450.8329, 0.1168473, 0.0205874, 550.84, 615, 6, -24, 3
54579.25, 66.405759, 321.622604, 449.0178, 0.0620489, -0.1760284, 626.46, 311, 0, 0, 0
54579.50, 66.405172, 321.621407, 455.6602, -0.1084160, 0.1165552, 815.58, 318, 1, 78, 2
54579.50, 66.405607, 321.623436, 446.9092, 0.1134390, 0.1390368, 302.81, 575, 43, -25, 3
54579.50, 66.405503, 321.622948, 444.9626, 0.0819470, -0.0443364, 617.91, 306, 4, 0, 0
54579.75, 66.404929, 321.621836, 456.2767, 0.0010938, -0.1520617, 882.59, 328, 0, 74, 2
54579.75, 66.405375, 321.623886, 448.3063, 0.0391023, 0.1678820, 255.24, 565, 40, -30, 3
54579.75, 66.405246, 321.623294, 442.8778, 0.0457889, 0.2215893, 384.31, 296, 17, 0, 0
54580.00, 66.404675, 321.622202, 455.6927, -0.1227822, -0.1596079, 770.32, 324, 0, 73, 2
54580.00, 66.404990, 321.623644, 443.4636, 0.1299508, 0.1967340, 426.12, 300, 9, 0, 0
54580.25, 66.403951, 321.620457, 454.7635, 0.0285781, -0.0902509, 829.04, 513, 6, 180, 1
54580.25, 66.404410, 321.622527, 456.0932, -0.0945165, -0.2266241, 890.68, 336, 0, 75, 2
54580.25, 66.404735, 321.623994, 441.9233, 0.1692775, 0.1953263, 540.33, 301, 7, 0, 0
54580.50, 66.403688, 321.620806, 457.2453, -0.3485749, -0.0063816, 982.05, 496, 6, 181, 1
54580.50, 66.404480, 321.624349, 440.3355, 0.1517798, 0.3135222, 596.11, 298, 5, 0, 0
54580.75, 66.404226, 321.624705, 443.0423, 0.0784836, 0.4466380, 582.50, 288, 7, 0, 0
54581.00, 66.403647, 321.623634, 448.9360, -0.1625634, -0.3699008, 705.01, 320, 9, 73, 2
54581.00, 66.403972, 321.625065, 445.6192, 0.2106417, 0.3499897, 488.65, 299, 8, 0, 0
54581.25, 66.403391, 321.623999, 449.3479, -0.1135126, -0.2487953, 931.26, 331, 0, 73, 2
54581.25, 66.403719, 321.625426, 444.3587, 0.2413579, 0.3002006, 386.47, 303, 6, 0, 0
54581.50, 66.403137, 321.624372, 448.4917, -0.0786579, -0.1897241, 826.14, 335, 0, 73, 2
54581.50, 66.403466, 321.625789, 442.6073, 0.1747895, 0.1258487, 834.46, 303, 0, 0, 0
54581.75, 66.402883, 321.624740, 446.2792, -0.0017279, -0.1511067, 661.00, 314, 4, 73, 2
54581.75, 66.403351, 321.626740, 432.0678, -0.1784649, -0.4211925, 784.89, 602, 0, -30, 3
54581.75, 66.403214, 321.626155, 442.3896, -0.0534945, -0.0919839, 961.95, 297, 0, 0, 0
54582.00, 66.402616, 321.625051, 444.5705, -0.0909588, -0.0410917, 908.95, 322, 0, 76, 2
54582.00, 66.403095, 321.627087, 431.0357, -0.1976659, -0.3988943, 904.81, 606, 0, -29, 3
54582.00, 66.402962, 321.626524, 443.6506, -0.2072423, -0.2071469, 841.39, 289, 0, 0, 0
54582.25, 66.401882, 321.623394, 443.0230, 0.1158118, 0.0490493, 898.83, 523, 0, 181, 1
54582.25, 66.402365, 321.625433, 443.9797, -0.0023271, -0.1103496, 934.45, 341, 0, 76, 2
54582.25, 66.402711, 321.626894, 445.2928, -0.1759415, -0.1375429, 743.70, 289, 4, 0, 0
54582.50, 66.401598, 321.623660, 441.2950, 0.2391364, 0.1715841, 863.35, 508, 0, 187, 1
54582.50, 66.402096, 321.625740, 442.5388, -0.0493106, -0.1332854, 770.65, 339, 0, 79, 2
54582.75, 66.401342, 321.624043, 438.8595, 0.2323104, 0.2467367, 759.26, 509, 0, 187, 1
54582.75, 66.401843, 321.626118, 442.9944, -0.0718169, -0.0496113, 929.57, 333, 0, 79, 2
54583.00, 66.401090, 321.624439, 437.5115, 0.1132556, 0.2577971, 999.49, 508, 0, 186, 1
54583.00, 66.401592, 321.626501, 443.9768, 0.0184859, 0.0621674, 928.20, 330, 0, 79, 2
54583.00, 66.401961, 321.628017, 424.1753, -0.1724891, -0.7441263, 764.97, 287, 8, 0, 0
54583.25, 66.401345, 321.626898, 443.0546, 0.1286732, 0.0750198, 751.99, 327, 4, 78, 2
54583.25, 66.401843, 321.628928, 412.4765, 0.0914323, 0.1266664, 809.91, 602, 12, -28, 3
54583.25, 66.401712, 321.628397, 417.1897, -0.1817657, -0.6700976, 904.28, 295, 0, 0, 0
54583.50, 66.401592, 321.629297, 409.2652, 0.1393097, 0.2166440, 460.94, 579, 32, -27, 3
54583.75, 66.401341, 321.629664, 410.5592, 0.1074907, 0.1348985, 460.06, 594, 17, -26, 3
54583.75, 66.401216, 321.629162, 411.0710, -0.1924341, -0.1780552, 746.26, 288, 9, 0, 0
54584.00, 66.400056, 321.625908, 438.7394, 0.1763556, 0.1382312, 871.21, 512, 0, 191, 1
54584.00, 66.401090, 321.630027, 412.2109, 0.0167559, 0.1036231, 454.55, 606, 6, -25, 3
54584.00, 66.400970, 321.629547, 412.7547, -0.0975372, -0.0398462, 796.15, 296, 1, 0, 0
54584.25, 66.399783, 321.626224, 435.1962, 0.2254636, 0.1684830, 713.31, 506, 0, 195, 1
54584.25, 66.400834, 321.630374, 417.2762, -0.1429191, 0.2483345, 997.95, 603, 0, -23, 3
54584.25, 66.400723, 321.629936, 414.2647, 0.0042573, 0.1183291, 776.46, 290, 4, 0, 0
54584.50, 66.399515, 321.626560, 432.3118, 0.2041793, 0.2292960, 631.60, 504, 1, 199, 1
54584.50, 66.400477, 321.630326, 420.2661, -0.0688223, 0.3824577, 955.21, 290, 0, 0, 0
54584.75, 66.399250, 321.626910, 430.1425, 0.1684703, 0.2387922, 525.20, 497, 3, 202, 1
54584.75, 66.399791, 321.629006, 426.7510, -0.1055441, -0.3757072, 862.28, 351, 0, 91, 2
54584.75, 66.400232, 321.630718, 428.1807, 0.1150807, 0.4269215, 726.11, 288, 11, 0, 0
54585.00, 66.398969, 321.627193, 430.4983, 0.0735007, 0.3416248, 560.09, 479, 5, 208, 1
54585.00, 66.399523, 321.629322, 424.9042, -0.1321795, -0.4512221, 659.70, 352, 1, 95, 2
54585.00, 66.399988, 321.631113, 429.3001, 0.2782713, 0.3056252, 550.78, 302, 6, 0, 0
54585.25, 66.398702, 321.627545, 433.0217, 0.1957189, 0.3479164, 528.80, 487, 5, 211, 1
54585.25, 66.399262, 321.629674, 422.6464, -0.1816304, -0.4055515, 651.50, 343, 0, 98, 2
54585.25, 66.399744, 321.631511, 425.3416, 0.2840402, 0.1792203, 789.92, 305, 2, 0, 0
54585.50, 66.398412, 321.627809, 430.9914, 0.2276475, 0.3605593, 593.33, 485, 0, 219, 1
54585.50, 66.398987, 321.629978, 422.2863, -0.2065163, -0.3927375, 769.50, 351, 0, 103, 2
54585.50, 66.399501, 321.631912, 425.4802, 0.0106112, 0.2809847, 781.04, 317, 2, 0, 0
54585.75, 66.398152, 321.628188, 429.7851, 0.2638421, 0.3333538, 589.27, 493, 0, 221, 1
54585.75, 66.398731, 321.630346, 421.0140, -0.2233129, -0.4101697, 809.89, 366, 0, 105, 2
54585.75, 66.399260, 321.632314, 427.6999, 0.1893395, 0.1545772, 605.21, 335, 4, 0, 0
54586.00, 66.397868, 321.628471, 427.3060, 0.1829695, 0.3739662, 520.95, 484, 5, 228, 1
54586.00, 66.398454, 321.630632, 418.1766, -0.0466616, -0.4767221, 774.99, 358, 10, 112, 2
54586.00, 66.399019, 321.632719, 426.8502, 0.0802818, 0.1059417, 670.34, 355, 0, 0, 0
54586.25, 66.397613, 321.628878, 425.1946, 0.1624553, 0.1980439, 834.11, 492, 0, 229, 1
54586.25, 66.398779, 321.633128, 426.9386, 0.0291079, 0.0954387, 676.58, 363, 18, 0, 0
54586.75, 66.397117, 321.629731, 420.2793, -0.1409215, -0.3538368, 769.30, 510, 5, 229, 1
54586.75, 66.397689, 321.631772, 422.5565, -0.0676416, -0.1396209, 816.18, 325, 3, 119, 2
54587.00, 66.396867, 321.630149, 419.2839, -0.2460647, -0.2836525, 924.02, 518, 2, 230, 1
54587.00, 66.397436, 321.632156, 422.4670, -0.0241992, -0.0348635, 596.54, 315, 3, 121, 2
54587.00, 66.398006, 321.634164, 405.5564, -0.1353609, -0.1101293, 786.80, 645, 19, 11, 3
54587.00, 66.398064, 321.634371, 406.3420, -0.1043612, -0.2257279, 940.04, 485, 0, 0, 0
54587.25, 66.396623, 321.630583, 419.2320, -0.2172373, -0.3438738, 960.93, 532, 1, 230, 1
54587.25, 66.397203, 321.632610, 420.4496, 0.0556857, -0.1034080, 801.00, 332, 0, 119, 2
54587.25, 66.397784, 321.634636, 404.9961, -0.0134287, -0.0137933, 597.97, 635, 22, 8, 3
54587.25, 66.397828, 321.634791, 406.2830, -0.0594027, -0.0133904, 379.06, 438, 33, 0, 0
54587.50, 66.396380, 321.631027, 417.7169, -0.1304975, -0.3643365, 844.60, 547, 5, 230, 1
54587.50, 66.396969, 321.633059, 415.4628, 0.0827350, -0.1883576, 823.64, 335, 0, 118, 2
54587.50, 66.397557, 321.635091, 406.8291, -0.0904821, -0.0024035, 939.69, 646, 0, 7, 3
54587.50, 66.397593, 321.635214, 411.3002, -0.2169403, 0.0208933, 644.46, 425, 1, 0, 0
54587.75, 66.396734, 321.633504, 409.6862, 0.0920165, -0.1031438, 809.24, 334, 0, 118, 2
54587.75, 66.397333, 321.635551, 409.7676, -0.1386836, -0.0288672, 985.53, 641, 0, 5, 3
54587.75, 66.397359, 321.635639, 415.2243, -0.1457236, -0.1042786, 698.84, 395, 0, 0, 0
54588.00, 66.396502, 321.633956, 405.7728, 0.0320472, -0.1116553, 943.23, 349, 0, 117, 2
54588.00, 66.397109, 321.636010, 412.6411, -0.1293775, -0.0483167, 779.21, 639, 0, 3, 3
54588.00, 66.397126, 321.636068, 416.8584, -0.1055170, -0.0558770, 479.30, 377, 6, 0, 0
54588.25, 66.395656, 321.632352, 422.5881, 0.2193836, -0.0278311, 721.97, 536, 0, 230, 1
54588.25, 66.396270, 321.634410, 403.6403, -0.1458192, -0.1709138, 982.63, 359, 0, 116, 2
54588.25, 66.396884, 321.636468, 412.0293, 0.0309648, -0.2025210, 770.07, 646, 0, 2, 3
54588.25, 66.396893, 321.636498, 415.8405, 0.0638152, -0.0693985, 400.44, 369, 7, 0, 0
54588.50, 66.395416, 321.632798, 420.3788, 0.1509426, 0.1717020, 589.62, 525, 8, 230, 1
54588.50, 66.396034, 321.634850, 402.7121, -0.1282459, -0.2493333, 858.73, 357, 0, 116, 2
54588.50, 66.396652, 321.636902, 408.6791, -0.0064022, -0.2332368, 851.05, 649, 0, 2, 3
54588.50, 66.396662, 321.636932, 412.7725, 0.0523242, -0.1060130, 557.88, 363, 10, 0, 0
54588.75, 66.395167, 321.633219, 419.6418, 0.2668625, 0.2200464, 871.47, 528, 0, 232, 1
54588.75, 66.395793, 321.635275, 401.9394, -0.1454162, -0.2422153, 720.67, 359, 0, 117, 2
54588.75, 66.396431, 321.637368, 409.0312, -0.0063170, -0.2088590, 872.10, 372, 0, 0, 0
54589.00, 66.394908, 321.633611, 418.8660, 0.1234855, 0.3398450, 931.99, 514, 0, 236, 1
54589.00, 66.395547, 321.635685, 402.0683, -0.1857293, -0.2953989, 767.67, 356, 0, 119, 2
54589.00, 66.396186, 321.637759, 406.8372, 0.1235105, 0.0639846, 703.57, 615, 26, 3, 3
54589.00, 66.396201, 321.637807, 406.2239, 0.0120596, -0.0355435, 937.35, 373, 0, 0, 0
54589.25, 66.395306, 321.636108, 401.2498, -0.2244033, -0.3429367, 794.78, 342, 0, 121, 2
54589.25, 66.395943, 321.638154, 404.4734, 0.1135448, 0.1211077, 663.24, 648, 2, 5, 3
54589.25, 66.395973, 321.638248, 404.8482, 0.0720922, 0.0628260, 842.32, 373, 0, 0, 0
54589.50, 66.395109, 321.636668, 399.9110, -0.2421648, -0.2771875, 973.99, 331, 0, 115, 2
54589.50, 66.395722, 321.638619, 403.4052, 0.1508570, 0.1477870, 724.16, 635, 2, 4, 3
54589.50, 66.395745, 321.638693, 403.1648, 0.1606037, 0.0836523, 858.47, 389, 0, 0, 0
54589.75, 66.394215, 321.635039, 415.0803, -0.1343700, -0.3525074, 590.30, 506, 14, 233, 1
54589.75, 66.395479, 321.639016, 398.9510, 0.3076232, -0.1347491, 983.01, 647, 0, 7, 3
54589.75, 66.395518, 321.639139, 397.6912, 0.3037328, -0.0859476, 920.76, 397, 0, 0, 0
54590.00, 66.393981, 321.635503, 413.0134, -0.1673930, -0.2912875, 488.65, 510, 21, 233, 1
54590.00, 66.395253, 321.639465, 394.4390, 0.0537454, -0.2276508, 905.68, 640, 2, 7, 3
54590.00, 66.395293, 321.639589, 390.2189, 0.1318262, -0.2101728, 883.43, 392, 0, 0, 0
54590.25, 66.394346, 321.637815, 405.3762, 0.1458507, 0.2491040, 626.77, 309, 3, 128, 2
54590.25, 66.395010, 321.639864, 394.0167, -0.1244472, -0.2115064, 804.83, 634, 9, 10, 3
54590.25, 66.395068, 321.640042, 386.3830, -0.0590785, -0.1317603, 770.27, 397, 0, 0, 0
54590.50, 66.394110, 321.638263, 404.5445, 0.2502223, 0.1881497, 546.26, 301, 3, 129, 2
54590.50, 66.394778, 321.640294, 392.9425, -0.1078043, -0.2083208, 772.29, 641, 0, 12, 3
54590.50, 66.394844, 321.640496, 385.8763, -0.0773258, -0.0709049, 601.49, 401, 1, 0, 0
54590.75, 66.393880, 321.638714, 402.0990, 0.1475286, 0.0224224, 904.49, 324, 0, 129, 2
54590.75, 66.394547, 321.640730, 388.5140, -0.0602702, -0.0191347, 601.03, 587, 31, 13, 3
54590.75, 66.394622, 321.640954, 386.5784, -0.0720217, 0.0742496, 526.09, 399, 8, 0, 0
54591.00, 66.393650, 321.639175, 400.6818, -0.0254654, -0.2009552, 684.32, 322, 12, 130, 2
54591.00, 66.394318, 321.641169, 389.0810, -0.0186240, 0.2103066, 686.18, 608, 5, 14, 3
54591.00, 66.394400, 321.641414, 389.5433, 0.0391415, 0.3033663, 600.43, 443, 0, 0, 0
54591.25, 66.393380, 321.639518, 398.8412, -0.1113222, -0.3106937, 562.08, 339, 6, 138, 2
54591.25, 66.394071, 321.641557, 389.4748, 0.1583201, 0.1644624, 506.40, 632, 8, 19, 3
54591.25, 66.394180, 321.641877, 391.8203, 0.1973329, 0.2512772, 417.41, 492, 0, 0, 0
54591.50, 66.392431, 321.637888, 401.3725, 0.2531154, 0.3021660, 860.54, 467, 0, 261, 1
54591.50, 66.393137, 321.639945, 399.0787, -0.2685895, -0.2763384, 670.54, 350, 0, 141, 2
54591.50, 66.393843, 321.642001, 389.2150, 0.1375458, 0.1726691, 478.67, 633, 0, 20, 3
54591.50, 66.393960, 321.642342, 393.7302, 0.1216170, 0.1898383, 483.20, 506, 0, 0, 0
54591.75, 66.392901, 321.640385, 399.0429, -0.2321191, -0.3635801, 611.61, 358, 0, 143, 2
54591.75, 66.393614, 321.642443, 388.3525, 0.1745607, 0.1396591, 469.38, 647, 0, 22, 3
54591.75, 66.393742, 321.642811, 393.9421, 0.1555519, 0.1084505, 449.79, 514, 0, 0, 0
54592.00, 66.391961, 321.638819, 401.4595, 0.3417778, 0.2266568, 825.33, 461, 0, 264, 1
54592.00, 66.392677, 321.640864, 395.7246, -0.1764939, -0.3754910, 563.56, 353, 0, 143, 2
54592.00, 66.393394, 321.642909, 388.1616, 0.1347616, 0.1753290, 359.43, 635, 8, 22, 3
54592.00, 66.393525, 321.643283, 393.5709, 0.1224841, 0.1587527, 298.59, 505, 8, 0, 0
54592.25, 66.391745, 321.639339, 399.9688, 0.2640217, 0.3028903, 638.23, 468, 3, 263, 1
54592.25, 66.392463, 321.641367, 392.4861, -0.2197544, -0.3345027, 597.92, 346, 0, 142, 2
54592.25, 66.393181, 321.643396, 388.4060, 0.1582891, 0.1242228, 397.93, 642, 7, 21, 3
54592.25, 66.393309, 321.643757, 393.5410, 0.1383388, 0.0801011, 375.95, 512, 6, 0, 0
54592.50, 66.391520, 321.639839, 398.7370, 0.3237701, 0.2561961, 713.63, 455, 5, 263, 1
54592.50, 66.392243, 321.641857, 390.3285, -0.1825350, -0.3387219, 768.89, 355, 0, 142, 2
54592.50, 66.392966, 321.643875, 387.4642, 0.1563592, 0.0839610, 388.52, 643, 7, 21, 3
54592.50, 66.393094, 321.644234, 391.7922, 0.1455416, 0.0401558, 374.48, 511, 6, 0, 0
54592.75, 66.391297, 321.640343, 397.2743, 0.3185690, 0.3001216, 648.61, 452, 21, 262, 1
54592.75, 66.392027, 321.642358, 386.2605, 0.0098583, -0.2267283, 950.27, 346, 0, 141, 2
54592.75, 66.392757, 321.644373, 386.6481, 0.1188131, 0.0730340, 474.14, 641, 6, 20, 3
54592.75, 66.392881, 321.644714, 389.4459, 0.1425027, 0.0417965, 461.35, 514, 4, 0, 0
54593.00, 66.391072, 321.640853, 396.5608, 0.2838159, 0.3497735, 959.12, 468, 29, 262, 1
54593.00, 66.391807, 321.642855, 384.4670, -0.0118419, 0.0685053, 872.87, 317, 0, 141, 2
54593.00, 66.392543, 321.644857, 386.0678, 0.0827649, -0.0759556, 906.38, 644, 0, 21, 3
54593.00, 66.392668, 321.645197, 386.7484, 0.1003738, -0.1550319, 870.24, 520, 0, 0, 0
54593.25, 66.392457, 321.645682, 387.1367, -0.2095896, -0.2366362, 946.07, 518, 0, 0, 0
54593.50, 66.392248, 321.646170, 389.0143, -0.3242823, -0.2952590, 903.32, 509, 5, 0, 0
54593.75, 66.392039, 321.646661, 384.8402, -0.1178846, -0.3768995, 954.34, 514, 1, 0, 0
54594.00, 66.391701, 321.646818, 380.2231, -0.0412377, -0.1079841, 925.12, 638, 1, 21, 3
54594.00, 66.391832, 321.647156, 380.2266, -0.1962212, -0.1246945, 726.51, 494, 10, 0, 0
54594.25, 66.391490, 321.647305, 379.2811, -0.0755986, 0.1315707, 936.07, 631, 2, 22, 3
54594.25, 66.391626, 321.647653, 383.2565, -0.2331701, 0.0542754, 818.70, 497, 1, 0, 0
54595.00, 66.389338, 321.645020, 381.9484, 0.3483307, 0.0951004, 930.97, 505, 5, 262, 1
54595.00, 66.391017, 321.649162, 378.5023, -0.3482812, -0.4398882, 785.11, 542, 1, 0, 0
54595.25, 66.389122, 321.645541, 378.2265, 0.2753024, 0.2042645, 913.54, 507, 0, 263, 1
54595.25, 66.389901, 321.647438, 371.9565, -0.1334401, -0.2603756, 983.81, 359, 0, 142, 2
54595.25, 66.390816, 321.649671, 376.8388, -0.3526373, -0.3119632, 661.29, 543, 5, 0, 0
54595.50, 66.388891, 321.646031, 376.7628, 0.3007285, 0.2556111, 761.06, 501, 0, 266, 1
54595.50, 66.389684, 321.647937, 370.4762, -0.2192001, -0.2788593, 899.99, 362, 0, 144, 2
54595.50, 66.390476, 321.649844, 376.9958, -0.1354949, 0.0180527, 942.77, 680, 0, 22, 3
54595.50, 66.390617, 321.650183, 376.3196, -0.1983467, -0.0293939, 903.56, 553, 0, 0, 0
54595.75, 66.388687, 321.646577, 376.8930, 0.2292938, 0.2944880, 591.02, 501, 2, 266, 1
54595.75, 66.389491, 321.648487, 369.0933, -0.3623942, -0.2806857, 724.10, 346, 6, 143, 2
54595.75, 66.390294, 321.650397, 374.7561, 0.1040722, -0.0803877, 834.27, 686, 0, 19, 3
54595.75, 66.390420, 321.650697, 375.4962, 0.0413251, 0.0246920, 718.78, 534, 6, 0, 0
54596.00, 66.388509, 321.647191, 377.1030, 0.2841508, 0.1460424, 831.12, 515, 0, 262, 1
54596.00, 66.389312, 321.649074, 364.7425, -0.1801366, -0.4942521, 642.63, 372, 2, 139, 2
54596.00, 66.390224, 321.651214, 372.3403, 0.0745051, -0.3307711, 975.24, 495, 0, 0, 0
54596.25, 66.388338, 321.647799, 375.0540, 0.2631304, 0.1287463, 957.63, 526, 0, 257, 1
54596.25, 66.389133, 321.649650, 358.5318, -0.1696389, -0.3322017, 882.49, 364, 0, 136, 2
54596.25, 66.389929, 321.651501, 365.5489, -0.0592820, -0.2192320, 905.54, 655, 0, 15, 3
54596.25, 66.390029, 321.651734, 365.5158, -0.1135994, -0.4544121, 751.02, 435, 0, 0, 0
54596.50, 66.389748, 321.652054, 363.5540, -0.1246499, -0.0828528, 726.63, 646, 0, 13, 3
54596.50, 66.389835, 321.652256, 362.4038, -0.2411514, -0.1354422, 657.83, 405, 0, 0, 0
54596.75, 66.389571, 321.652617, 358.8540, 0.1248136, -0.2938258, 623.18, 616, 22, 11, 3
54596.75, 66.389642, 321.652780, 359.7352, -0.0014899, -0.3295301, 783.42, 385, 5, 0, 0
54597.00, 66.387733, 321.649428, 366.5762, 0.2551399, -0.0728211, 953.34, 506, 11, 257, 1
54597.00, 66.388555, 321.651285, 351.4508, 0.0587091, 0.0598401, 946.55, 333, 0, 134, 2
54597.00, 66.389378, 321.653142, 353.7347, -0.0065410, -0.2361611, 901.26, 634, 2, 11, 3
54597.00, 66.389451, 321.653306, 351.1986, 0.0334487, -0.3912677, 972.90, 378, 0, 0, 0
54597.25, 66.388360, 321.651825, 353.5392, 0.1011511, 0.3014974, 594.68, 309, 6, 134, 2
54597.25, 66.389260, 321.653834, 343.1494, -0.0210210, -0.2723961, 984.93, 363, 0, 0, 0
54597.50, 66.387344, 321.650547, 359.0179, -0.3363176, -0.2960019, 890.58, 505, 12, 256, 1
54597.50, 66.388174, 321.652382, 357.9145, 0.1375926, 0.2563265, 621.60, 303, 0, 133, 2
54597.50, 66.389071, 321.654365, 338.8158, -0.1084610, -0.3060205, 941.43, 350, 0, 0, 0
54597.75, 66.387244, 321.651313, 351.1794, -0.3402205, -0.4055522, 856.30, 539, 4, 242, 1
54597.75, 66.388040, 321.653055, 362.1514, 0.1352503, -0.0605029, 473.67, 292, 9, 125, 2
54597.75, 66.388883, 321.654899, 329.7592, 0.0258034, -0.2309381, 485.50, 328, 27, 0, 0
54598.00, 66.386970, 321.651710, 354.3503, -0.3103675, -0.3537731, 714.10, 515, 12, 254, 1
54598.00, 66.387803, 321.653508, 355.4859, 0.2621262, -0.0667024, 492.97, 310, 0, 131, 2
54598.00, 66.388696, 321.655434, 325.2387, 0.0000000, -0.0756435, 578.14, 344, 12, 0, 0
54598.25, 66.386777, 321.652271, 352.7567, -0.2198576, -0.2984806, 690.72, 504, 11, 254, 1
54598.25, 66.387615, 321.654060, 350.6278, 0.2173221, 0.0887912, 428.22, 295, 0, 131, 2
54598.25, 66.388510, 321.655973, 322.8157, 0.0766854, 0.0191492, 616.67, 350, 2, 0, 0
54598.50, 66.386615, 321.652905, 350.9276, -0.1978431, -0.1975733, 713.42, 525, 0, 249, 1
