# Filename: ILATM2_V01_20130410_132724_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130410_132724.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130410_aa_l12_cfm_itrf08_27may13_6138
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48434.50, 69.176803, 311.082421, 870.0071, -0.0040841, 0.0153873, 17.41, 330, 2, 89, 2
48434.50, 69.176120, 311.083593, 870.7823, -0.0069385, 0.0144304, 24.04, 631, 2, 0, 3
48434.50, 69.176118, 311.083596, 870.7846, -0.0071383, 0.0170791, 21.93, 560, 3, 0, 0
48434.75, 69.177378, 311.080577, 868.8385, 0.0095988, -0.0159022, 44.36, 515, 0, 182, 1
48434.75, 69.176698, 311.081755, 869.6149, -0.0072560, 0.0191732, 13.55, 331, 2, 93, 2
48434.75, 69.176018, 311.082934, 870.4680, -0.0022555, 0.0160556, 25.47, 643, 0, 4, 3
48434.75, 69.175986, 311.082989, 870.4867, -0.0031847, 0.0168465, 25.07, 606, 0, 0, 0
48435.00, 69.177262, 311.079921, 868.8644, 0.0256403, -0.0149987, 44.13, 507, 0, 184, 1
48435.00, 69.176588, 311.081099, 869.1429, -0.0061681, 0.0236912, 12.66, 336, 2, 96, 2
48435.00, 69.175914, 311.082277, 870.2235, -0.0033705, 0.0062502, 21.06, 647, 3, 8, 3
48435.00, 69.175853, 311.082383, 870.2815, -0.0033829, 0.0053007, 20.68, 598, 3, 0, 0
48435.25, 69.177138, 311.079273, 868.6225, 0.0364090, -0.0013846, 34.34, 503, 0, 186, 1
48435.25, 69.176471, 311.080452, 868.6194, -0.0063995, 0.0241830, 13.87, 324, 1, 99, 2
48435.25, 69.175804, 311.081630, 870.1067, -0.0071138, 0.0062119, 37.44, 650, 1, 11, 3
48435.25, 69.175719, 311.081779, 870.2548, -0.0051796, 0.0036287, 37.40, 586, 1, 0, 0
48435.50, 69.177004, 311.078644, 868.0985, 0.0327258, 0.0067766, 33.48, 497, 1, 187, 1
48435.50, 69.176345, 311.079820, 868.0605, -0.0050427, 0.0275256, 16.35, 313, 0, 100, 2
48435.50, 69.175686, 311.080996, 869.6431, 0.0081068, 0.0308707, 35.06, 649, 3, 13, 3
48435.50, 69.175584, 311.081177, 869.8128, 0.0112439, 0.0303817, 34.90, 579, 3, 0, 0
48435.75, 69.176864, 311.078029, 867.5413, 0.0217137, 0.0115606, 35.89, 496, 1, 187, 1
48435.75, 69.176204, 311.079216, 867.3566, 0.0027578, 0.0319259, 18.90, 321, 2, 100, 2
48435.75, 69.175545, 311.080402, 868.7171, 0.0064461, 0.0321270, 22.71, 638, 8, 13, 3
48435.75, 69.175448, 311.080577, 868.8750, 0.0062448, 0.0310265, 23.03, 571, 8, 0, 0
48436.00, 69.176716, 311.077430, 867.1594, 0.0095342, 0.0057259, 28.06, 497, 2, 186, 1
48436.00, 69.176055, 311.078629, 866.6237, 0.0071508, 0.0251281, 18.13, 323, 6, 98, 2
48436.00, 69.175394, 311.079828, 867.8739, -0.0037032, 0.0287288, 28.25, 639, 1, 11, 3
48436.00, 69.175311, 311.079978, 868.0632, -0.0050142, 0.0284070, 28.98, 577, 0, 0, 0
48436.25, 69.176561, 311.076838, 866.8609, 0.0088636, 0.0132971, 19.78, 485, 14, 184, 1
48436.25, 69.175900, 311.078049, 866.1439, 0.0058407, 0.0104693, 24.10, 316, 4, 96, 2
48436.25, 69.175239, 311.079261, 867.1601, -0.0013958, 0.0307579, 29.05, 630, 4, 9, 3
48436.25, 69.175174, 311.079381, 867.3104, -0.0017543, 0.0318685, 30.66, 583, 0, 0, 0
48436.50, 69.176401, 311.076264, 866.5046, 0.0026876, 0.0158145, 19.34, 485, 11, 182, 1
48436.50, 69.175740, 311.077485, 865.9835, 0.0059161, -0.0021440, 24.41, 324, 0, 94, 2
48436.50, 69.175079, 311.078705, 866.5951, -0.0002683, 0.0240823, 17.41, 631, 4, 6, 3
48436.50, 69.175035, 311.078786, 866.6765, 0.0000000, 0.0240901, 17.78, 593, 3, 0, 0
48436.75, 69.176231, 311.075697, 866.0959, 0.0016067, 0.0195982, 19.47, 476, 10, 178, 1
48436.75, 69.175570, 311.076934, 866.0165, 0.0073073, -0.0108986, 21.49, 325, 6, 90, 2
48436.75, 69.174908, 311.078170, 866.1150, 0.0038415, 0.0230386, 17.31, 636, 1, 2, 3
48436.75, 69.174896, 311.078193, 866.1286, 0.0043552, 0.0238189, 16.54, 591, 3, 0, 0
48437.00, 69.176055, 311.075144, 865.6398, 0.0009694, 0.0188388, 26.73, 482, 6, 174, 1
48437.00, 69.175389, 311.076403, 866.1847, 0.0072342, -0.0159813, 24.89, 325, 6, 85, 2
48437.00, 69.174724, 311.077661, 865.7780, 0.0002345, 0.0100835, 14.98, 637, 6, -4, 3
48437.00, 69.174755, 311.077601, 865.7614, -0.0006917, 0.0097341, 14.88, 536, 5, 0, 0
