# Filename: ILATM2_20150421_135359_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_20150421_135359.atm5aT3.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 150421_c130_l12_cfm_itrf08_03jun15_meth
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
50014.50, 69.159514, 309.557573, 25.9880, -0.0009861, 0.0012462, 16.33, 509, 0, 11, 1
50014.50, 69.160104, 309.556283, 25.9006, -0.0004864, -0.0002575, 22.09, 268, 0, -72, 2
50014.50, 69.160694, 309.554993, 25.9828, 0.0006323, -0.0013242, 14.57, 527, 0, -155, 3
50014.50, 69.159594, 309.557398, 25.9741, -0.0014213, 0.0015216, 20.12, 350, 0, 0, 0
50014.75, 69.159665, 309.558079, 25.9836, -0.0014703, 0.0006702, 15.68, 514, 0, 10, 1
50014.75, 69.160258, 309.556794, 25.8907, 0.0000000, 0.0000000, 21.48, 310, 0, -73, 2
50014.75, 69.160851, 309.555509, 25.9697, 0.0001682, -0.0014568, 13.66, 521, 0, -156, 3
50014.75, 69.159738, 309.557921, 25.9690, -0.0019399, 0.0006548, 19.06, 363, 0, 0, 0
50015.00, 69.159817, 309.558585, 25.9652, -0.0015988, 0.0013357, 15.14, 527, 0, 9, 1
50015.00, 69.160412, 309.557306, 25.8707, -0.0013342, -0.0008151, 21.34, 317, 0, -74, 2
50015.00, 69.161007, 309.556027, 25.9414, 0.0012479, -0.0018810, 14.49, 522, 0, -158, 3
50015.00, 69.159881, 309.558447, 25.9528, -0.0015518, 0.0010467, 17.77, 390, 0, 0, 0
50015.25, 69.159968, 309.559092, 25.9590, -0.0018000, 0.0015229, 16.02, 536, 0, 8, 1
50015.25, 69.160565, 309.557820, 25.8581, 0.0000000, 0.0005587, 21.53, 311, 0, -75, 2
50015.25, 69.161162, 309.556548, 25.9439, 0.0021792, -0.0009770, 16.10, 513, 0, -159, 3
50015.25, 69.160024, 309.558973, 25.9462, -0.0018533, 0.0014012, 18.55, 407, 0, 0, 0
50015.50, 69.160118, 309.559601, 25.9592, -0.0016925, 0.0013351, 17.38, 544, 0, 7, 1
50015.50, 69.160717, 309.558336, 25.8755, 0.0010183, 0.0013565, 22.69, 315, 0, -77, 2
50015.50, 69.161315, 309.557071, 25.9691, 0.0016336, -0.0007189, 16.48, 519, 0, -160, 3
50015.50, 69.160166, 309.559501, 25.9474, -0.0017417, 0.0013459, 19.95, 414, 0, 0, 0
50015.75, 69.160268, 309.560112, 25.9703, -0.0010412, 0.0011856, 17.70, 536, 0, 5, 1
50015.75, 69.160869, 309.558853, 25.8888, 0.0002340, 0.0009304, 22.21, 305, 0, -78, 2
50015.75, 69.161470, 309.557595, 25.9815, 0.0017905, -0.0010880, 15.54, 527, 0, -161, 3
50015.75, 69.160307, 309.560031, 25.9584, -0.0009762, 0.0016984, 20.08, 404, 0, 0, 0
50016.00, 69.160417, 309.560625, 25.9773, -0.0009381, 0.0013786, 17.65, 530, 0, 4, 1
50016.00, 69.161018, 309.559376, 25.8872, -0.0009187, -0.0005782, 22.07, 274, 0, -79, 2
50016.00, 69.161619, 309.558127, 25.9924, 0.0019058, -0.0010730, 15.61, 531, 0, -162, 3
50016.00, 69.160447, 309.560563, 25.9721, -0.0011092, 0.0015798, 19.95, 410, 0, 0, 0
50016.25, 69.160564, 309.561143, 25.9760, -0.0016266, 0.0005604, 18.26, 540, 0, 3, 1
50016.25, 69.161166, 309.559902, 25.8730, -0.0002033, 0.0000000, 24.15, 292, 0, -80, 2
50016.25, 69.161769, 309.558661, 25.9929, 0.0010431, -0.0018038, 16.93, 540, 0, -163, 3
50016.25, 69.160587, 309.561095, 25.9744, -0.0016430, 0.0007737, 20.31, 433, 0, 0, 0
50016.50, 69.160708, 309.561666, 25.9741, -0.0010532, 0.0010544, 18.35, 553, 0, 2, 1
50016.50, 69.161311, 309.560434, 25.8824, 0.0002396, 0.0008352, 23.26, 323, 0, -80, 2
50016.50, 69.161913, 309.559203, 25.9742, 0.0007026, -0.0016056, 18.01, 548, 0, -163, 3
50016.50, 69.160726, 309.561629, 25.9742, -0.0009747, 0.0009830, 20.05, 460, 0, 0, 0
50016.75, 69.160850, 309.562195, 25.9811, -0.0010071, 0.0008669, 17.74, 549, 0, 2, 1
50016.75, 69.161453, 309.560971, 25.9030, -0.0003721, -0.0001478, 22.40, 321, 0, -81, 2
50016.75, 69.162056, 309.559747, 25.9632, 0.0008880, -0.0006235, 16.59, 554, 0, -163, 3
50016.75, 69.160864, 309.562166, 25.9797, -0.0009846, 0.0009259, 19.12, 467, 0, 0, 0
50017.00, 69.160989, 309.562728, 25.9729, -0.0014531, 0.0004124, 17.20, 549, 0, 2, 1
50017.00, 69.161592, 309.561510, 25.9015, -0.0006575, -0.0007539, 21.81, 306, 0, -81, 2
50017.00, 69.162196, 309.560292, 25.9673, 0.0011174, -0.0003838, 14.68, 545, 0, -164, 3
50017.00, 69.161001, 309.562704, 25.9719, -0.0014630, 0.0004017, 18.60, 462, 0, 0, 0
50017.25, 69.161125, 309.563267, 25.9926, 0.0002270, 0.0018267, 17.17, 510, 0, 2, 1
50017.25, 69.161730, 309.562058, 25.9863, 0.0029283, 0.0050888, 18.72, 247, 0, -81, 2
50017.25, 69.162335, 309.560850, 25.9867, 0.0014729, 0.0000000, 13.79, 529, 1, -163, 3
50017.25, 69.161138, 309.563242, 25.9930, 0.0005156, 0.0020128, 18.63, 425, 0, 0, 0
50017.50, 69.161263, 309.563803, 26.0826, 0.0025108, 0.0014760, 14.50, 437, 0, 1, 1
50017.50, 69.161872, 309.562599, 26.1211, -0.0009561, 0.0008705, 5.06, 143, 6, -81, 2
50017.50, 69.162481, 309.561394, 26.0284, 0.0015086, 0.0011344, 12.82, 482, 0, -164, 3
50017.50, 69.161274, 309.563782, 26.0852, 0.0028358, 0.0017921, 15.73, 359, 0, 0, 0
50017.75, 69.161404, 309.564333, 26.1646, 0.0024983, -0.0005502, 8.56, 353, 6, 1, 1
50017.75, 69.162017, 309.563131, 26.1389, -0.0004002, 0.0012533, 4.73, 145, 0, -82, 2
50017.75, 69.162630, 309.561929, 26.1003, 0.0000000, 0.0014583, 11.30, 386, 0, -166, 3
50017.75, 69.161409, 309.564324, 26.1665, 0.0024852, -0.0003900, 9.26, 300, 4, 0, 0
50018.00, 69.161546, 309.564862, 26.1770, 0.0017075, -0.0009384, 6.65, 293, 0, -0, 1
50018.00, 69.162161, 309.563667, 26.1495, -0.0009922, 0.0002948, 5.10, 165, 0, -83, 2
50018.00, 69.162776, 309.562473, 26.1175, -0.0007189, 0.0004568, 10.12, 308, 1, -167, 3
50018.00, 69.161543, 309.564867, 26.1818, 0.0012421, -0.0011836, 6.12, 264, 5, 0, 0
50018.25, 69.161689, 309.565390, 26.1742, 0.0007248, -0.0010633, 5.44, 225, 3, -2, 1
50018.25, 69.162301, 309.564209, 26.1371, -0.0011142, 0.0004949, 5.53, 160, 0, -84, 2
50018.25, 69.162914, 309.563028, 26.1029, -0.0006740, -0.0001807, 9.58, 237, 0, -167, 3
50018.25, 69.161677, 309.565412, 26.1735, 0.0007770, -0.0010996, 5.39, 220, 3, 0, 0
50018.50, 69.161855, 309.565873, 26.1612, 0.0000000, -0.0005373, 6.25, 164, 0, -6, 1
50018.50, 69.162447, 309.564740, 26.1027, -0.0019821, -0.0005767, 5.28, 155, 0, -86, 2
50018.50, 69.163040, 309.563608, 26.0716, -0.0006516, -0.0010159, 8.88, 161, 0, -165, 3
50018.50, 69.161810, 309.565959, 26.1598, 0.0000000, -0.0006062, 6.18, 151, 0, 0, 0
50018.75, 69.162067, 309.566269, 26.2053, 0.0007805, 0.0035799, 5.06, 92, 0, -17, 1
50018.75, 69.162584, 309.565290, 26.1187, 0.0005343, 0.0025998, 6.74, 117, 0, -86, 2
50018.75, 69.163100, 309.564312, 26.1410, 0.0046951, 0.0037884, 6.19, 79, 0, -155, 3
50018.75, 69.161942, 309.566507, 26.2321, 0.0007468, 0.0037978, 4.65, 72, 1, 0, 0
50030.50, 69.167156, 309.593746, 25.7922, -0.0039705, 0.0008784, 3.42, 50, 0, -16, 1
50030.50, 69.167656, 309.593209, 25.6526, -0.0009970, -0.0002479, 4.18, 54, 0, -76, 2
50030.75, 69.167137, 309.594468, 25.8401, -0.0034569, 0.0019683, 3.63, 136, 0, -4, 1
50030.75, 69.167760, 309.593807, 25.6637, -0.0002542, 0.0009449, 4.66, 130, 0, -78, 2
50030.75, 69.168383, 309.593146, 25.7706, 0.0032234, -0.0022491, 8.44, 112, 0, -152, 3
50030.75, 69.167103, 309.594505, 25.8568, -0.0035293, 0.0019190, 3.63, 133, 0, 0, 0
50031.00, 69.167193, 309.595108, 25.8710, -0.0035352, 0.0019662, 3.60, 209, 2, -1, 1
50031.00, 69.167870, 309.594400, 25.6948, 0.0000000, 0.0006474, 5.21, 147, 0, -81, 2
50031.00, 69.168547, 309.593692, 25.8120, 0.0040056, 0.0007008, 10.54, 179, 1, -162, 3
50031.00, 69.167184, 309.595117, 25.8746, -0.0035613, 0.0019690, 3.59, 208, 2, 0, 0
50031.25, 69.167265, 309.595730, 25.8836, -0.0039728, 0.0019359, 4.12, 276, 6, 0, 1
50031.25, 69.167952, 309.595024, 25.7180, 0.0000000, 0.0001418, 4.92, 157, 0, -81, 2
50031.25, 69.168638, 309.594317, 25.8725, 0.0055614, 0.0010130, 12.76, 253, 0, -163, 3
50031.25, 69.167265, 309.595730, 25.8831, -0.0039470, 0.0018270, 4.02, 267, 7, 0, 0
50031.50, 69.167334, 309.596354, 25.8952, -0.0045565, 0.0019881, 6.10, 337, 18, 1, 1
50031.50, 69.168026, 309.595652, 25.7115, -0.0004213, -0.0004767, 4.34, 159, 1, -81, 2
50031.50, 69.168718, 309.594950, 25.9138, 0.0067705, -0.0001074, 14.04, 326, 0, -162, 3
50031.50, 69.167344, 309.596344, 25.8919, -0.0045398, 0.0022670, 6.85, 305, 12, 0, 0
50031.75, 69.167402, 309.596978, 25.9578, -0.0038681, 0.0038209, 12.82, 409, 0, 2, 1
50031.75, 69.168096, 309.596284, 25.7205, 0.0002066, 0.0012416, 4.78, 143, 2, -79, 2
50031.75, 69.168790, 309.595590, 25.9575, 0.0075746, 0.0000000, 16.64, 404, 0, -161, 3
50031.75, 69.167423, 309.596958, 25.9463, -0.0042598, 0.0044455, 13.59, 336, 0, 0, 0
50032.00, 69.167466, 309.597607, 26.0652, -0.0015497, 0.0027998, 17.36, 479, 0, 4, 1
50032.00, 69.168160, 309.596920, 25.8217, 0.0015976, 0.0068065, 19.38, 195, 0, -78, 2
50032.00, 69.168855, 309.596233, 26.0441, 0.0058057, 0.0005030, 20.01, 478, 0, -160, 3
50032.00, 69.167500, 309.597573, 26.0543, -0.0021450, 0.0037675, 18.98, 386, 0, 0, 0
50032.25, 69.167529, 309.598236, 26.1195, -0.0008414, 0.0009867, 18.83, 528, 0, 6, 1
50032.25, 69.168224, 309.597559, 25.9493, 0.0000000, 0.0030915, 24.43, 293, 0, -76, 2
50032.25, 69.168920, 309.596882, 26.0882, 0.0036905, -0.0015005, 19.62, 521, 0, -158, 3
50032.25, 69.167577, 309.598189, 26.1146, -0.0015407, 0.0013862, 21.10, 428, 0, 0, 0
50032.50, 69.167589, 309.598865, 26.1166, -0.0012948, -0.0004235, 18.45, 535, 0, 7, 1
50032.50, 69.168286, 309.598197, 25.9973, -0.0006026, 0.0004283, 23.99, 310, 0, -74, 2
50032.50, 69.168982, 309.597528, 26.0798, 0.0040870, -0.0008290, 18.32, 536, 0, -156, 3
50032.50, 69.167652, 309.598805, 26.1145, -0.0018317, -0.0002415, 20.73, 429, 0, 0, 0
50032.75, 69.167649, 309.599497, 26.1107, -0.0009827, 0.0003634, 18.20, 540, 0, 9, 1
50032.75, 69.168346, 309.598833, 26.0153, -0.0003931, 0.0010393, 22.89, 305, 0, -73, 2
50032.75, 69.169044, 309.598170, 26.0893, 0.0041429, -0.0005304, 17.68, 544, 0, -155, 3
50032.75, 69.167727, 309.599423, 26.1056, -0.0017268, 0.0006889, 20.70, 419, 0, 0, 0
50033.00, 69.167702, 309.600132, 26.1213, -0.0006461, 0.0003249, 17.89, 561, 0, 11, 1
50033.00, 69.168403, 309.599474, 26.0162, -0.0002262, 0.0006852, 22.28, 298, 0, -71, 2
50033.00, 69.169104, 309.598816, 26.1029, 0.0039661, -0.0008092, 18.32, 538, 0, -153, 3
50033.00, 69.167800, 309.600040, 26.1108, -0.0017091, 0.0006701, 21.00, 408, 0, 0, 0
50033.25, 69.167755, 309.600769, 26.1246, -0.0005788, 0.0004422, 17.29, 538, 0, 14, 1
50033.25, 69.168458, 309.600117, 26.0031, -0.0001300, 0.0006225, 21.20, 274, 0, -68, 2
50033.25, 69.169162, 309.599466, 26.1077, 0.0037200, -0.0011614, 19.46, 537, 0, -151, 3
50033.25, 69.167873, 309.600659, 26.1062, -0.0015960, 0.0007820, 20.92, 364, 0, 0, 0
50033.50, 69.167804, 309.601408, 26.1255, -0.0005204, 0.0001217, 16.50, 534, 0, 17, 1
50033.50, 69.168508, 309.600762, 26.0308, 0.0007518, 0.0017984, 20.63, 270, 0, -66, 2
50033.50, 69.169213, 309.600116, 26.1170, 0.0033991, -0.0003381, 18.92, 533, 0, -148, 3
50033.50, 69.167945, 309.601278, 26.1067, -0.0013725, 0.0011069, 20.04, 345, 0, 0, 0
50033.75, 69.167849, 309.602047, 26.1215, -0.0004272, -0.0002268, 15.52, 538, 0, 19, 1
50033.75, 69.168556, 309.601409, 26.0536, 0.0001832, 0.0004300, 19.84, 311, 0, -63, 2
50033.75, 69.169263, 309.600772, 26.1377, 0.0029002, 0.0000000, 17.07, 541, 0, -146, 3
50033.75, 69.168016, 309.601896, 26.1039, -0.0015448, 0.0001236, 18.51, 369, 0, 0, 0
50034.00, 69.167901, 309.602682, 26.1235, -0.0001832, 0.0005492, 15.28, 533, 0, 22, 1
50034.00, 69.168606, 309.602053, 26.0557, 0.0000000, 0.0002086, 18.17, 317, 0, -61, 2
50034.00, 69.169311, 309.601423, 26.1310, 0.0022349, -0.0018544, 15.79, 552, 0, -143, 3
50034.00, 69.168087, 309.602517, 26.1058, -0.0013831, 0.0012510, 17.81, 373, 0, 0, 0
50034.25, 69.167955, 309.603314, 26.1294, -0.0002235, 0.0003197, 15.56, 533, 0, 23, 1
50034.25, 69.168656, 309.602696, 26.0464, -0.0010017, -0.0011859, 19.05, 319, 0, -58, 2
50034.25, 69.169356, 309.602078, 26.1174, 0.0023436, -0.0007314, 15.91, 554, 0, -140, 3
50034.25, 69.168156, 309.603136, 26.1150, -0.0016404, 0.0004506, 18.69, 359, 0, 0, 0
50034.50, 69.168012, 309.603942, 26.1255, -0.0004276, -0.0003976, 15.41, 527, 0, 25, 1
50034.50, 69.168709, 309.603333, 26.0445, -0.0007836, 0.0010300, 19.96, 318, 0, -56, 2
50034.50, 69.169405, 309.602725, 26.1102, 0.0023373, -0.0008956, 15.96, 543, 0, -137, 3
50034.50, 69.168225, 309.603756, 26.1101, -0.0011116, -0.0002214, 18.95, 346, 0, 0, 0
50034.75, 69.168073, 309.604567, 26.1207, -0.0003566, 0.0001382, 15.20, 526, 0, 26, 1
50034.75, 69.168766, 309.603970, 26.0407, -0.0007112, 0.0000000, 19.66, 296, 0, -55, 2
50034.75, 69.169460, 309.603373, 26.1000, 0.0027548, -0.0007442, 16.19, 517, 0, -136, 3
50034.75, 69.168293, 309.604377, 26.0959, -0.0010711, -0.0001208, 18.52, 331, 0, 0, 0
50035.00, 69.168134, 309.605191, 26.1243, -0.0005033, 0.0005158, 15.34, 535, 0, 26, 1
50035.00, 69.168826, 309.604601, 26.0305, 0.0001211, 0.0014069, 20.35, 279, 0, -54, 2
50035.00, 69.169518, 309.604012, 26.0999, 0.0027954, -0.0005529, 16.63, 517, 0, -134, 3
50035.00, 69.168361, 309.604998, 26.0924, -0.0014134, 0.0013621, 19.03, 328, 0, 0, 0
50035.25, 69.168195, 309.605816, 26.1367, -0.0005074, 0.0006346, 14.62, 555, 0, 27, 1
50035.25, 69.168887, 309.605233, 26.0401, 0.0003544, 0.0015221, 19.31, 299, 0, -53, 2
50035.25, 69.169578, 309.604649, 26.1091, 0.0023688, -0.0005781, 17.12, 541, 0, -134, 3
50035.25, 69.168427, 309.605620, 26.1013, -0.0018273, 0.0012107, 18.11, 353, 0, 0, 0
50035.50, 69.168253, 309.606444, 26.1422, -0.0005514, 0.0003468, 13.69, 556, 0, 28, 1
50035.50, 69.168947, 309.605863, 26.0506, -0.0003082, 0.0009079, 17.98, 311, 0, -53, 2
50035.50, 69.169641, 309.605282, 26.1028, 0.0018830, -0.0013534, 17.44, 556, 0, -133, 3
50035.50, 69.168493, 309.606243, 26.1095, -0.0016067, 0.0010935, 16.66, 353, 0, 0, 0
50035.75, 69.168307, 309.607073, 26.1496, -0.0005185, 0.0004985, 13.80, 553, 0, 29, 1
50035.75, 69.169005, 309.606495, 26.0528, -0.0005117, 0.0008051, 17.59, 301, 0, -52, 2
50035.75, 69.169702, 309.605918, 26.0945, 0.0014590, -0.0007021, 16.90, 545, 0, -132, 3
50035.75, 69.168559, 309.606864, 26.1128, -0.0016505, 0.0007601, 16.45, 343, 0, 0, 0
50036.00, 69.168361, 309.607701, 26.1549, -0.0006773, -0.0002857, 14.17, 551, 0, 30, 1
50036.00, 69.169060, 309.607130, 26.0620, -0.0003863, 0.0009339, 16.92, 315, 0, -51, 2
50036.00, 69.169760, 309.606559, 26.0954, 0.0012487, -0.0001337, 15.77, 552, 0, -132, 3
50036.00, 69.168624, 309.607486, 26.1189, -0.0014396, 0.0011144, 16.54, 353, 0, 0, 0
50036.25, 69.168410, 309.608334, 26.1525, -0.0002341, -0.0001176, 13.44, 551, 0, 32, 1
50036.25, 69.169112, 309.607767, 26.0729, -0.0003408, 0.0003643, 17.02, 318, 0, -49, 2
50036.25, 69.169814, 309.607200, 26.1003, 0.0019443, 0.0003531, 15.01, 541, 0, -130, 3
50036.25, 69.168688, 309.608109, 26.1226, -0.0012244, 0.0002531, 16.05, 350, 0, 0, 0
50036.50, 69.168460, 309.608964, 26.1634, 0.0002580, 0.0006628, 13.20, 542, 0, 34, 1
50036.50, 69.169163, 309.608403, 26.0936, 0.0000000, 0.0014499, 16.58, 270, 0, -48, 2
50036.50, 69.169866, 309.607842, 26.1229, 0.0022677, 0.0005184, 15.27, 529, 0, -129, 3
50036.50, 69.168751, 309.608732, 26.1408, -0.0008068, 0.0017617, 15.28, 317, 0, 0, 0
50036.75, 69.168512, 309.609594, 26.1779, 0.0002216, 0.0001655, 13.95, 520, 0, 35, 1
50036.75, 69.169213, 309.609040, 26.0972, -0.0002473, -0.0004166, 17.71, 269, 0, -46, 2
50036.75, 69.169914, 309.608485, 26.1426, 0.0014579, -0.0004618, 15.54, 542, 0, -127, 3
50036.75, 69.168814, 309.609355, 26.1495, -0.0016586, -0.0001166, 16.70, 306, 0, 0, 0
50037.00, 69.168570, 309.610219, 26.1751, -0.0001640, 0.0000000, 14.80, 505, 0, 35, 1
50037.00, 69.169267, 309.609673, 26.0927, -0.0001971, 0.0006661, 18.42, 291, 0, -45, 2
50037.00, 69.169964, 309.609126, 26.1375, 0.0016241, -0.0005764, 14.56, 554, 0, -126, 3
50037.00, 69.168876, 309.609979, 26.1372, -0.0013834, 0.0005961, 17.91, 319, 0, 0, 0
50037.25, 69.168629, 309.610842, 26.1728, -0.0003324, 0.0000000, 14.91, 516, 0, 36, 1
50037.25, 69.169323, 309.610304, 26.0832, -0.0006121, -0.0003803, 17.83, 298, 0, -44, 2
50037.25, 69.170017, 309.609766, 26.1284, 0.0016904, -0.0008648, 14.72, 568, 0, -124, 3
50037.25, 69.168938, 309.610603, 26.1313, -0.0015582, 0.0002733, 17.70, 323, 0, 0, 0
50037.50, 69.168692, 309.611461, 26.1665, -0.0006207, 0.0001565, 14.58, 529, 0, 35, 1
50037.50, 69.169390, 309.610927, 26.0746, -0.0002137, 0.0009083, 18.86, 314, 0, -45, 2
50037.50, 69.170088, 309.610392, 26.1207, 0.0014067, -0.0010452, 16.04, 571, 0, -126, 3
50037.50, 69.168999, 309.611226, 26.1227, -0.0015555, 0.0005616, 17.82, 330, 0, 0, 0
50037.75, 69.168759, 309.612079, 26.1666, -0.0006520, 0.0004649, 14.05, 529, 0, 34, 1
50037.75, 69.169460, 309.611546, 26.0730, -0.0009373, -0.0006626, 19.29, 310, 0, -46, 2
50037.75, 69.170161, 309.611013, 26.1179, 0.0010916, -0.0003902, 16.37, 556, 0, -127, 3
50037.75, 69.169059, 309.611851, 26.1259, -0.0013510, 0.0005297, 17.61, 329, 0, 0, 0
50038.00, 69.168831, 309.612692, 26.1648, -0.0008986, 0.0002203, 13.46, 520, 0, 33, 1
50038.00, 69.169534, 309.612162, 26.0610, -0.0012414, -0.0011761, 18.96, 289, 0, -48, 2
50038.00, 69.170238, 309.611632, 26.1000, 0.0013926, -0.0010961, 15.98, 537, 0, -129, 3
50038.00, 69.169118, 309.612476, 26.1202, -0.0015200, -0.0005637, 16.88, 317, 0, 0, 0
50038.25, 69.168903, 309.613305, 26.1599, -0.0010159, 0.0004957, 13.49, 522, 0, 32, 1
50038.25, 69.169608, 309.612780, 26.0493, -0.0009364, -0.0003283, 19.49, 294, 0, -50, 2
50038.25, 69.170314, 309.612255, 26.0894, 0.0024383, 0.0000000, 16.00, 500, 0, -131, 3
50038.25, 69.169177, 309.613101, 26.1126, -0.0015162, 0.0004970, 17.19, 323, 0, 0, 0
50038.50, 69.168975, 309.613916, 26.1624, -0.0009380, 0.0003205, 14.09, 537, 0, 30, 1
50038.50, 69.169683, 309.613397, 26.0496, 0.0000000, 0.0005482, 19.99, 302, 0, -51, 2
50038.50, 69.170391, 309.612877, 26.1105, 0.0021364, -0.0001629, 16.90, 508, 0, -133, 3
50038.50, 69.169235, 309.613725, 26.1161, -0.0020194, 0.0008473, 17.63, 335, 0, 0, 0
50038.75, 69.169048, 309.614528, 26.1546, -0.0010712, 0.0003064, 14.27, 540, 0, 28, 1
50038.75, 69.169756, 309.614016, 26.0544, -0.0006050, -0.0001786, 19.83, 310, 0, -53, 2
50038.75, 69.170464, 309.613505, 26.1219, 0.0021958, -0.0003262, 16.87, 535, 0, -134, 3
50038.75, 69.169293, 309.614350, 26.1154, -0.0018710, 0.0003104, 17.50, 347, 0, 0, 0
50039.00, 69.169121, 309.615139, 26.1504, -0.0010812, 0.0005243, 14.24, 544, 0, 26, 1
50039.00, 69.169830, 309.614633, 26.0551, -0.0002288, 0.0003254, 19.07, 313, 0, -55, 2
50039.00, 69.170538, 309.614127, 26.1235, 0.0023190, -0.0007051, 16.38, 539, 0, -136, 3
50039.00, 69.169350, 309.614976, 26.1102, -0.0014974, 0.0005029, 16.83, 359, 0, 0, 0
50039.25, 69.169189, 309.615755, 26.1553, -0.0008244, 0.0005453, 14.44, 544, 0, 25, 1
50039.25, 69.169898, 309.615255, 26.0436, -0.0005025, -0.0004964, 19.07, 311, 0, -56, 2
50039.25, 69.170608, 309.614755, 26.1305, 0.0025152, 0.0000000, 16.07, 546, 0, -138, 3
50039.25, 69.169406, 309.615602, 26.1152, -0.0016872, 0.0010626, 17.11, 355, 0, 0, 0
50039.50, 69.169258, 309.616370, 26.1499, -0.0013113, 0.0002819, 14.62, 548, 0, 23, 1
50039.50, 69.169968, 309.615875, 26.0289, -0.0006926, -0.0001483, 20.42, 313, 0, -58, 2
50039.50, 69.170677, 309.615380, 26.1246, 0.0032214, -0.0012540, 16.87, 535, 0, -139, 3
50039.50, 69.169461, 309.616228, 26.1112, -0.0019549, 0.0000000, 17.90, 350, 0, 0, 0
50039.75, 69.169324, 309.616986, 26.1497, -0.0013659, 0.0008698, 14.27, 544, 0, 22, 1
50039.75, 69.170035, 309.616500, 26.0297, -0.0007280, 0.0001071, 20.52, 293, 0, -59, 2
50039.75, 69.170745, 309.616014, 26.1159, 0.0033244, -0.0014379, 18.20, 536, 0, -141, 3
50039.75, 69.169516, 309.616854, 26.1136, -0.0017371, 0.0012538, 17.69, 345, 0, 0, 0
50040.00, 69.169387, 309.617603, 26.1578, -0.0014919, 0.0005492, 14.77, 549, 0, 21, 1
50040.00, 69.170099, 309.617125, 26.0348, -0.0004874, -0.0003491, 19.85, 291, 0, -60, 2
50040.00, 69.170811, 309.616648, 26.1234, 0.0025956, -0.0006827, 18.25, 550, 0, -142, 3
50040.00, 69.169570, 309.617480, 26.1204, -0.0023304, 0.0002437, 18.03, 352, 0, 0, 0
50040.25, 69.169450, 309.618222, 26.1460, -0.0019528, -0.0002361, 15.24, 556, 0, 20, 1
50040.25, 69.170162, 309.617750, 26.0358, -0.0003470, 0.0001887, 19.92, 304, 0, -62, 2
50040.25, 69.170875, 309.617277, 26.1267, 0.0021525, -0.0009089, 17.18, 562, 0, -143, 3
50040.25, 69.169623, 309.618108, 26.1066, -0.0020155, -0.0001728, 18.22, 372, 0, 0, 0
50040.50, 69.169511, 309.618842, 26.1373, -0.0017218, 0.0001923, 15.34, 557, 0, 19, 1
50040.50, 69.170223, 309.618378, 26.0358, -0.0006491, 0.0000000, 19.77, 308, 0, -63, 2
50040.50, 69.170936, 309.617914, 26.1270, 0.0021804, -0.0005969, 16.70, 556, 0, -144, 3
50040.50, 69.169675, 309.618735, 26.1063, -0.0014350, 0.0004070, 18.15, 380, 0, 0, 0
50040.75, 69.169569, 309.619464, 26.1398, -0.0013200, 0.0002805, 15.83, 570, 0, 18, 1
50040.75, 69.170281, 309.619006, 26.0418, -0.0001878, 0.0005356, 19.94, 311, 0, -63, 2
50040.75, 69.170992, 309.618549, 26.1338, 0.0024701, 0.0001073, 16.88, 550, 0, -144, 3
50040.75, 69.169726, 309.619362, 26.1120, -0.0016742, 0.0008396, 18.84, 389, 0, 0, 0
50041.00, 69.169623, 309.620089, 26.1544, -0.0006292, 0.0008081, 15.85, 567, 0, 18, 1
50041.00, 69.170334, 309.619635, 26.0846, -0.0005498, 0.0022334, 20.93, 288, 0, -63, 2
50041.00, 69.171045, 309.619182, 26.1459, 0.0020281, -0.0005668, 17.60, 544, 0, -145, 3
50041.00, 69.169777, 309.619990, 26.1401, -0.0007349, 0.0017852, 19.32, 370, 0, 0, 0
50041.25, 69.169667, 309.620718, 26.1771, 0.0000000, 0.0004676, 14.95, 537, 0, 18, 1
50041.25, 69.170381, 309.620273, 26.1157, -0.0013113, -0.0005805, 20.78, 267, 0, -63, 2
50041.25, 69.171095, 309.619827, 26.1411, 0.0021179, -0.0004054, 17.33, 528, 0, -144, 3
50041.25, 69.169827, 309.620618, 26.1715, 0.0000000, 0.0006686, 18.49, 324, 0, 0, 0
50041.50, 69.169706, 309.621350, 26.1732, -0.0005833, -0.0002905, 14.58, 522, 0, 19, 1
50041.50, 69.170424, 309.620911, 26.0819, -0.0010308, -0.0018608, 19.10, 281, 0, -62, 2
50041.50, 69.171141, 309.620471, 26.1324, 0.0025238, -0.0004611, 16.07, 513, 0, -144, 3
50041.50, 69.169876, 309.621246, 26.1588, -0.0015322, -0.0008298, 17.75, 326, 0, 0, 0
50041.75, 69.169742, 309.621985, 26.1646, -0.0006891, 0.0000000, 14.73, 514, 0, 21, 1
50041.75, 69.170462, 309.621551, 26.0705, -0.0005094, 0.0006932, 17.51, 316, 0, -61, 2
50041.75, 69.171182, 309.621116, 26.1368, 0.0022684, -0.0002688, 14.55, 515, 0, -143, 3
