# Filename: ILATM2_V01_20130405_161159_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130405_161159.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130405_aa_l12_cfm_itrf08_27may13_6138_ilul
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
58315.25, 68.470996, 326.686806, 1045.8372, -0.0278116, 0.0032669, 4.72, 541, 15, 51, 1
58315.25, 68.471516, 326.685170, 1043.9325, -0.0295662, -0.0056661, 11.76, 319, 0, -37, 2
58315.25, 68.472035, 326.683535, 1042.7801, -0.0311465, -0.0039040, 9.03, 587, 4, -126, 3
58315.25, 68.471296, 326.685861, 1044.6539, -0.0339712, 0.0037393, 6.26, 302, 0, 0, 0
58315.50, 68.471187, 326.687226, 1045.2237, -0.0316805, 0.0033001, 7.41, 559, 3, 50, 1
58315.50, 68.471706, 326.685598, 1043.1556, -0.0344305, -0.0054064, 10.37, 323, 0, -38, 2
58315.50, 68.472225, 326.683969, 1041.9438, -0.0312676, -0.0095429, 11.15, 593, 0, -126, 3
58315.50, 68.471482, 326.686301, 1043.9728, -0.0364972, 0.0019832, 5.34, 305, 0, 0, 0
58315.75, 68.471377, 326.687654, 1044.5103, -0.0369642, 0.0011951, 7.05, 565, 0, 49, 1
58315.75, 68.471895, 326.686030, 1042.3065, -0.0381324, -0.0039510, 6.86, 324, 1, -38, 2
58315.75, 68.472413, 326.684407, 1041.0318, -0.0282387, -0.0147217, 10.33, 601, 0, -126, 3
58315.75, 68.471668, 326.686741, 1043.2203, -0.0381428, 0.0006478, 5.04, 308, 0, 0, 0
58316.00, 68.471566, 326.688082, 1043.7363, -0.0376930, 0.0004752, 5.87, 570, 1, 49, 1
58316.00, 68.472083, 326.686464, 1041.4232, -0.0407701, -0.0022408, 6.65, 322, 1, -39, 2
58316.00, 68.472601, 326.684846, 1040.0761, -0.0294629, -0.0198331, 5.69, 600, 2, -126, 3
58316.00, 68.471854, 326.687182, 1042.4378, -0.0391244, 0.0017070, 5.15, 306, 0, 0, 0
58316.25, 68.471753, 326.688518, 1042.9879, -0.0361382, 0.0029483, 5.30, 574, 1, 48, 1
58316.25, 68.472270, 326.686903, 1040.6152, -0.0373741, 0.0028010, 7.07, 327, 7, -39, 2
58316.25, 68.472788, 326.685289, 1039.2469, -0.0233262, -0.0121821, 10.32, 597, 8, -126, 3
58316.25, 68.472039, 326.687623, 1041.6750, -0.0385318, 0.0032633, 4.97, 318, 0, 0, 0
58316.50, 68.471933, 326.688973, 1042.3551, -0.0342117, 0.0066869, 4.90, 572, 0, 49, 1
58316.50, 68.472453, 326.687355, 1040.0800, -0.0261517, 0.0076218, 10.98, 329, 9, -38, 2
58316.50, 68.472973, 326.685738, 1038.9278, -0.0087389, 0.0060536, 12.65, 601, 0, -126, 3
58316.50, 68.472225, 326.688065, 1041.0145, -0.0332803, 0.0062198, 6.67, 310, 7, 0, 0
58316.75, 68.472115, 326.689425, 1041.8714, -0.0298902, 0.0098181, 6.09, 570, 4, 50, 1
58316.75, 68.472635, 326.687809, 1039.8848, -0.0118894, 0.0102774, 13.08, 317, 7, -38, 2
58316.75, 68.473155, 326.686193, 1039.1059, 0.0009651, 0.0177495, 10.08, 600, 0, -126, 3
58316.75, 68.472410, 326.688507, 1040.6013, -0.0231801, 0.0109037, 8.71, 300, 6, 0, 0
58317.00, 68.472290, 326.689898, 1041.5917, -0.0237281, 0.0104777, 8.14, 571, 4, 51, 1
58317.00, 68.472810, 326.688282, 1039.9498, -0.0029897, 0.0106342, 9.60, 325, 6, -36, 2
58317.00, 68.473330, 326.686665, 1039.4728, 0.0020245, 0.0181835, 11.41, 592, 6, -124, 3
58317.00, 68.472595, 326.688950, 1040.4711, -0.0128546, 0.0139019, 8.72, 305, 7, 0, 0
58317.25, 68.472463, 326.690379, 1041.4982, -0.0151788, 0.0132191, 6.20, 569, 7, 54, 1
58317.25, 68.472984, 326.688759, 1040.1319, 0.0001513, 0.0107523, 9.40, 336, 0, -34, 2
58317.25, 68.473506, 326.687139, 1039.7653, 0.0000000, 0.0137949, 11.14, 595, 0, -122, 3
58317.25, 68.472780, 326.689392, 1040.5252, -0.0072939, 0.0145761, 6.60, 312, 3, 0, 0
58317.50, 68.472631, 326.690876, 1041.5529, -0.0114850, 0.0147485, 4.72, 568, 1, 56, 1
58317.50, 68.473152, 326.689252, 1040.3116, -0.0016096, 0.0082358, 9.12, 339, 0, -32, 2
58317.50, 68.473674, 326.687628, 1039.9779, -0.0019958, 0.0107523, 9.77, 596, 1, -120, 3
58317.50, 68.472965, 326.689835, 1040.6254, -0.0069412, 0.0124428, 6.10, 313, 1, 0, 0
58317.75, 68.472800, 326.691366, 1041.6259, -0.0114784, 0.0135223, 5.21, 565, 0, 59, 1
58317.75, 68.473320, 326.689748, 1040.3484, -0.0073748, 0.0040142, 9.30, 340, 2, -29, 2
58317.75, 68.473841, 326.688130, 1040.0536, -0.0046927, 0.0052534, 11.26, 591, 5, -116, 3
58317.75, 68.473150, 326.690277, 1040.6526, -0.0102183, 0.0100274, 6.98, 315, 0, 0, 0
58318.00, 68.472971, 326.691852, 1041.6591, -0.0121985, 0.0105822, 5.84, 559, 0, 61, 1
58318.00, 68.473488, 326.690243, 1040.2305, -0.0138763, 0.0040216, 12.35, 332, 0, -26, 2
58318.00, 68.474005, 326.688634, 1039.8623, -0.0103715, -0.0053980, 10.88, 596, 5, -113, 3
58318.00, 68.473335, 326.690718, 1040.5943, -0.0138113, 0.0111243, 8.00, 306, 2, 0, 0
58318.25, 68.473145, 326.692329, 1041.5772, -0.0152415, 0.0047419, 6.54, 549, 4, 63, 1
58318.25, 68.473659, 326.690730, 1040.0925, -0.0150717, 0.0108786, 9.33, 328, 6, -23, 2
58318.25, 68.474172, 326.689131, 1039.4878, -0.0087578, -0.0090468, 9.20, 615, 1, -110, 3
58318.25, 68.473520, 326.691160, 1040.5147, -0.0147792, 0.0130374, 5.90, 307, 2, 0, 0
58318.50, 68.473324, 326.692790, 1041.3566, -0.0155436, 0.0026848, 6.01, 548, 2, 64, 1
58318.50, 68.473833, 326.691204, 1039.9987, -0.0159747, 0.0107420, 7.09, 343, 0, -22, 2
58318.50, 68.474343, 326.689619, 1039.2328, -0.0023241, -0.0049373, 7.50, 617, 3, -108, 3
58318.50, 68.473706, 326.691602, 1040.3825, -0.0171366, 0.0089975, 6.83, 318, 1, 0, 0
58318.75, 68.473505, 326.693241, 1041.0415, -0.0184027, -0.0002706, 8.67, 551, 0, 65, 1
58318.75, 68.474010, 326.691670, 1039.8120, -0.0185755, 0.0054287, 6.08, 330, 0, -20, 2
58318.75, 68.474515, 326.690100, 1039.0648, -0.0065240, -0.0063359, 8.62, 610, 3, -105, 3
58318.75, 68.473890, 326.692043, 1040.1276, -0.0192775, 0.0046941, 5.94, 309, 0, 0, 0
58319.00, 68.473689, 326.693686, 1040.5106, -0.0266346, -0.0069142, 6.03, 552, 0, 65, 1
58319.00, 68.474192, 326.692122, 1039.4212, -0.0234422, -0.0024612, 9.19, 317, 1, -20, 2
58319.00, 68.474695, 326.690557, 1038.8089, -0.0092805, -0.0064070, 6.94, 616, 1, -105, 3
58319.00, 68.474075, 326.692485, 1039.6841, -0.0252641, -0.0043004, 8.59, 298, 2, 0, 0
58319.25, 68.473878, 326.694114, 1039.7464, -0.0313873, -0.0098989, 6.26, 547, 0, 64, 1
58319.25, 68.474384, 326.692542, 1038.7351, -0.0289883, -0.0124618, 6.32, 326, 2, -21, 2
58319.25, 68.474890, 326.690969, 1038.3435, -0.0172849, -0.0140163, 9.73, 621, 0, -106, 3
58319.25, 68.474260, 326.692926, 1038.9520, -0.0308718, -0.0125213, 5.59, 306, 0, 0, 0
58319.50, 68.474068, 326.694538, 1038.7725, -0.0392314, -0.0175436, 7.20, 550, 0, 63, 1
58319.50, 68.474577, 326.692958, 1037.7801, -0.0342303, -0.0195287, 6.88, 328, 0, -22, 2
58319.50, 68.475086, 326.691378, 1037.5376, -0.0250609, -0.0235118, 6.39, 609, 0, -108, 3
58319.50, 68.474445, 326.693368, 1037.9880, -0.0360491, -0.0177243, 7.45, 307, 0, 0, 0
58319.75, 68.474264, 326.694945, 1037.5306, -0.0443693, -0.0242343, 5.45, 543, 5, 62, 1
58319.75, 68.474774, 326.693364, 1036.6343, -0.0372427, -0.0234086, 6.54, 311, 8, -24, 2
58319.75, 68.475283, 326.691782, 1036.6926, -0.0146906, -0.0192806, 13.76, 598, 1, -110, 3
58319.75, 68.474630, 326.693810, 1036.8363, -0.0405495, -0.0219219, 6.03, 301, 1, 0, 0
58320.00, 68.474461, 326.695347, 1036.4445, -0.0277093, -0.0148739, 19.10, 541, 0, 59, 1
58320.00, 68.474972, 326.693764, 1035.9133, -0.0104140, -0.0042371, 23.06, 329, 0, -27, 2
58320.00, 68.475482, 326.692181, 1036.3614, 0.0053081, -0.0059103, 11.37, 586, 4, -112, 3
58320.00, 68.474814, 326.694252, 1036.0280, -0.0153170, -0.0056012, 22.13, 306, 0, 0, 0
58320.25, 68.474660, 326.695743, 1036.0287, -0.0043784, 0.0001913, 12.99, 540, 1, 57, 1
58320.25, 68.475170, 326.694164, 1035.7646, -0.0012645, 0.0019780, 15.19, 332, 0, -29, 2
58320.25, 68.475680, 326.692585, 1036.2593, -0.0002275, -0.0126048, 14.63, 583, 0, -115, 3
58320.25, 68.474999, 326.694694, 1035.8311, -0.0017414, 0.0028858, 11.30, 312, 2, 0, 0
58320.50, 68.474859, 326.696139, 1035.6677, -0.0203512, -0.0097805, 19.47, 533, 3, 55, 1
58320.50, 68.475369, 326.694560, 1035.3434, -0.0228405, -0.0175096, 14.39, 330, 0, -31, 2
58320.50, 68.475880, 326.692980, 1035.6391, -0.0217986, -0.0321264, 12.46, 579, 0, -117, 3
58320.50, 68.475183, 326.695136, 1035.4192, -0.0242401, -0.0169658, 16.24, 312, 0, 0, 0
58320.75, 68.475060, 326.696529, 1034.5797, -0.0452478, -0.0277560, 11.06, 536, 3, 52, 1
58320.75, 68.475569, 326.694955, 1034.2581, -0.0374215, -0.0332676, 9.80, 317, 7, -34, 2
58320.75, 68.476078, 326.693380, 1034.5830, -0.0252173, -0.0344848, 11.11, 575, 0, -120, 3
58320.75, 68.475367, 326.695579, 1034.2930, -0.0400569, -0.0329369, 8.95, 307, 1, 0, 0
58321.00, 68.475257, 326.696930, 1033.1439, -0.0438822, -0.0277619, 6.99, 535, 10, 49, 1
58321.00, 68.475767, 326.695357, 1032.8019, -0.0417535, -0.0379215, 6.43, 321, 1, -36, 2
58321.00, 68.476276, 326.693783, 1033.3493, -0.0292945, -0.0409245, 14.62, 575, 0, -122, 3
58321.00, 68.475552, 326.696021, 1032.8511, -0.0425833, -0.0328309, 6.87, 308, 2, 0, 0
58321.25, 68.475452, 326.697338, 1031.7356, -0.0441783, -0.0257880, 7.36, 548, 0, 48, 1
58321.25, 68.475960, 326.695770, 1031.2503, -0.0436497, -0.0379180, 8.65, 315, 0, -38, 2
58321.25, 68.476468, 326.694202, 1031.9428, -0.0292652, -0.0450923, 11.93, 577, 0, -123, 3
58321.25, 68.475735, 326.696464, 1031.3676, -0.0451761, -0.0320974, 4.83, 307, 2, 0, 0
58321.50, 68.475648, 326.697744, 1030.4074, -0.0404701, -0.0198459, 7.63, 543, 3, 46, 1
58321.50, 68.476153, 326.696185, 1029.7125, -0.0427489, -0.0346452, 11.77, 305, 5, -39, 2
58321.50, 68.476658, 326.694626, 1030.5725, -0.0214030, -0.0439993, 12.13, 582, 0, -124, 3
58321.50, 68.475919, 326.696907, 1029.9387, -0.0421488, -0.0260617, 9.15, 302, 6, 0, 0
58321.75, 68.475838, 326.698166, 1029.3694, -0.0316140, -0.0167536, 13.59, 546, 0, 44, 1
58321.75, 68.476342, 326.696612, 1028.5405, -0.0280070, -0.0144530, 14.87, 313, 8, -40, 2
58321.75, 68.476847, 326.695058, 1029.4691, -0.0102561, -0.0380795, 18.60, 586, 0, -125, 3
58321.75, 68.476103, 326.697350, 1028.9254, -0.0277625, -0.0090834, 10.58, 314, 0, 0, 0
58322.00, 68.476026, 326.698595, 1028.4994, -0.0280256, -0.0226200, 10.78, 542, 9, 44, 1
58322.00, 68.476532, 326.697039, 1027.8839, -0.0178813, -0.0042962, 11.68, 329, 1, -41, 2
58322.00, 68.477037, 326.695483, 1028.7163, -0.0008141, -0.0324772, 18.55, 595, 0, -126, 3
58322.00, 68.476287, 326.697793, 1028.2445, -0.0224415, -0.0084627, 14.92, 323, 1, 0, 0
58322.25, 68.476215, 326.699022, 1027.5790, -0.0242842, -0.0216888, 9.24, 556, 2, 43, 1
58322.25, 68.476723, 326.697458, 1027.5083, -0.0103700, -0.0027190, 13.53, 326, 6, -42, 2
58322.25, 68.477232, 326.695894, 1027.9717, -0.0114754, -0.0420573, 15.50, 569, 23, -128, 3
58322.25, 68.476470, 326.698236, 1027.6022, -0.0182563, -0.0176123, 15.93, 324, 5, 0, 0
58322.50, 68.476405, 326.699443, 1026.7137, -0.0237155, -0.0225465, 10.50, 556, 15, 42, 1
58322.50, 68.476913, 326.697882, 1027.0180, -0.0180570, -0.0211025, 12.75, 317, 14, -43, 2
58322.50, 68.477421, 326.696322, 1027.3318, -0.0133107, -0.0267443, 20.97, 595, 1, -129, 3
58322.50, 68.476654, 326.698679, 1026.8389, -0.0193772, -0.0236986, 8.32, 328, 2, 0, 0
58322.75, 68.476595, 326.699864, 1025.7031, -0.0293004, -0.0314559, 11.47, 573, 9, 40, 1
58322.75, 68.477101, 326.698312, 1026.2199, -0.0196012, -0.0238201, 10.01, 326, 0, -44, 2
58322.75, 68.477606, 326.696760, 1026.5795, -0.0177835, -0.0259343, 11.55, 587, 7, -129, 3
58322.75, 68.476837, 326.699122, 1025.9439, -0.0201319, -0.0274463, 13.26, 326, 0, 0, 0
58323.00, 68.476773, 326.700322, 1024.6453, -0.0237728, -0.0334692, 14.86, 586, 0, 41, 1
58323.00, 68.477281, 326.698765, 1025.3089, -0.0252571, -0.0272501, 13.00, 316, 0, -44, 2
58323.00, 68.477789, 326.697208, 1025.7168, -0.0169667, -0.0283559, 22.80, 551, 40, -129, 3
58323.00, 68.477020, 326.699566, 1025.0142, -0.0193022, -0.0297605, 13.04, 318, 0, 0, 0
58323.25, 68.476949, 326.700787, 1023.4444, -0.0316138, -0.0479877, 10.52, 558, 18, 42, 1
58323.25, 68.477460, 326.699222, 1024.0956, -0.0358342, -0.0390001, 9.61, 331, 0, -43, 2
58323.25, 68.477971, 326.697656, 1024.7164, -0.0265566, -0.0374693, 23.49, 568, 37, -128, 3
58323.25, 68.477203, 326.700009, 1023.8448, -0.0347356, -0.0391295, 12.72, 326, 3, 0, 0
58323.50, 68.477121, 326.701261, 1021.7553, -0.0400221, -0.0563660, 7.56, 559, 19, 44, 1
58323.50, 68.477632, 326.699699, 1022.4849, -0.0441667, -0.0482306, 10.60, 343, 1, -41, 2
58323.50, 68.478143, 326.698138, 1023.1305, -0.0484467, -0.0557169, 17.96, 595, 15, -126, 3
58323.50, 68.477386, 326.700453, 1022.2117, -0.0465520, -0.0503477, 13.51, 336, 2, 0, 0
58323.75, 68.477294, 326.701732, 1019.7250, -0.0485968, -0.0586547, 9.70, 562, 9, 46, 1
58323.75, 68.477806, 326.700170, 1020.4082, -0.0583325, -0.0626343, 11.10, 340, 0, -40, 2
58323.75, 68.478318, 326.698607, 1021.0201, -0.0549137, -0.0583102, 14.70, 613, 3, -125, 3
58323.75, 68.477568, 326.700897, 1020.1130, -0.0585007, -0.0614692, 11.37, 334, 0, 0, 0
58324.00, 68.477471, 326.702192, 1017.5943, -0.0524441, -0.0592813, 8.06, 563, 2, 47, 1
58324.00, 68.477983, 326.700632, 1018.0475, -0.0597113, -0.0626456, 9.95, 338, 0, -39, 2
58324.00, 68.478496, 326.699072, 1018.9214, -0.0429881, -0.0549400, 21.83, 615, 0, -124, 3
58324.00, 68.477750, 326.701340, 1017.8390, -0.0569350, -0.0537567, 5.80, 317, 13, 0, 0
58324.25, 68.477650, 326.702644, 1015.4376, -0.0533598, -0.0585184, 8.40, 575, 0, 47, 1
58324.25, 68.478161, 326.701089, 1015.7356, -0.0595325, -0.0573594, 6.46, 329, 8, -38, 2
58324.25, 68.478672, 326.699533, 1016.8517, -0.0380232, -0.0665074, 21.31, 619, 0, -123, 3
58324.25, 68.477932, 326.701785, 1015.6571, -0.0595586, -0.0552355, 4.84, 330, 1, 0, 0
58324.50, 68.477830, 326.703092, 1013.3640, -0.0496992, -0.0546431, 8.77, 582, 0, 47, 1
58324.50, 68.478343, 326.701532, 1013.7565, -0.0446754, -0.0452647, 11.73, 333, 0, -38, 2
58324.50, 68.478856, 326.699973, 1015.0109, -0.0252159, -0.0608828, 18.67, 602, 11, -124, 3
58324.50, 68.478114, 326.702229, 1013.6311, -0.0488738, -0.0478610, 9.64, 324, 2, 0, 0
58324.75, 68.477998, 326.703574, 1011.4452, -0.0450894, -0.0497186, 11.03, 577, 4, 49, 1
58324.75, 68.478517, 326.702001, 1012.0607, -0.0400521, -0.0463743, 12.45, 331, 0, -37, 2
58324.75, 68.479036, 326.700427, 1013.4896, -0.0222110, -0.0552447, 10.55, 583, 16, -123, 3
58324.75, 68.478295, 326.702673, 1011.7946, -0.0455466, -0.0501740, 11.32, 312, 3, 0, 0
58325.00, 68.478164, 326.704065, 1009.6308, -0.0449662, -0.0503665, 12.10, 570, 4, 52, 1
58325.00, 68.478688, 326.702480, 1010.4819, -0.0319692, -0.0443507, 14.47, 334, 1, -35, 2
58325.00, 68.479212, 326.700895, 1011.9262, -0.0286587, -0.0581534, 10.95, 593, 9, -122, 3
58325.00, 68.478477, 326.703118, 1010.0840, -0.0362176, -0.0474322, 15.26, 314, 1, 0, 0
58325.25, 68.478329, 326.704556, 1007.6928, -0.0500263, -0.0602416, 9.24, 567, 1, 55, 1
58325.25, 68.478855, 326.702967, 1008.9542, -0.0311464, -0.0516388, 20.76, 338, 0, -33, 2
58325.25, 68.479381, 326.701378, 1010.3415, -0.0326929, -0.0527794, 18.22, 600, 4, -120, 3
58325.25, 68.478658, 326.703563, 1008.4016, -0.0407778, -0.0570635, 13.84, 308, 9, 0, 0
58325.50, 68.478494, 326.705049, 1005.4726, -0.0544667, -0.0657005, 5.26, 556, 1, 57, 1
58325.50, 68.479020, 326.703461, 1007.0497, -0.0420174, -0.0717084, 13.20, 338, 0, -30, 2
58325.50, 68.479547, 326.701873, 1008.7664, -0.0353313, -0.0491092, 13.82, 608, 6, -117, 3
58325.50, 68.478839, 326.704009, 1006.3523, -0.0496294, -0.0700730, 7.21, 304, 9, 0, 0
58325.75, 68.478660, 326.705536, 1003.1228, -0.0559764, -0.0658122, 4.68, 548, 6, 60, 1
58325.75, 68.479187, 326.703949, 1004.6683, -0.0495415, -0.0809168, 10.80, 344, 0, -28, 2
58325.75, 68.479714, 326.702362, 1006.9868, -0.0378658, -0.0571528, 18.93, 595, 14, -115, 3
58325.75, 68.479019, 326.704454, 1004.0022, -0.0529884, -0.0740812, 7.59, 308, 8, 0, 0
58326.00, 68.478829, 326.706015, 1000.9274, -0.0479753, -0.0602187, 8.93, 548, 4, 61, 1
58326.00, 68.479355, 326.704432, 1002.3124, -0.0415053, -0.0673099, 11.77, 320, 8, -26, 2
58326.00, 68.479881, 326.702850, 1004.7187, -0.0456190, -0.0788790, 14.04, 585, 26, -113, 3
58326.00, 68.479200, 326.704899, 1001.7987, -0.0420742, -0.0617949, 9.30, 300, 4, 0, 0
58326.25, 68.478999, 326.706493, 998.9874, -0.0396969, -0.0625007, 17.39, 545, 0, 63, 1
58326.25, 68.479524, 326.704911, 1000.4206, -0.0333089, -0.0537851, 6.48, 319, 10, -24, 2
58326.25, 68.480049, 326.703330, 1002.4676, -0.0368379, -0.0714308, 10.59, 610, 2, -111, 3
58326.25, 68.479380, 326.705344, 1000.0190, -0.0333865, -0.0516242, 5.88, 299, 2, 0, 0
58326.50, 68.479171, 326.706963, 997.1758, -0.0318552, -0.0701071, 14.85, 536, 11, 65, 1
58326.50, 68.479696, 326.705381, 998.8940, -0.0266451, -0.0460704, 6.70, 334, 0, -22, 2
58326.50, 68.480221, 326.703799, 1000.5395, -0.0359753, -0.0648849, 12.39, 596, 10, -109, 3
58326.50, 68.479560, 326.705789, 998.5318, -0.0274427, -0.0462605, 7.00, 304, 0, 0, 0
58326.75, 68.479342, 326.707434, 995.2776, -0.0304364, -0.0780395, 7.72, 531, 21, 66, 1
58326.75, 68.479868, 326.705851, 997.5027, -0.0256810, -0.0477357, 10.31, 322, 8, -21, 2
58326.75, 68.480393, 326.704268, 998.9527, -0.0273234, -0.0478823, 13.26, 605, 0, -108, 3
58326.75, 68.479741, 326.706234, 997.0891, -0.0281105, -0.0526967, 12.88, 302, 2, 0, 0
58327.00, 68.479516, 326.707896, 993.1587, -0.0340884, -0.0813934, 6.66, 549, 4, 67, 1
58327.00, 68.480042, 326.706314, 995.8161, -0.0380895, -0.0670651, 9.33, 315, 13, -20, 2
58327.00, 68.480568, 326.704732, 997.5087, -0.0296958, -0.0485466, 14.83, 606, 4, -107, 3
58327.00, 68.479921, 326.706678, 995.3196, -0.0383716, -0.0704500, 8.81, 292, 11, 0, 0
58327.25, 68.479691, 326.708356, 990.8418, -0.0411098, -0.0828157, 9.18, 548, 3, 68, 1
58327.25, 68.480217, 326.706774, 993.6272, -0.0459656, -0.0784859, 9.26, 320, 7, -19, 2
58327.25, 68.480742, 326.705191, 995.6897, -0.0414814, -0.0660561, 10.17, 603, 11, -106, 3
58327.25, 68.480101, 326.707123, 993.0712, -0.0461970, -0.0834619, 9.27, 300, 1, 0, 0
58327.50, 68.479866, 326.708818, 988.3719, -0.0471841, -0.0831284, 7.11, 551, 2, 69, 1
58327.50, 68.480392, 326.707233, 991.1697, -0.0462787, -0.0860155, 11.31, 327, 0, -18, 2
58327.50, 68.480918, 326.705647, 993.5304, -0.0432554, -0.0720315, 8.25, 612, 3, -106, 3
58327.50, 68.480281, 326.707567, 990.5743, -0.0473464, -0.0896510, 7.45, 298, 2, 0, 0
58327.75, 68.480046, 326.709261, 985.8981, -0.0483505, -0.0820043, 6.44, 554, 2, 69, 1
58327.75, 68.480572, 326.707675, 988.6494, -0.0460358, -0.0910322, 6.53, 324, 5, -18, 2
58327.75, 68.481099, 326.706089, 991.2322, -0.0507950, -0.0783097, 7.32, 616, 1, -106, 3
58327.75, 68.480461, 326.708011, 987.9970, -0.0468576, -0.0910849, 6.96, 302, 0, 0, 0
58328.00, 68.480226, 326.709706, 983.3955, -0.0507984, -0.0828784, 6.07, 559, 1, 69, 1
58328.00, 68.480753, 326.708116, 986.0497, -0.0477957, -0.0923742, 7.13, 337, 0, -19, 2
58328.00, 68.481281, 326.706527, 988.8481, -0.0472043, -0.0759847, 9.38, 612, 3, -106, 3
58328.00, 68.480641, 326.708455, 985.3947, -0.0486970, -0.0905102, 8.39, 307, 0, 0, 0
58328.25, 68.480401, 326.710162, 980.9404, -0.0460693, -0.0763857, 8.58, 563, 1, 70, 1
58328.25, 68.480931, 326.708568, 983.4185, -0.0477453, -0.0907249, 9.13, 324, 2, -18, 2
58328.25, 68.481460, 326.706974, 986.5236, -0.0402171, -0.0760832, 11.62, 591, 19, -106, 3
58328.25, 68.480821, 326.708898, 982.8094, -0.0493666, -0.0868798, 9.97, 294, 1, 0, 0
58328.50, 68.480574, 326.710623, 978.7568, -0.0378184, -0.0652440, 6.90, 550, 8, 71, 1
58328.50, 68.481107, 326.709023, 980.9364, -0.0452340, -0.0794577, 17.93, 328, 0, -18, 2
58328.50, 68.481639, 326.707422, 984.0174, -0.0436308, -0.0917812, 16.44, 611, 2, -106, 3
58328.50, 68.481000, 326.709342, 980.4387, -0.0421722, -0.0728823, 10.92, 293, 4, 0, 0
58328.75, 68.480750, 326.711078, 976.7689, -0.0403938, -0.0642550, 8.59, 555, 7, 71, 1
58328.75, 68.481283, 326.709475, 978.5803, -0.0504833, -0.0730834, 10.31, 325, 7, -17, 2
58328.75, 68.481816, 326.707872, 981.2118, -0.0505676, -0.1048595, 10.27, 612, 11, -105, 3
58328.75, 68.481180, 326.709786, 978.2239, -0.0477858, -0.0721649, 9.83, 302, 1, 0, 0
58329.00, 68.480930, 326.711520, 974.6547, -0.0477890, -0.0671727, 8.74, 574, 2, 71, 1
58329.00, 68.481464, 326.709914, 976.1697, -0.0562418, -0.0753276, 7.13, 345, 0, -17, 2
58329.00, 68.481998, 326.708308, 978.2649, -0.0569247, -0.1083665, 15.81, 603, 25, -106, 3
58329.00, 68.481359, 326.710229, 975.8521, -0.0557210, -0.0748482, 7.43, 309, 2, 0, 0
58329.25, 68.481103, 326.711980, 972.4342, -0.0496347, -0.0660738, 8.67, 574, 1, 72, 1
58329.25, 68.481640, 326.710367, 973.6773, -0.0564563, -0.0743614, 8.60, 343, 0, -17, 2
58329.25, 68.482177, 326.708755, 975.4457, -0.0631256, -0.0955821, 32.07, 630, 1, -106, 3
58329.25, 68.481539, 326.710673, 973.3926, -0.0573671, -0.0722404, 8.21, 308, 2, 0, 0
58329.50, 68.481272, 326.712454, 970.2816, -0.0462616, -0.0613645, 10.13, 574, 0, 74, 1
58329.50, 68.481813, 326.710829, 971.2771, -0.0523026, -0.0690819, 14.66, 335, 0, -16, 2
58329.50, 68.482354, 326.709204, 973.0408, -0.0431512, -0.0612256, 20.43, 604, 22, -105, 3
58329.50, 68.481718, 326.711117, 971.0243, -0.0551926, -0.0645108, 11.10, 295, 4, 0, 0
58329.75, 68.481439, 326.712933, 968.4156, -0.0359193, -0.0528749, 9.01, 573, 7, 76, 1
58329.75, 68.481984, 326.711297, 969.2143, -0.0410452, -0.0541800, 18.19, 348, 0, -14, 2
58329.75, 68.482529, 326.709660, 971.1998, -0.0322503, -0.0546700, 16.28, 620, 7, -105, 3
58329.75, 68.481897, 326.711560, 969.0188, -0.0426423, -0.0478410, 12.49, 303, 5, 0, 0
58330.00, 68.481604, 326.713420, 966.8334, -0.0298650, -0.0500717, 6.28, 562, 16, 78, 1
58330.00, 68.482150, 326.711778, 967.6306, -0.0295469, -0.0371437, 10.33, 337, 10, -12, 2
58330.00, 68.482697, 326.710137, 969.3106, -0.0368807, -0.0652885, 10.38, 634, 7, -103, 3
58330.00, 68.482076, 326.712002, 967.5316, -0.0305462, -0.0356353, 8.73, 302, 3, 0, 0
58330.25, 68.481771, 326.713901, 965.3252, -0.0283349, -0.0507924, 7.10, 571, 4, 80, 1
58330.25, 68.482317, 326.712257, 966.4669, -0.0225453, -0.0330861, 8.23, 347, 2, -10, 2
58330.25, 68.482864, 326.710613, 967.6236, -0.0314733, -0.0516718, 20.38, 656, 0, -101, 3
58330.25, 68.482255, 326.712445, 966.3664, -0.0239741, -0.0343337, 8.83, 304, 0, 0, 0
58330.50, 68.481942, 326.714367, 963.8815, -0.0245934, -0.0525980, 11.01, 581, 0, 81, 1
58330.50, 68.482487, 326.712729, 965.3517, -0.0236575, -0.0378740, 5.45, 351, 3, -9, 2
58330.50, 68.483031, 326.711090, 966.3437, -0.0246799, -0.0351938, 8.60, 649, 20, -99, 3
58330.50, 68.482434, 326.712888, 965.2428, -0.0235813, -0.0384637, 5.68, 309, 0, 0, 0
58330.75, 68.482117, 326.714822, 962.4745, -0.0232729, -0.0587052, 9.81, 567, 15, 82, 1
